time	[adp]	[atp]	[dummy_S]	[fba__adp]	[fba__atp]	[fba__fru16bp]	[fba__glc]	[fba__pg2]	[fba__pyr]	[glc]	[pyr]	EX_adp	EX_atp	EX_glc	EX_pyr	fba__R1	fba__R2	fba__R3	fba__RATP	update__update_adp	update__update_atp	update__update_glc	update__update_pyr	bounds__fbalb_EX_adp	bounds__fbalb_EX_atp	bounds__fbalb_EX_glc	bounds__fbalb_EX_pyr	dt	fba__ub_RATP	fba__ub_default	fba__zero	lb_EX_adp	lb_EX_atp	lb_EX_glc	lb_EX_pyr	pEX_adp	pEX_atp	pEX_glc	pEX_pyr	ub_EX_adp	ub_EX_atp	ub_EX_glc	ub_EX_pyr
1270.0	2.2699999999999996	0.7299999999999995	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.001	-0.001	0.0	0.0	0.0	0.0	0.0	0.001	-0.001	0.001	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-22.699999999999996	-7.299999999999995	-50.0	0.0	0.001	-0.001	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1280.0	2.28	0.7199999999999993	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.001	-0.001	0.0	0.0	0.0	0.0	0.0	0.001	-0.001	0.001	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-22.799999999999997	-7.199999999999993	-50.0	0.0	0.001	-0.001	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1290.0	2.29	0.7099999999999991	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.001	-0.001	0.0	0.0	0.0	0.0	0.0	0.001	-0.001	0.001	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-22.9	-7.099999999999991	-50.0	0.0	0.001	-0.001	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1300.0	2.3000000000000003	0.6999999999999992	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.001	-0.001	0.0	0.0	0.0	0.0	0.0	0.001	-0.001	0.001	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-23.0	-6.999999999999991	-50.0	0.0	0.001	-0.001	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1310.0	2.31	0.6899999999999993	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.001	-0.001	0.0	0.0	0.0	0.0	0.0	0.001	-0.001	0.001	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-23.099999999999998	-6.899999999999992	-50.0	0.0	0.001	-0.001	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1320.0	2.32	0.6799999999999993	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.001	-0.001	0.0	0.0	0.0	0.0	0.0	0.001	-0.001	0.001	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-23.199999999999996	-6.799999999999993	-50.0	0.0	0.001	-0.001	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1330.0	2.3299999999999996	0.6699999999999993	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.001	-0.001	0.0	0.0	0.0	0.0	0.0	0.001	-0.001	0.001	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-23.299999999999994	-6.699999999999992	-50.0	0.0	0.001	-0.001	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1340.0	2.3399999999999994	0.6599999999999994	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.001	-0.001	0.0	0.0	0.0	0.0	0.0	0.001	-0.001	0.001	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-23.39999999999999	-6.599999999999993	-50.0	0.0	0.001	-0.001	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1350.0	2.3499999999999996	0.6499999999999994	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.001	-0.001	0.0	0.0	0.0	0.0	0.0	0.001	-0.001	0.001	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-23.499999999999996	-6.499999999999993	-50.0	0.0	0.001	-0.001	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1360.0	2.36	0.6399999999999992	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.001	-0.001	0.0	0.0	0.0	0.0	0.0	0.001	-0.001	0.001	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-23.599999999999998	-6.399999999999992	-50.0	0.0	0.001	-0.001	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1370.0	2.3699999999999997	0.6299999999999992	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.001	-0.001	0.0	0.0	0.0	0.0	0.0	0.001	-0.001	0.001	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-23.699999999999996	-6.299999999999992	-50.0	0.0	0.001	-0.001	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1380.0	2.38	0.6199999999999992	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.001	-0.001	0.0	0.0	0.0	0.0	0.0	0.001	-0.001	0.001	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-23.799999999999997	-6.199999999999992	-50.0	0.0	0.001	-0.001	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1390.0	2.39	0.6099999999999992	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.001	-0.001	0.0	0.0	0.0	0.0	0.0	0.001	-0.001	0.001	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-23.9	-6.099999999999992	-50.0	0.0	0.001	-0.001	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1400.0	2.4000000000000004	0.5999999999999991	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.001	-0.001	0.0	0.0	0.0	0.0	0.0	0.001	-0.001	0.001	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-24.000000000000004	-5.99999999999999	-50.0	0.0	0.001	-0.001	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1410.0	2.41	0.5899999999999991	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.001	-0.001	0.0	0.0	0.0	0.0	0.0	0.001	-0.001	0.001	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-24.1	-5.899999999999991	-50.0	0.0	0.001	-0.001	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1420.0	2.4200000000000004	0.5799999999999991	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.001	-0.001	0.0	0.0	0.0	0.0	0.0	0.001	-0.001	0.001	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-24.200000000000003	-5.79999999999999	-50.0	0.0	0.001	-0.001	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1430.0	2.43	0.5699999999999991	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.001	-0.001	0.0	0.0	0.0	0.0	0.0	0.001	-0.001	0.001	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-24.3	-5.69999999999999	-50.0	0.0	0.001	-0.001	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1440.0	2.4400000000000004	0.559999999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.001	-0.001	0.0	0.0	0.0	0.0	0.0	0.001	-0.001	0.001	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-24.400000000000002	-5.59999999999999	-50.0	0.0	0.001	-0.001	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1450.0	2.4500000000000006	0.5499999999999989	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.001	-0.001	0.0	0.0	0.0	0.0	0.0	0.001	-0.001	0.001	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-24.500000000000004	-5.499999999999989	-50.0	0.0	0.001	-0.001	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1460.0	2.4600000000000004	0.539999999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.001	-0.001	0.0	0.0	0.0	0.0	0.0	0.001	-0.001	0.001	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-24.6	-5.39999999999999	-50.0	0.0	0.001	-0.001	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1470.0	2.4700000000000006	0.5299999999999989	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.001	-0.001	0.0	0.0	0.0	0.0	0.0	0.001	-0.001	0.001	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-24.700000000000006	-5.299999999999989	-50.0	0.0	0.001	-0.001	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1480.0	2.480000000000001	0.5199999999999988	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.001	-0.001	0.0	0.0	0.0	0.0	0.0	0.001	-0.001	0.001	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-24.800000000000008	-5.199999999999988	-50.0	0.0	0.001	-0.001	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1490.0	2.4900000000000007	0.5099999999999987	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.001	-0.001	0.0	0.0	0.0	0.0	0.0	0.001	-0.001	0.001	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-24.900000000000006	-5.099999999999986	-50.0	0.0	0.001	-0.001	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1500.0	2.500000000000001	0.4999999999999988	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.001	-0.001	0.0	0.0	0.0	0.0	0.0	0.001	-0.001	0.001	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-25.000000000000007	-4.999999999999988	-50.0	0.0	0.001	-0.001	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1510.0	2.5100000000000007	0.4899999999999987	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.001	-0.001	0.0	0.0	0.0	0.0	0.0	0.001	-0.001	0.001	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-25.100000000000005	-4.899999999999987	-50.0	0.0	0.001	-0.001	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1520.0	2.5200000000000005	0.47999999999999887	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.001	-0.001	0.0	0.0	0.0	0.0	0.0	0.001	-0.001	0.001	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-25.200000000000003	-4.799999999999988	-50.0	0.0	0.001	-0.001	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1530.0	2.5300000000000007	0.46999999999999886	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.001	-0.001	0.0	0.0	0.0	0.0	0.0	0.001	-0.001	0.001	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-25.300000000000004	-4.699999999999989	-50.0	0.0	0.001	-0.001	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1540.0	2.5400000000000005	0.4599999999999989	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.001	-0.001	0.0	0.0	0.0	0.0	0.0	0.001	-0.001	0.001	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-25.400000000000002	-4.599999999999989	-50.0	0.0	0.001	-0.001	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1550.0	2.5500000000000003	0.4499999999999989	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.001	-0.001	0.0	0.0	0.0	0.0	0.0	0.001	-0.001	0.001	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-25.5	-4.4999999999999885	-50.0	0.0	0.001	-0.001	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1560.0	2.56	0.4399999999999988	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.001	-0.001	0.0	0.0	0.0	0.0	0.0	0.001	-0.001	0.001	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-25.599999999999998	-4.399999999999988	-50.0	0.0	0.001	-0.001	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1570.0	2.5700000000000003	0.42999999999999877	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.001	-0.001	0.0	0.0	0.0	0.0	0.0	0.001	-0.001	0.001	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-25.700000000000003	-4.299999999999987	-50.0	0.0	0.001	-0.001	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1580.0	2.5800000000000005	0.41999999999999865	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.001	-0.001	0.0	0.0	0.0	0.0	0.0	0.001	-0.001	0.001	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-25.800000000000004	-4.199999999999986	-50.0	0.0	0.001	-0.001	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1590.0	2.5900000000000007	0.4099999999999985	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.001	-0.001	0.0	0.0	0.0	0.0	0.0	0.001	-0.001	0.001	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-25.900000000000006	-4.0999999999999845	-50.0	0.0	0.001	-0.001	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1600.0	2.6000000000000005	0.39999999999999847	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.001	-0.001	0.0	0.0	0.0	0.0	0.0	0.001	-0.001	0.001	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-26.000000000000004	-3.9999999999999845	-50.0	0.0	0.001	-0.001	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1610.0	2.6100000000000008	0.38999999999999846	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.001	-0.001	0.0	0.0	0.0	0.0	0.0	0.001	-0.001	0.001	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-26.100000000000005	-3.8999999999999844	-50.0	0.0	0.001	-0.001	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1620.0	2.620000000000001	0.3799999999999983	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.001	-0.001	0.0	0.0	0.0	0.0	0.0	0.001	-0.001	0.001	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-26.20000000000001	-3.7999999999999825	-50.0	0.0	0.001	-0.001	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1630.0	2.630000000000001	0.3699999999999984	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.001	-0.001	0.0	0.0	0.0	0.0	0.0	0.001	-0.001	0.001	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-26.300000000000008	-3.6999999999999837	-50.0	0.0	0.001	-0.001	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1640.0	2.640000000000001	0.35999999999999827	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.001	-0.001	0.0	0.0	0.0	0.0	0.0	0.001	-0.001	0.001	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-26.40000000000001	-3.5999999999999823	-50.0	0.0	0.001	-0.001	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1650.0	2.6500000000000012	0.3499999999999983	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.001	-0.001	0.0	0.0	0.0	0.0	0.0	0.001	-0.001	0.001	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-26.50000000000001	-3.499999999999983	-50.0	0.0	0.001	-0.001	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1660.0	2.660000000000001	0.33999999999999847	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.001	-0.001	0.0	0.0	0.0	0.0	0.0	0.001	-0.001	0.001	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-26.60000000000001	-3.3999999999999844	-50.0	0.0	0.001	-0.001	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1670.0	2.670000000000001	0.3299999999999985	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.001	-0.001	0.0	0.0	0.0	0.0	0.0	0.001	-0.001	0.001	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-26.700000000000006	-3.299999999999985	-50.0	0.0	0.001	-0.001	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1680.0	2.680000000000001	0.3199999999999986	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.001	-0.001	0.0	0.0	0.0	0.0	0.0	0.001	-0.001	0.001	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-26.800000000000008	-3.199999999999986	-50.0	0.0	0.001	-0.001	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1690.0	2.690000000000001	0.3099999999999987	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.001	-0.001	0.0	0.0	0.0	0.0	0.0	0.001	-0.001	0.001	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-26.900000000000006	-3.099999999999987	-50.0	0.0	0.001	-0.001	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1700.0	2.700000000000001	0.2999999999999987	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.001	-0.001	0.0	0.0	0.0	0.0	0.0	0.001	-0.001	0.001	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-27.00000000000001	-2.999999999999987	-50.0	0.0	0.001	-0.001	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1710.0	2.7100000000000013	0.28999999999999865	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.001	-0.001	0.0	0.0	0.0	0.0	0.0	0.001	-0.001	0.001	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-27.100000000000012	-2.899999999999986	-50.0	0.0	0.001	-0.001	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1720.0	2.720000000000001	0.2799999999999987	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.001	-0.001	0.0	0.0	0.0	0.0	0.0	0.001	-0.001	0.001	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-27.20000000000001	-2.799999999999987	-50.0	0.0	0.001	-0.001	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1730.0	2.730000000000001	0.26999999999999874	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.001	-0.001	0.0	0.0	0.0	0.0	0.0	0.001	-0.001	0.001	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-27.300000000000008	-2.6999999999999873	-50.0	0.0	0.001	-0.001	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1740.0	2.7400000000000007	0.2599999999999987	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.001	-0.001	0.0	0.0	0.0	0.0	0.0	0.001	-0.001	0.001	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-27.400000000000006	-2.5999999999999868	-50.0	0.0	0.001	-0.001	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1750.0	2.7500000000000004	0.2499999999999986	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.001	-0.001	0.0	0.0	0.0	0.0	0.0	0.001	-0.001	0.001	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-27.500000000000004	-2.499999999999986	-50.0	0.0	0.001	-0.001	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1760.0	2.7600000000000002	0.23999999999999871	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.001	-0.001	0.0	0.0	0.0	0.0	0.0	0.001	-0.001	0.001	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-27.6	-2.399999999999987	-50.0	0.0	0.001	-0.001	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1770.0	2.770000000000001	0.22999999999999862	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.001	-0.001	0.0	0.0	0.0	0.0	0.0	0.001	-0.001	0.001	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-27.700000000000006	-2.299999999999986	-50.0	0.0	0.001	-0.001	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1780.0	2.780000000000001	0.21999999999999872	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.001	-0.001	0.0	0.0	0.0	0.0	0.0	0.001	-0.001	0.001	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-27.80000000000001	-2.1999999999999873	-50.0	0.0	0.001	-0.001	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1790.0	2.790000000000001	0.2099999999999988	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.001	-0.001	0.0	0.0	0.0	0.0	0.0	0.001	-0.001	0.001	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-27.90000000000001	-2.0999999999999877	-50.0	0.0	0.001	-0.001	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1800.0	2.800000000000001	0.19999999999999862	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.001	-0.001	0.0	0.0	0.0	0.0	0.0	0.001	-0.001	0.001	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-28.00000000000001	-1.9999999999999862	-50.0	0.0	0.001	-0.001	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1810.0	2.810000000000001	0.18999999999999873	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.001	-0.001	0.0	0.0	0.0	0.0	0.0	0.001	-0.001	0.001	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-28.10000000000001	-1.8999999999999873	-50.0	0.0	0.001	-0.001	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1820.0	2.8200000000000007	0.17999999999999872	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.001	-0.001	0.0	0.0	0.0	0.0	0.0	0.001	-0.001	0.001	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-28.200000000000006	-1.7999999999999872	-50.0	0.0	0.001	-0.001	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1830.0	2.8300000000000005	0.16999999999999882	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.001	-0.001	0.0	0.0	0.0	0.0	0.0	0.001	-0.001	0.001	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-28.300000000000004	-1.6999999999999882	-50.0	0.0	0.001	-0.001	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1840.0	2.8400000000000003	0.15999999999999884	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.001	-0.001	0.0	0.0	0.0	0.0	0.0	0.001	-0.001	0.001	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-28.400000000000002	-1.5999999999999883	-50.0	0.0	0.001	-0.001	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1850.0	2.85	0.1499999999999988	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.001	-0.001	0.0	0.0	0.0	0.0	0.0	0.001	-0.001	0.001	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-28.5	-1.499999999999988	-50.0	0.0	0.001	-0.001	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1860.0	2.8600000000000003	0.13999999999999876	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.001	-0.001	0.0	0.0	0.0	0.0	0.0	0.001	-0.001	0.001	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-28.6	-1.3999999999999875	-50.0	0.0	0.001	-0.001	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1870.0	2.87	0.12999999999999884	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.001	-0.001	0.0	0.0	0.0	0.0	0.0	0.001	-0.001	0.001	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-28.7	-1.2999999999999883	-50.0	0.0	0.001	-0.001	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1880.0	2.88	0.11999999999999894	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.001	-0.001	0.0	0.0	0.0	0.0	0.0	0.001	-0.001	0.001	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-28.799999999999997	-1.1999999999999893	-50.0	0.0	0.001	-0.001	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1890.0	2.8899999999999997	0.10999999999999902	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.001	-0.001	0.0	0.0	0.0	0.0	0.0	0.001	-0.001	0.001	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-28.899999999999995	-1.09999999999999	-50.0	0.0	0.001	-0.001	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1900.0	2.8999999999999995	0.09999999999999903	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.001	-0.001	0.0	0.0	0.0	0.0	0.0	0.001	-0.001	0.001	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-28.999999999999993	-0.9999999999999903	-50.0	0.0	0.001	-0.001	0.0	0.0	1000.0	1000.0	1000.0	1000.0
