time	[Ac]	[Glcxt]	[O2]	[X]	[dummy_S]	[fba__Ac]	[fba__Glcxt]	[fba__O2]	[fba__X]	dummy_EX_Ac	dummy_EX_Glcxt	dummy_EX_O2	dummy_EX_X	fba__v1	fba__v2	fba__v3	fba__v4	update__update_Ac	update__update_Glcxt	update__update_O2	update__update_X	vO2_transfer	EX_Ac	EX_Glcxt	EX_O2	EX_X	O2_ref	Y	bounds__Km_EX_Glcxt	bounds__Vmax_EX_Glcxt	bounds__Vmax_EX_O2	bounds__lb_default	bounds__lb_kin_EX_Glcxt	bounds__lb_kin_EX_O2	bounds__ub_default	bounds__zero	dt	fba__ub_default	fba__zero	kLa	lb_EX_Ac	lb_EX_Glcxt	lb_EX_O2	lb_EX_X	ub_EX_Ac	ub_EX_Glcxt	ub_EX_O2	ub_EX_X
0.1	0.4	10.7989663382	0.209592474973	0.00107027503298	0.0	0.4	10.8	0.21	0.001	0.0	0.0	0.0	0.0	0.159622364043	0.0	0.0	0.519299489621	0.0	0.0106879047432	0.00597939408289	-0.000726633109319	0.00305643770334	0.0	-9.98612918542	-5.5867827415	0.678921853664	0.21	0.00107027503298	0.015	10.0	15.0	-1000.0	-9.98612904874	-15.0	1000.0	0.0	0.01	1000.0	0.0	7.5	-40.0	-9.98612904874	-15.0	-0.107027503298	1000.0	1000.0	1000.0	1000.0
0.11	0.4	10.7988590556	0.209564203046	0.00107756880514	0.0	0.4	10.8	0.21	0.001	0.0	0.0	0.0	0.0	0.159622361858	0.0	0.0	0.519299482514	0.0	0.010760741147	0.00602014272093	-0.000731585000622	0.00326847715246	0.0	-9.98612904874	-5.58678266504	0.678921844372	0.21	0.00107756880514	0.015	10.0	15.0	-1000.0	-9.98612891113	-15.0	1000.0	0.0	0.01	1000.0	0.0	7.5	-40.0	-9.98612891113	-15.0	-0.107756880514	1000.0	1000.0	1000.0	1000.0
0.12	0.4	10.7987510413	0.209537574523	0.00108491231483	0.0	0.4	10.8	0.21	0.001	0.0	0.0	0.0	0.0	0.159622359659	0.0	0.0	0.519299475358	0.0	0.0108340742332	0.00606116923007	-0.000736570659619	0.0034681910738	0.0	-9.98612891113	-5.58678258805	0.678921835016	0.21	0.00108491231483	0.015	10.0	15.0	-1000.0	-9.98612877258	-15.0	1000.0	0.0	0.01	1000.0	0.0	7.5	-40.0	-9.98612877258	-15.0	-0.108491231483	1000.0	1000.0	1000.0	1000.0
0.13	0.4	10.7986422905	0.209512468265	0.0010923059002	0.0	0.4	10.8	0.21	0.001	0.0	0.0	0.0	0.0	0.159622357444	0.0	0.0	0.519299468153	0.0	0.0109079073784	0.00610247549938	-0.000741590315872	0.00365648801335	0.0	-9.98612877258	-5.58678251053	0.678921825597	0.21	0.0010923059002	0.015	10.0	15.0	-1000.0	-9.98612863308	-15.0	1000.0	0.0	0.01	1000.0	0.0	7.5	-40.0	-9.98612863308	-15.0	-0.10923059002	1000.0	1000.0	1000.0	1000.0
0.14	0.4	10.7985327981	0.209488771854	0.00109974990163	0.0	0.4	10.8	0.21	0.001	0.0	0.0	0.0	0.0	0.159622355214	0.0	0.0	0.519299460898	0.0	0.0109822439819	0.00614406343055	-0.000746644200483	0.00383421109541	0.0	-9.98612863308	-5.58678243249	0.678921816112	0.21	0.00109974990163	0.015	10.0	15.0	-1000.0	-9.98612849262	-15.0	1000.0	0.0	0.01	1000.0	0.0	7.5	-40.0	-9.98612849262	-15.0	-0.109974990163	1000.0	1000.0	1000.0	1000.0
0.15	0.4	10.7984225592	0.209466380867	0.00110724465732	0.0	0.4	10.8	0.21	0.001	0.0	0.0	0.0	0.0	0.159622352969	0.0	0.0	0.519299453594	0.0	0.0110570874207	0.00618593491297	-0.000751732543054	0.00400214349849	0.0	-9.98612849262	-5.58678235391	0.678921806563	0.21	0.00110724465732	0.015	10.0	15.0	-1000.0	-9.98612835121	-15.0	1000.0	0.0	0.01	1000.0	0.0	7.5	-40.0	-9.98612835121	-15.0	-0.110724465732	1000.0	1000.0	1000.0	1000.0
0.16	0.4	10.798311569	0.209445198111	0.00111479049264	0.0	0.4	10.8	0.21	0.001	0.0	0.0	0.0	0.0	0.159622350708	0.0	0.0	0.519299446241	0.0	0.0111324409442	0.00622809176441	-0.000756855564486	0.00416101417001	0.0	-9.98612835121	-5.5867822748	0.678921796949	0.21	0.00111479049264	0.015	10.0	15.0	-1000.0	-9.98612820882	-15.0	1000.0	0.0	0.01	1000.0	0.0	7.5	-40.0	-9.98612820882	-15.0	-0.111479049264	1000.0	1000.0	1000.0	1000.0
0.17	0.4	10.7981998224	0.20942513386	0.00112238775529	0.0	0.4	10.8	0.21	0.001	0.0	0.0	0.0	0.0	0.159622348433	0.0	0.0	0.519299438836	0.0	0.0112083080244	0.00627053592732	-0.000762013500833	0.00431149605001	0.0	-9.98612820882	-5.58678219514	0.678921787269	0.21	0.00112238775529	0.015	10.0	15.0	-1000.0	-9.98612806547	-15.0	1000.0	0.0	0.01	1000.0	0.0	7.5	-40.0	-9.98612806547	-15.0	-0.112238775529	1000.0	1000.0	1000.0	1000.0
0.18	0.4	10.7980873141	0.209406104833	0.00113003679539	0.0	0.4	10.8	0.21	0.001	0.0	0.0	0.0	0.0	0.159622346141	0.0	0.0	0.519299431382	0.0	0.0112846921575	0.00631326935771	-0.000767206589792	0.00445421375576	0.0	-9.98612806547	-5.58678211494	0.678921777523	0.21	0.00113003679539	0.015	10.0	15.0	-1000.0	-9.98612792113	-15.0	1000.0	0.0	0.01	1000.0	0.0	7.5	-40.0	-9.98612792113	-15.0	-0.113003679539	1000.0	1000.0	1000.0	1000.0
0.19	0.4	10.7979740391	0.209388033724	0.00113773796548	0.0	0.4	10.8	0.21	0.001	0.0	0.0	0.0	0.0	0.159622343834	0.0	0.0	0.519299423876	0.0	0.011361596864	0.00635629402515	-0.000772435070713	0.00458974706694	0.0	-9.98612792113	-5.58678203419	0.67892176771	0.21	0.00113773796548	0.015	10.0	15.0	-1000.0	-9.98612777581	-15.0	1000.0	0.0	0.01	1000.0	0.0	7.5	-40.0	-9.98612777581	-15.0	-0.113773796548	1000.0	1000.0	1000.0	1000.0
0.2	0.4	10.7978599921	0.209370848779	0.00114549162055	0.0	0.4	10.8	0.21	0.001	0.0	0.0	0.0	0.0	0.159622341511	0.0	0.0	0.519299416319	0.0	0.0114390256889	0.00639961191286	-0.000777699184601	0.00471863415862	0.0	-9.98612777581	-5.58678195289	0.67892175783	0.21	0.00114549162055	0.015	10.0	15.0	-1000.0	-9.9861276295	-15.0	1000.0	0.0	0.01	1000.0	0.0	7.5	-40.0	-9.9861276295	-15.0	-0.114549162055	1000.0	1000.0	1000.0	1000.0
0.21	0.4	10.7977451679	0.209354483387	0.00115329811805	0.0	0.4	10.8	0.21	0.001	0.0	0.0	0.0	0.0	0.159622339172	0.0	0.0	0.51929940871	0.0	0.0115169822017	0.00644322501779	-0.000782999174133	0.00484137460068	0.0	-9.9861276295	-5.58678187103	0.678921747883	0.21	0.00115329811805	0.015	10.0	15.0	-1000.0	-9.98612748218	-15.0	1000.0	0.0	0.01	1000.0	0.0	7.5	-40.0	-9.98612748218	-15.0	-0.115329811805	1000.0	1000.0	1000.0	1000.0
0.22	0.4	10.7976295611	0.209338875715	0.00116115781788	0.0	0.4	10.8	0.21	0.001	0.0	0.0	0.0	0.0	0.159622336818	0.0	0.0	0.51929940105	0.0	0.0115954699963	0.00648713535067	-0.000788335283656	0.00495843214046	0.0	-9.98612748218	-5.58678178862	0.678921737867	0.21	0.00116115781788	0.015	10.0	15.0	-1000.0	-9.98612733386	-15.0	1000.0	0.0	0.01	1000.0	0.0	7.5	-40.0	-9.98612733386	-15.0	-0.116115781788	1000.0	1000.0	1000.0	1000.0
0.23	0.4	10.7975131664	0.209323968362	0.00116907108246	0.0	0.4	10.8	0.21	0.001	0.0	0.0	0.0	0.0	0.159622334447	0.0	0.0	0.519299393336	0.0	0.0116744926918	0.00653134493607	-0.000793707759204	0.00507023728458	0.0	-9.98612733386	-5.58678170564	0.678921727783	0.21	0.00116907108246	0.015	10.0	15.0	-1000.0	-9.98612718452	-15.0	1000.0	0.0	0.01	1000.0	0.0	7.5	-40.0	-9.98612718452	-15.0	-0.116907108246	1000.0	1000.0	1000.0	1000.0
0.24	0.4	10.7973959785	0.209309708041	0.00117703827665	0.0	0.4	10.8	0.21	0.001	0.0	0.0	0.0	0.0	0.15962233206	0.0	0.0	0.519299385571	0.0	0.0117540539317	0.0065758558125	-0.000799116848502	0.00517718969433	0.0	-9.98612718452	-5.58678162209	0.67892171763	0.21	0.00117703827665	0.015	10.0	15.0	-1000.0	-9.98612703417	-15.0	1000.0	0.0	0.01	1000.0	0.0	7.5	-40.0	-9.98612703417	-15.0	-0.117703827665	1000.0	1000.0	1000.0	1000.0
0.25	0.4	10.797277992	0.209296045279	0.00118505976786	0.0	0.4	10.8	0.21	0.001	0.0	0.0	0.0	0.0	0.159622329656	0.0	0.0	0.519299377752	0.0	0.0118341573849	0.00662067003247	-0.000804562800976	0.00527966040834	0.0	-9.98612703417	-5.58678153797	0.678921707408	0.21	0.00118505976786	0.015	10.0	15.0	-1000.0	-9.98612688278	-15.0	1000.0	0.0	0.01	1000.0	0.0	7.5	-40.0	-9.98612688278	-15.0	-0.118505976786	1000.0	1000.0	1000.0	1000.0
0.26	0.4	10.7971592013	0.209282934146	0.00119313592599	0.0	0.4	10.8	0.21	0.001	0.0	0.0	0.0	0.0	0.159622327237	0.0	0.0	0.519299369879	0.0	0.0119148067454	0.00666578966259	-0.000810045867766	0.00537799390486	0.0	-9.98612688278	-5.58678145328	0.678921697116	0.21	0.00119313592599	0.015	10.0	15.0	-1000.0	-9.98612673036	-15.0	1000.0	0.0	0.01	1000.0	0.0	7.5	-40.0	-9.98612673036	-15.0	-0.119313592599	1000.0	1000.0	1000.0	1000.0
0.27	0.4	10.7970396011	0.209270331998	0.00120126712351	0.0	0.4	10.8	0.21	0.001	0.0	0.0	0.0	0.0	0.1596223248	0.0	0.0	0.519299361953	0.0	0.0119960057324	0.00671121678361	-0.000815566301733	0.00547251001545	0.0	-9.98612673036	-5.58678136801	0.678921686753	0.21	0.00120126712351	0.015	10.0	15.0	-1000.0	-9.9861265769	-15.0	1000.0	0.0	0.01	1000.0	0.0	7.5	-40.0	-9.9861265769	-15.0	-0.120126712351	1000.0	1000.0	1000.0	1000.0
0.28	0.4	10.7969191858	0.20925819924	0.0012094537354	0.0	0.4	10.8	0.21	0.001	0.0	0.0	0.0	0.0	0.159622322347	0.0	0.0	0.519299353973	0.0	0.0120777580906	0.00675695349056	-0.000821124357469	0.00556350570063	0.0	-9.9861265769	-5.58678128215	0.67892167632	0.21	0.0012094537354	0.015	10.0	15.0	-1000.0	-9.98612642238	-15.0	1000.0	0.0	0.01	1000.0	0.0	7.5	-40.0	-9.98612642238	-15.0	-0.12094537354	1000.0	1000.0	1000.0	1000.0
0.29	0.4	10.7967979499	0.209246499107	0.00121769613924	0.0	0.4	10.8	0.21	0.001	0.0	0.0	0.0	0.0	0.159622319877	0.0	0.0	0.519299345938	0.0	0.0121600675905	0.00680300189282	-0.000826720291313	0.00565125669761	0.0	-9.98612642238	-5.58678119571	0.678921665815	0.21	0.00121769613924	0.015	10.0	15.0	-1000.0	-9.98612626682	-15.0	1000.0	0.0	0.01	1000.0	0.0	7.5	-40.0	-9.98612626682	-15.0	-0.121769613924	1000.0	1000.0	1000.0	1000.0
0.3	0.4	10.7966758878	0.20923519746	0.00122599471519	0.0	0.4	10.8	0.21	0.001	0.0	0.0	0.0	0.0	0.159622317391	0.0	0.0	0.519299337848	0.0	0.0122429380284	0.00684936411417	-0.000832354361352	0.00573601904936	0.0	-9.98612626682	-5.58678110868	0.678921655239	0.21	0.00122599471519	0.015	10.0	15.0	-1000.0	-9.98612611018	-15.0	1000.0	0.0	0.01	1000.0	0.0	7.5	-40.0	-9.98612611018	-15.0	-0.122599471519	1000.0	1000.0	1000.0	1000.0
0.31	0.4	10.7965529938	0.209224262597	0.001234349846	0.0	0.4	10.8	0.21	0.001	0.0	0.0	0.0	0.0	0.159622314887	0.0	0.0	0.519299329703	0.0	0.0123263732262	0.00689604229295	-0.000838026827443	0.0058180305234	0.0	-9.98612611018	-5.58678102105	0.67892164459	0.21	0.001234349846	0.015	10.0	15.0	-1000.0	-9.98612595248	-15.0	1000.0	0.0	0.01	1000.0	0.0	7.5	-40.0	-9.98612595248	-15.0	-0.1234349846	1000.0	1000.0	1000.0	1000.0
0.32	0.4	10.7964292623	0.209213665076	0.00124276191703	0.0	0.4	10.8	0.21	0.001	0.0	0.0	0.0	0.0	0.159622312366	0.0	0.0	0.519299321502	0.0	0.0124103770324	0.00694303858207	-0.000843737951216	0.0058975119285	0.0	-9.98612595248	-5.58678093282	0.678921633868	0.21	0.00124276191703	0.015	10.0	15.0	-1000.0	-9.9861257937	-15.0	1000.0	0.0	0.01	1000.0	0.0	7.5	-40.0	-9.9861257937	-15.0	-0.124276191703	1000.0	1000.0	1000.0	1000.0
0.33	0.4	10.7963046875	0.209203377555	0.00125123131628	0.0	0.4	10.8	0.21	0.001	0.0	0.0	0.0	0.0	0.159622309828	0.0	0.0	0.519299313245	0.0	0.0124949533214	0.0069903551492	-0.000849487996089	0.00597466833655	0.0	-9.9861257937	-5.58678084399	0.678921623073	0.21	0.00125123131628	0.015	10.0	15.0	-1000.0	-9.98612563383	-15.0	1000.0	0.0	0.01	1000.0	0.0	7.5	-40.0	-9.98612563383	-15.0	-0.125123131628	1000.0	1000.0	1000.0	1000.0
0.34	0.4	10.7961792638	0.209193374638	0.00125975843441	0.0	0.4	10.8	0.21	0.001	0.0	0.0	0.0	0.0	0.159622307273	0.0	0.0	0.519299304931	0.0	0.0125801059943	0.00703799417676	-0.00085527722728	0.00604969021636	0.0	-9.98612563383	-5.58678075455	0.678921612204	0.21	0.00125975843441	0.015	10.0	15.0	-1000.0	-9.98612547287	-15.0	1000.0	0.0	0.01	1000.0	0.0	7.5	-40.0	-9.98612547287	-15.0	-0.125975843441	1000.0	1000.0	1000.0	1000.0
0.35	0.4	10.7960529854	0.209183632735	0.00126834366474	0.0	0.4	10.8	0.21	0.001	0.0	0.0	0.0	0.0	0.1596223047	0.0	0.0	0.519299296561	0.0	0.0126658389788	0.00708595786212	-0.000861105911816	0.0061227544859	0.0	-9.98612547287	-5.5867806645	0.678921601261	0.21	0.00126834366474	0.015	10.0	15.0	-1000.0	-9.98612531081	-15.0	1000.0	0.0	0.01	1000.0	0.0	7.5	-40.0	-9.98612531081	-15.0	-0.126834366474	1000.0	1000.0	1000.0	1000.0
0.36	0.4	10.7959258463	0.209174129935	0.00127698740327	0.0	0.4	10.8	0.21	0.001	0.0	0.0	0.0	0.0	0.15962230211	0.0	0.0	0.519299288134	0.0	0.0127521562294	0.00713424841762	-0.000866974318549	0.00619402548877	0.0	-9.98612531081	-5.58678057383	0.678921590243	0.21	0.00127698740327	0.015	10.0	15.0	-1000.0	-9.98612514764	-15.0	1000.0	0.0	0.01	1000.0	0.0	7.5	-40.0	-9.98612514764	-15.0	-0.127698740327	1000.0	1000.0	1000.0	1000.0
0.37	0.4	10.7957978408	0.20916484588	0.0012856900487	0.0	0.4	10.8	0.21	0.001	0.0	0.0	0.0	0.0	0.159622299501	0.0	0.0	0.519299279648	0.0	0.0128390617274	0.0071828680707	-0.000872882718163	0.00626365590033	0.0	-9.98612514764	-5.58678048255	0.67892157915	0.21	0.0012856900487	0.015	10.0	15.0	-1000.0	-9.98612498335	-15.0	1000.0	0.0	0.01	1000.0	0.0	7.5	-40.0	-9.98612498335	-15.0	-0.12856900487	1000.0	1000.0	1000.0	1000.0
0.38	0.4	10.7956689629	0.209155761658	0.00129445200247	0.0	0.4	10.8	0.21	0.001	0.0	0.0	0.0	0.0	0.159622296875	0.0	0.0	0.519299271105	0.0	0.0129265594816	0.00723181906401	-0.000878831383191	0.00633178756867	0.0	-9.98612498335	-5.58678039064	0.678921567981	0.21	0.00129445200247	0.015	10.0	15.0	-1000.0	-9.98612481794	-15.0	1000.0	0.0	0.01	1000.0	0.0	7.5	-40.0	-9.98612481794	-15.0	-0.129445200247	1000.0	1000.0	1000.0	1000.0
0.39	0.4	10.7955392067	0.209146859694	0.00130327366873	0.0	0.4	10.8	0.21	0.001	0.0	0.0	0.0	0.0	0.159622294231	0.0	0.0	0.519299262504	0.0	0.0130146535279	0.00728110365548	-0.000884820588025	0.00639855229498	0.0	-9.98612481794	-5.5867802981	0.678921556735	0.21	0.00130327366873	0.015	10.0	15.0	-1000.0	-9.9861246514	-15.0	1000.0	0.0	0.01	1000.0	0.0	7.5	-40.0	-9.9861246514	-15.0	-0.130327366873	1000.0	1000.0	1000.0	1000.0
0.4	0.4	10.7954085663	0.209138123659	0.00131215545441	0.0	0.4	10.8	0.21	0.001	0.0	0.0	0.0	0.0	0.159622291569	0.0	0.0	0.519299253843	0.0	0.0131033479297	0.00733072411846	-0.000890850608926	0.00646407255777	0.0	-9.9861246514	-5.58678020493	0.678921545413	0.21	0.00131215545441	0.015	10.0	15.0	-1000.0	-9.98612448373	-15.0	1000.0	0.0	0.01	1000.0	0.0	7.5	-40.0	-9.98612448373	-15.0	-0.131215545441	1000.0	1000.0	1000.0	1000.0
0.41	0.4	10.7952770355	0.209129538375	0.0013210977692	0.0	0.4	10.8	0.21	0.001	0.0	0.0	0.0	0.0	0.159622288889	0.0	0.0	0.519299245124	0.0	0.0131926467784	0.00738068274178	-0.000896921724043	0.00652846218498	0.0	-9.98612448373	-5.58678011112	0.678921534013	0.21	0.0013210977692	0.015	10.0	15.0	-1000.0	-9.9861243149	-15.0	1000.0	0.0	0.01	1000.0	0.0	7.5	-40.0	-9.9861243149	-15.0	-0.13210977692	1000.0	1000.0	1000.0	1000.0
0.42	0.4	10.7951446084	0.209121089736	0.00133010102559	0.0	0.4	10.8	0.21	0.001	0.0	0.0	0.0	0.0	0.159622286191	0.0	0.0	0.519299236344	0.0	0.0132825541929	0.00743098182991	-0.000903034213418	0.00659182697773	0.0	-9.9861243149	-5.58678001667	0.678921522535	0.21	0.00133010102559	0.015	10.0	15.0	-1000.0	-9.98612414492	-15.0	1000.0	0.0	0.01	1000.0	0.0	7.5	-40.0	-9.98612414492	-15.0	-0.133010102559	1000.0	1000.0	1000.0	1000.0
0.43	0.4	10.7950112787	0.209112764628	0.00133916563889	0.0	0.4	10.8	0.21	0.001	0.0	0.0	0.0	0.0	0.159622283473	0.0	0.0	0.519299227505	0.0	0.0133730743206	0.00748162370301	-0.000909188359006	0.00665426528911	0.0	-9.98612414492	-5.58677992157	0.678921510978	0.21	0.00133916563889	0.015	10.0	15.0	-1000.0	-9.98612397377	-15.0	1000.0	0.0	0.01	1000.0	0.0	7.5	-40.0	-9.98612397377	-15.0	-0.133916563889	1000.0	1000.0	1000.0	1000.0
0.44	0.4	10.7948770405	0.209104550858	0.00134829202723	0.0	0.4	10.8	0.21	0.001	0.0	0.0	0.0	0.0	0.159622280738	0.0	0.0	0.519299218605	0.0	0.0134642113368	0.00753261069706	-0.000915384444681	0.00671586856139	0.0	-9.98612397377	-5.58677982582	0.678921499343	0.21	0.00134829202723	0.015	10.0	15.0	-1000.0	-9.98612380146	-15.0	1000.0	0.0	0.01	1000.0	0.0	7.5	-40.0	-9.98612380146	-15.0	-0.134829202723	1000.0	1000.0	1000.0	1000.0
0.45	0.4	10.7947418874	0.20909643709	0.0013574806116	0.0	0.4	10.8	0.21	0.001	0.0	0.0	0.0	0.0	0.159622277983	0.0	0.0	0.519299209644	0.0	0.0135559694455	0.00758394516397	-0.000921622756254	0.00677672182457	0.0	-9.98612380146	-5.58677972942	0.678921487628	0.21	0.0013574806116	0.015	10.0	15.0	-1000.0	-9.98612362797	-15.0	1000.0	0.0	0.01	1000.0	0.0	7.5	-40.0	-9.98612362797	-15.0	-0.13574806116	1000.0	1000.0	1000.0	1000.0
0.46	0.4	10.7946058132	0.209088412779	0.00136673181585	0.0	0.4	10.8	0.21	0.001	0.0	0.0	0.0	0.0	0.15962227521	0.0	0.0	0.519299200622	0.0	0.0136483528794	0.00763562947169	-0.000927903581485	0.00683690415897	0.0	-9.98612362797	-5.58677963236	0.678921475833	0.21	0.00136673181585	0.015	10.0	15.0	-1000.0	-9.98612345329	-15.0	1000.0	0.0	0.01	1000.0	0.0	7.5	-40.0	-9.98612345329	-15.0	-0.136673181585	1000.0	1000.0	1000.0	1000.0
0.47	0.4	10.7944688117	0.209080468117	0.00137604606673	0.0	0.4	10.8	0.21	0.001	0.0	0.0	0.0	0.0	0.159622272418	0.0	0.0	0.519299191539	0.0	0.0137413658997	0.0076876660043	-0.000934227210094	0.00689648912463	0.0	-9.98612345329	-5.58677953464	0.678921463957	0.21	0.00137604606673	0.015	10.0	15.0	-1000.0	-9.98612327741	-15.0	1000.0	0.0	0.01	1000.0	0.0	7.5	-40.0	-9.98612327741	-15.0	-0.137604606673	1000.0	1000.0	1000.0	1000.0
0.48	0.4	10.7943308766	0.209072593979	0.00138542379388	0.0	0.4	10.8	0.21	0.001	0.0	0.0	0.0	0.0	0.159622269607	0.0	0.0	0.519299182393	0.0	0.0138350127972	0.00774005716214	-0.000940593933778	0.00695554515977	0.0	-9.98612327741	-5.58677943624	0.678921452	0.21	0.00138542379388	0.015	10.0	15.0	-1000.0	-9.98612310034	-15.0	1000.0	0.0	0.01	1000.0	0.0	7.5	-40.0	-9.98612310034	-15.0	-0.138542379388	1000.0	1000.0	1000.0	1000.0
