# Time	Values[f6p]	Values[fbp]	Values[g6p]	[D-Glucose]	
0	7.01668e-05	0.000260154	-0.000107617	0.02	
2	-6.12028e-05	0.000528862	0.000189828	0.02	
4	0.000221524	0.000740492	0.000393902	0.02	
6	0.000172468	0.000719721	0.000212667	0.02	
8	0.000188234	0.00125304	0.000195549	0.02	
10	0.000116128	0.00113091	0.000421873	0.02	
12	-2.9005e-05	0.00157491	0.000325322	0.02	
14	2.64859e-05	0.00105249	0.000150478	0.02	
16	-1.88546e-05	0.00163781	0.00031374	0.02	
18	6.57558e-05	0.00122562	0.000284437	0.02	
20	0.000169907	0.001261	0.000252703	0.02	
22	0.000314081	0.0013438	0.000254164	0.02	
24	5.18072e-05	0.00175173	0.000300083	0.02	
26	-3.31313e-05	0.0016509	0.000117553	0.02	
28	6.89084e-05	0.00160639	0.000240215	0.02	
30	0.000180931	0.0016616	0.000237411	0.02	
32	0.00017973	0.00183957	0.000220815	0.02	
34	-5.49171e-05	0.00173597	0.000366313	0.02	
36	0.000115773	0.00149519	3.44821e-05	0.02	
38	5.06969e-05	0.00151514	9.66795e-05	0.02	
40	0.000143365	0.00131052	0.000406852	0.02	
42	-0.000129371	0.00173588	3.96944e-05	0.02	
44	0.00018449	0.00184162	0.00021923	0.02	
46	0.000134493	0.00159942	0.000389385	0.02	
48	4.10365e-05	0.0017182	0.000309666	0.02	
50	0.000123024	0.00162397	0.000332549	0.02	
52	-4.80403e-05	0.00181193	0.000161959	0.02	
54	6.49984e-05	0.00150792	0.000253279	0.02	
56	-2.15379e-05	0.00156149	0.000408356	0.02	
58	0.000251729	0.00124448	0.000424532	0.02	
60	6.93012e-06	0.0012988	0.000193529	0.02	
62	-4.68911e-05	0.00158895	0.000173206	0.02	
64	0.000131065	0.00145282	0.000214227	0.02	
66	-3.94528e-05	0.00161234	0.000282548	0.02	
68	0.000135527	0.00162036	0.000431466	0.02	
70	2.58333e-05	0.00119585	3.2871e-05	0.02	
72	-7.90667e-06	0.0017748	0.000309177	0.02	
74	0.000172769	0.00167678	0.00021428	0.02	
76	-4.72919e-05	0.00149675	0.000510702	0.02	
78	0.000120919	0.00135338	0.000300773	0.02	
80	-0.000229513	0.00169734	2.88342e-05	0.02	
82	6.29777e-05	0.00155074	0.000308467	0.02	
84	-4.23991e-05	0.00149199	0.000289329	0.02	
86	0.00010362	0.00156926	0.000375897	0.02	
88	4.10321e-05	0.0013698	8.74854e-05	0.02	
90	-0.000137094	0.00155574	6.99888e-05	0.02	
92	0.000152678	0.00149874	0.000402649	0.02	
94	0.000124104	0.00143162	0.000253903	0.02	
96	0.000169376	0.0017097	0.000192581	0.02	
98	6.2025e-05	0.00137835	0.000293463	0.02	
100	0.000335345	0.00130899	0.000293001	0.02	
