# Time	Values[f6p]	Values[fbp]	Values[g6p]	[D-Glucose]	
0	0.000101599	7.54728e-05	6.22277e-05	0.1	
2	6.72956e-05	0.000641397	0.000196786	0.1	
4	0.000286182	0.000715375	0.000289484	0.1	
6	-4.59203e-06	0.001333	0.00064052	0.1	
8	0.000158198	0.00154319	0.000695447	0.1	
10	0.000393864	0.00176879	0.00060483	0.1	
12	0.000141904	0.00206594	0.000502039	0.1	
14	0.000365778	0.00193558	0.00072762	0.1	
16	0.00027432	0.00220426	0.000759606	0.1	
18	0.000495608	0.00222504	0.0007365	0.1	
20	8.49768e-05	0.00203331	0.000754141	0.1	
22	0.000194102	0.00199329	0.000806695	0.1	
24	0.000321945	0.00245128	0.000733794	0.1	
26	0.000187775	0.0018983	0.000872192	0.1	
28	0.000296699	0.00233266	0.000617907	0.1	
30	0.000197116	0.00244673	0.000780433	0.1	
32	7.82839e-05	0.00234187	0.000751666	0.1	
34	6.09789e-05	0.00215331	0.000857639	0.1	
36	0.000137979	0.0025203	0.000709602	0.1	
38	0.000289719	0.00208098	0.000696579	0.1	
40	0.000381154	0.002412	0.000528468	0.1	
42	0.000201196	0.00240999	0.000900417	0.1	
44	0.000248715	0.00259526	0.000797856	0.1	
46	0.000100055	0.00238013	0.000724331	0.1	
48	0.000356468	0.00225857	0.000834435	0.1	
50	0.000128152	0.00224003	0.000804552	0.1	
52	0.0001366	0.00281338	0.000950258	0.1	
54	0.000218857	0.00209278	0.000862895	0.1	
56	0.000415274	0.00218765	0.000769549	0.1	
58	0.000310685	0.00233929	0.000712303	0.1	
60	0.000280745	0.00220632	0.00107719	0.1	
62	0.000398825	0.00276598	0.000766803	0.1	
64	0.000475245	0.00189598	0.000827167	0.1	
66	0.000268736	0.00224058	0.000791953	0.1	
68	0.000264131	0.00249651	0.000966188	0.1	
70	0.000407842	0.00238486	0.000773668	0.1	
72	0.000167687	0.00226776	0.000782783	0.1	
74	0.00041438	0.00206016	0.000957866	0.1	
76	0.00027498	0.00258551	0.000953873	0.1	
78	0.000260033	0.0021591	0.000812548	0.1	
80	0.000187536	0.00268202	0.000935704	0.1	
82	0.000281753	0.00205209	0.00077668	0.1	
84	0.000267173	0.00282186	0.000816986	0.1	
86	0.000207316	0.00228238	0.000844386	0.1	
88	0.000255142	0.00219708	0.000793157	0.1	
90	0.000363089	0.00252939	0.000683541	0.1	
92	0.000348287	0.00222498	0.000895543	0.1	
94	0.00030117	0.00220101	0.000814852	0.1	
96	0.000245843	0.00231398	0.000890648	0.1	
98	0.000282083	0.00257723	0.000767406	0.1	
100	0.000231742	0.00235738	0.000834107	0.1	
