time	[Ac]	[Glcxt]	[O2]	[X]	[dummy_S]	dummy_EX_Ac	dummy_EX_Glcxt	dummy_EX_O2	dummy_EX_X	fba__v1	fba__v2	fba__v3	fba__v4	update__update_Ac	update__update_Glcxt	update__update_O2	update__update_X	vO2_transfer	EX_Ac	EX_Glcxt	EX_O2	EX_X	O2_ref	Y	bounds__Km_EX_Glcxt	bounds__Vmax_EX_Glcxt	bounds__Vmax_EX_O2	bounds__lb_default	bounds__lb_kin_EX_Glcxt	bounds__lb_kin_EX_O2	bounds__ub_default	bounds__zero	dt	fba__lb_default	fba__ub_default	fba__zero	kLa	lb_EX_Ac	lb_EX_Glcxt	lb_EX_O2	lb_EX_X	ub_EX_Ac	ub_EX_Glcxt	ub_EX_O2	ub_EX_X
1.0	0.407308893935	10.7862966604	0.209527852355	0.00182575044811	0.0	0.0	0.0	0.0	0.0	0.0	0.162194694202	0.0	0.43950874918	-0.00972549154466	0.0182321540345	0.00382596130022	-0.00109856033138	0.00354110734032	5.32684604006	-9.98611505388	-2.09555544909	0.601703443382	0.21	0.00182575044811	0.015	10.0	15.0	-1000.0	-9.98611277843	-15.0	1000.0	0.0	0.1	-1000.0	1000.0	0.0	7.5	-4.07308893935	-9.98611277843	-2.09527852355	-0.0182575044811	1000.0	1000.0	1000.0	1000.0
1.1	0.408311718512	10.7844167333	0.209498540916	0.00193902153657	0.0	0.0	0.0	0.0	0.0	0.0	0.162173260336	0.0	0.439519175021	-0.0103291142107	0.019363287744	0.00406279018227	-0.00116669459055	0.00376094312876	5.32697240125	-9.98611277843	-2.09527852355	0.601692435357	0.21	0.00193902153657	0.015	10.0	15.0	-1000.0	-9.98611036098	-15.0	1000.0	0.0	0.1	-1000.0	1000.0	0.0	7.5	-4.08311718512	-9.98611036098	-2.09498540916	-0.0193902153657	1000.0	1000.0	1000.0	1000.0
1.2	0.409376785139	10.782420176	0.209467462642	0.00205931764194	0.0	0.0	0.0	0.0	0.0	0.0	0.162150573465	0.0	0.439530209881	-0.0109702036623	0.0205645732407	0.00431424041269	-0.00123905185196	0.00399403018374	5.32710614376	-9.98611036098	-2.09498540916	0.601680783345	0.21	0.00205931764194	0.015	10.0	15.0	-1000.0	-9.98610779264	-15.0	1000.0	0.0	0.1	-1000.0	1000.0	0.0	7.5	-4.09376785139	-9.98610779264	-2.09467462642	-0.0205931764194	1000.0	1000.0	1000.0	1000.0
1.3	0.410507957321	10.7802997552	0.209434486224	0.00218707414894	0.0	0.0	0.0	0.0	0.0	0.0	0.162126519073	0.0	0.439541909632	-0.0116510862649	0.0218403582018	0.00458120872588	-0.00131589346665	0.00424135331738	5.32724794473	-9.98610779264	-2.09467462642	0.601668428704	0.21	0.00218707414894	0.015	10.0	15.0	-1000.0	-9.98610506393	-15.0	1000.0	0.0	0.1	-1000.0	1000.0	0.0	7.5	-4.10507957321	-9.98610506393	-2.09434486224	-0.0218707414894	1000.0	1000.0	1000.0	1000.0
1.4	0.41170933845	10.7780477896	0.209399484443	0.00232275338527	0.0	0.0	0.0	0.0	0.0	0.0	0.16210099553	0.0	0.439554323776	-0.0123742326779	0.0231952593429	0.00486464661869	-0.00139749692968	0.00450386667977	5.32739840417	-9.98610506393	-2.09434486224	0.601655319306	0.21	0.00232275338527	0.015	10.0	15.0	-1000.0	-9.98610216475	-15.0	1000.0	0.0	0.1	-1000.0	1000.0	0.0	7.5	-4.1170933845	-9.98610216475	-2.09399484443	-0.0232275338527	1000.0	1000.0	1000.0	1000.0
1.5	0.412985286694	10.7756561217	0.209362328036	0.00246684628467	0.0	0.0	0.0	0.0	0.0	0.0	0.162073904367	0.0	0.439567500231	-0.0131422669123	0.0246341790235	0.0051655634021	-0.00148415686364	0.00478253972804	5.3275581028	-9.98610216475	-2.09399484443	0.601641404598	0.21	0.00246684628467	0.015	10.0	15.0	-1000.0	-9.9860990844	-15.0	1000.0	0.0	0.1	-1000.0	1000.0	0.0	7.5	-4.12985286694	-9.9860990844	-2.09362328036	-0.0246684628467	1000.0	1000.0	1000.0	1000.0
1.6	0.414340430816	10.7731160888	0.209322882586	0.00261987415168	0.0	0.0	0.0	0.0	0.0	0.0	0.162045145539	0.0	0.439581487655	-0.013957975906	0.0261623228674	0.00548502951559	-0.00157618606527	0.00507838060724	5.32772763038	-9.9860990844	-2.09362328036	0.601626633194	0.21	0.00261987415168	0.015	10.0	15.0	-1000.0	-9.98609581147	-15.0	1000.0	0.0	0.1	-1000.0	1000.0	0.0	7.5	-4.14340430816	-9.98609581147	-2.09322882586	-0.0261987415168	1000.0	1000.0	1000.0	1000.0
1.7	0.415779686979	10.7704184913	0.2092810068	0.00278239053429	0.0	0.0	0.0	0.0	0.0	0.0	0.162014615004	0.0	0.439596336637	-0.0148243196739	0.0277852184603	0.00582418007116	-0.00167391661717	0.00539244899922	5.32790760004	-9.98609581147	-2.09322882586	0.601610951641	0.21	0.00278239053429	0.015	10.0	15.0	-1000.0	-9.98609233382	-15.0	1000.0	0.0	0.1	-1000.0	1000.0	0.0	7.5	-4.15779686979	-9.98609233382	-2.092810068	-0.0278239053429	1000.0	1000.0	1000.0	1000.0
1.8	0.417308276602	10.7675535599	0.209236551451	0.00295498321121	0.0	0.0	0.0	0.0	0.0	0.0	0.161982203406	0.0	0.439612100343	-0.0157444420766	0.029508735192	0.00618421861519	-0.00177770106754	0.00572586411793	5.32809865616	-9.98609233382	-2.092810068	0.601594303749	0.21	0.00295498321121	0.015	10.0	15.0	-1000.0	-9.98608863854	-15.0	1000.0	0.0	0.1	-1000.0	1000.0	0.0	7.5	-4.17308276602	-9.98608863854	-2.09236551451	-0.0295498321121	1000.0	1000.0	1000.0	1000.0
1.9	0.418931745319	10.7645109201	0.209189358596	0.0031382763007	0.0	0.0	0.0	0.0	0.0	0.0	0.161947795241	0.0	0.439628834923	-0.0167216822554	0.0313391053111	0.0065664211066	-0.0018879136815	0.00607981052776	5.32830147926	-9.98608863854	-2.09236551451	0.601576630164	0.21	0.0031382763007	0.015	10.0	15.0	-1000.0	-9.9860847119	-15.0	1000.0	0.0	0.1	-1000.0	1000.0	0.0	7.5	-4.18931745319	-9.9860847119	-2.09189358596	-0.031382763007	1000.0	1000.0	1000.0	1000.0
2.0	0.420655983122	10.7612795547	0.209139260927	0.00333293249824	0.0	0.0	0.0	0.0	0.0	0.0	0.161911268263	0.0	0.439646599799	-0.0177595867753	0.0332829462665	0.00697214011551	-0.00200495176804	0.00645554304894	5.32851678956	-9.9860847119	-2.09189358596	0.601557868062	0.21	0.00333293249824	0.015	10.0	15.0	-1000.0	-9.98608053928	-15.0	1000.0	0.0	0.1	-1000.0	1000.0	0.0	7.5	-4.20655983122	-9.98608053928	-2.09139260927	-0.0333293249824	1000.0	1000.0	1000.0	1000.0
2.1	0.422487245755	10.7578477645	0.209086081153	0.00353965545077	0.0	0.0	0.0	0.0	0.0	0.0	0.161872492977	0.0	0.439665457915	-0.0188619225237	0.0353472844127	0.0074028092491	-0.00212923708672	0.00685439134965	5.32874534993	-9.98608053928	-2.09139260927	0.601537950893	0.21	0.00353965545077	0.015	10.0	15.0	-1000.0	-9.9860761051	-15.0	1000.0	0.0	0.1	-1000.0	1000.0	0.0	7.5	-4.22487245755	-9.9860761051	-2.09086081153	-0.0353965545077	1000.0	1000.0	1000.0	1000.0
2.2	0.424432177441	10.7542031258	0.209029631398	0.0037591922759	0.0	0.0	0.0	0.0	0.0	0.0	0.161831332162	0.0	0.439685475967	-0.0200326904104	0.0375395801608	0.0078599478127	-0.00226121733894	0.00727776451159	5.32898796872	-9.9860761051	-2.09086081153	0.601516808129	0.21	0.0037591922759	0.015	10.0	15.0	-1000.0	-9.98607139282	-15.0	1000.0	0.0	0.1	-1000.0	1000.0	0.0	7.5	-4.24432177441	-9.98607139282	-2.09029631398	-0.037591922759	1000.0	1000.0	1000.0	1000.0
2.3	0.426497835018	10.7503324457	0.208969712572	0.00399233623448	0.0	0.0	0.0	0.0	0.0	0.0	0.161787640401	0.0	0.439706724629	-0.0212761399221	0.0398677546617	0.00834516571512	-0.00240136774835	0.00772715570891	5.32924550251	-9.98607139282	-2.09029631398	0.601494365031	0.21	0.00399233623448	0.015	10.0	15.0	-1000.0	-9.98606638478	-15.0	1000.0	0.0	0.1	-1000.0	1000.0	0.0	7.5	-4.26497835018	-9.98606638478	-2.08969712572	-0.0399233623448	1000.0	1000.0	1000.0	1000.0
2.4	0.428691713582	10.746221715	0.208906113724	0.00423992956596	0.0	0.0	0.0	0.0	0.0	0.0	0.161741263601	0.0	0.439729278789	-0.0225967845823	0.0423402181125	0.00886016862725	-0.00255019273573	0.00820414707107	5.32951885893	-9.98606638478	-2.08969712572	0.60147054239	0.21	0.00423992956596	0.015	10.0	15.0	-1000.0	-9.98606106221	-15.0	1000.0	0.0	0.1	-1000.0	1000.0	0.0	7.5	-4.28691713582	-9.98606106221	-2.08906113724	-0.0423992956596	1000.0	1000.0	1000.0	1000.0
2.5	0.431021773719	10.7418560571	0.208838611364	0.00450286649606	0.0	0.0	0.0	0.0	0.0	0.0	0.161692038486	0.0	0.439753217792	-0.0239994183749	0.0449658997846	0.00940676340309	-0.00270822769371	0.00871041476772	5.32980899964	-9.98606106221	-2.08906113724	0.601445256278	0.21	0.00450286649606	0.015	10.0	15.0	-1000.0	-9.98605540511	-15.0	1000.0	0.0	0.1	-1000.0	1000.0	0.0	7.5	-4.31021773719	-9.98605540511	-2.08838611364	-0.0450286649606	1000.0	1000.0	1000.0	1000.0
2.6	0.43349647044	10.737219675	0.208766968755	0.00478209642708	0.0	0.0	0.0	0.0	0.0	0.0	0.161639792078	0.0	0.439778625692	-0.0254891331909	0.0477542798734	0.00998686377241	-0.0028760408668	0.0092477343383	5.33011694339	-9.98605540511	-2.08838611364	0.60141841777	0.21	0.00478209642708	0.015	10.0	15.0	-1000.0	-9.98604939217	-15.0	1000.0	0.0	0.1	-1000.0	1000.0	0.0	7.5	-4.3349647044	-9.98604939217	-2.08766968755	-0.0478209642708	1000.0	1000.0	1000.0	1000.0
2.7	0.436124783908	10.7322957945	0.208690935162	0.00507862732168	0.0	0.0	0.0	0.0	0.0	0.0	0.161584341142	0.0	0.439805591522	-0.0270713373632	0.0507154232787	0.0106024963138	-0.00305423534301	0.00981798628153	5.33044376925	-9.98604939217	-2.08766968755	0.601389932664	0.21	0.00507862732168	0.015	10.0	15.0	-1000.0	-9.98604300069	-15.0	1000.0	0.0	0.1	-1000.0	1000.0	0.0	7.5	-4.36124783908	-9.98604300069	-2.08690935162	-0.0507862732168	1000.0	1000.0	1000.0	1000.0
2.8	0.438916252082	10.7270666038	0.208610245078	0.00539352929153	0.0	0.0	0.0	0.0	0.0	0.0	0.161525491612	0.0	0.439834209571	-0.028751775356	0.0538600154307	0.0112558067168	-0.00324345116307	0.0104231619164	5.33079061999	-9.98604300069	-2.08690935162	0.601359701182	0.21	0.00539352929153	0.015	10.0	15.0	-1000.0	-9.98603620648	-15.0	1000.0	0.0	0.1	-1000.0	1000.0	0.0	7.5	-4.38916252082	-9.98603620648	-2.08610245078	-0.0539352929153	1000.0	1000.0	1000.0	1000.0
2.9	0.441881005393	10.7215131893	0.208524617397	0.00572793840294	0.0	0.0	0.0	0.0	0.0	0.0	0.161463037986	0.0	0.439864579674	-0.0305365486823	0.0571994002803	0.0119490663403	-0.00344436755395	0.0110653695244	5.33115870565	-9.98603620648	-2.08610245078	0.60132761766	0.21	0.00572793840294	0.015	10.0	15.0	-1000.0	-9.98602898377	-15.0	1000.0	0.0	0.1	-1000.0	1000.0	0.0	7.5	-4.41881005393	-9.98602898377	-2.08524617397	-0.0572793840294	1000.0	1000.0	1000.0	1000.0
3.0	0.445029803577	10.7156154684	0.208433754563	0.0060830607122	0.0	0.0	0.0	0.0	0.0	0.0	0.161396762691	0.0	0.439896807525	-0.0324321381259	0.0607456205821	0.0126846790761	-0.00365770529348	0.0117468407808	5.33154930721	-9.98602898377	-2.08524617397	0.601293570216	0.21	0.0060830607122	0.015	10.0	15.0	-1000.0	-9.98602130507	-15.0	1000.0	0.0	0.1	-1000.0	1000.0	0.0	7.5	-4.45029803577	-9.98602130507	-2.08433754563	-0.060830607122	1000.0	1000.0	1000.0	1000.0
3.1	0.448374074802	10.7093521168	0.208337341669	0.00646017654411	0.0	0.0	0.0	0.0	0.0	0.0	0.16132643542	0.0	0.439931004992	-0.0344454273489	0.0645114606041	0.0134651885223	-0.00388422921352	0.0124699374831	5.33196378051	-9.98602130507	-2.08433754563	0.601257440412	0.21	0.00646017654411	0.015	10.0	15.0	-1000.0	-9.98601314109	-15.0	1000.0	0.0	0.1	-1000.0	1000.0	0.0	7.5	-4.48374074802	-9.98601314109	-2.08337341669	-0.0646017654411	1000.0	1000.0	1000.0	1000.0
3.2	0.451925957233	10.7027004926	0.208235045522	0.00686064502785	0.0	0.0	0.0	0.0	0.0	0.0	0.161251812437	0.0	0.439967290454	-0.0365837279725	0.0685104914044	0.0142932854724	-0.0041247508489	0.013237158582	5.3324035603	-9.98601314109	-2.08337341669	0.601219102891	0.21	0.00686064502785	0.015	10.0	15.0	-1000.0	-9.98600446056	-15.0	1000.0	0.0	0.1	-1000.0	1000.0	0.0	7.5	-4.51925957233	-9.98600446056	-2.08235045522	-0.0686064502785	1000.0	1000.0	1000.0	1000.0
3.3	0.455698343182	10.6956365548	0.208126513664	0.00728590890517	0.0	0.0	0.0	0.0	0.0	0.0	0.161172635853	0.0	0.440005789152	-0.0388548062218	0.0727571188262	0.0151718157254	-0.00438013124034	0.0140511475204	5.33287016452	-9.98600446056	-2.08235045522	0.601178425005	0.21	0.00728590890517	0.015	10.0	15.0	-1000.0	-9.98599523014	-15.0	1000.0	0.0	0.1	-1000.0	1000.0	0.0	7.5	-4.55698343182	-9.98599523014	-2.08126513664	-0.0728590890517	1000.0	1000.0	1000.0	1000.0
3.4	0.459704926014	10.6881347777	0.208011373349	0.00773749962674	0.0	0.0	0.0	0.0	0.0	0.0	0.161088632867	0.0	0.440046633553	-0.0412669112339	0.0772666343658	0.0161037882179	-0.00465128389954	0.0149146998843	5.33336519866	-9.98599523014	-2.08126513664	0.60113526642	0.21	0.00773749962674	0.015	10.0	15.0	-1000.0	-9.98598541426	-15.0	1000.0	0.0	0.1	-1000.0	1000.0	0.0	7.5	-4.59704926014	-9.98598541426	-2.08011373349	-0.0773749962674	1000.0	1000.0	1000.0	1000.0
3.5	0.463960249971	10.6801680592	0.207889230484	0.00821704275307	0.0	0.0	0.0	0.0	0.0	0.0	0.160999514976	0.0	0.440089963733	-0.043828805132	0.0820552690806	0.0170923834793	-0.00493917794498	0.0158307713678	5.33389036045	-9.98598541426	-2.08011373349	0.601089478709	0.21	0.00821704275307	0.015	10.0	15.0	-1000.0	-9.98597497494	-15.0	1000.0	0.0	0.1	-1000.0	1000.0	0.0	7.5	-4.63960249971	-9.98597497494	-2.07889230484	-0.0821704275307	1000.0	1000.0	1000.0	1000.0
3.6	0.4684797631	10.6717076244	0.207759668526	0.00872626367778	0.0	0.0	0.0	0.0	0.0	0.0	0.160904977155	0.0	0.440135927772	-0.0465497949768	0.0871402507111	0.0181409624098	-0.00524484141753	0.0168024860516	5.3344474446	-9.98597497494	-2.07889230484	0.601040904927	0.21	0.00872626367778	0.015	10.0	15.0	-1000.0	-9.98596387164	-15.0	1000.0	0.0	0.1	-1000.0	1000.0	0.0	7.5	-4.684797631	-9.98596387164	-2.07759668526	-0.0872626367778	1000.0	1000.0	1000.0	1000.0
3.7	0.473279873481	10.6627229225	0.207622247334	0.0092669936913	0.0	0.0	0.0	0.0	0.0	0.0	0.160804697002	0.0	0.440184682163	-0.0494397667121	0.0925398642	0.0192530753754	-0.00556936478526	0.0178331449956	5.33503834782	-9.98596387164	-2.07759668526	0.600989379165	0.21	0.0092669936913	0.015	10.0	15.0	-1000.0	-9.98595206103	-15.0	1000.0	0.0	0.1	-1000.0	1000.0	0.0	7.5	-4.73279873481	-9.98595206103	-2.07622247334	-0.092669936913	1000.0	1000.0	1000.0	1000.0
3.8	0.478378008963	10.6531815184	0.207476501982	0.00984117640462	0.0	0.0	0.0	0.0	0.0	0.0	0.16069833385	0.0	0.440236392242	-0.0525092212289	0.0982735158006	0.0204324716154	-0.00591390464713	0.0189262351384	5.33566507397	-9.98595206103	-2.07622247334	0.600934726091	0.21	0.00984117640462	0.015	10.0	15.0	-1000.0	-9.98593949684	-15.0	1000.0	0.0	0.1	-1000.0	1000.0	0.0	7.5	-4.78378008963	-9.98593949684	-2.07476501982	-0.0984117640462	1000.0	1000.0	1000.0	1000.0
3.9	0.483792680618	10.6430489768	0.207321941534	0.0104508745533	0.0	0.0	0.0	0.0	0.0	0.0	0.160585527849	0.0	0.440291232625	-0.0557693126817	0.104361800978	0.0216831089497	-0.00627968764571	0.0200854384987	5.33632973942	-9.98593949684	-2.07476501982	0.600876760475	0.21	0.0104508745533	0.015	10.0	15.0	-1000.0	-9.9859261296	-15.0	1000.0	0.0	0.1	-1000.0	1000.0	0.0	7.5	-4.83792680618	-9.9859261296	-2.07321941534	-0.104508745533	1000.0	1000.0	1000.0	1000.0
4.0	0.489543550153	10.6322887395	0.207158047778	0.0110982772031	0.0	0.0	0.0	0.0	0.0	0.0	0.16046589902	0.0	0.440349387669	-0.0592318891952	0.110826576316	0.0230091637742	-0.00666801459953	0.0213146416674	5.33703457855	-9.9859261296	-2.07321941534	0.600815286689	0.21	0.0110982772031	0.015	10.0	15.0	-1000.0	-9.98591190643	-15.0	1000.0	0.0	0.1	-1000.0	1000.0	0.0	7.5	-4.89543550153	-9.98591190643	-2.07158047778	-0.110982772031	1000.0	1000.0	1000.0	1000.0
4.1	0.495651501528	10.6208619961	0.206984273923	0.0117857073797	0.0	0.0	0.0	0.0	0.0	0.0	0.160339046268	0.0	0.440411051937	-0.0629095361133	0.117691035649	0.0244150413247	-0.00708026486579	0.022617945576	5.33778194947	-9.98591190643	-2.07158047778	0.600750098204	0.21	0.0117857073797	0.015	10.0	15.0	-1000.0	-9.98589677075	-15.0	1000.0	0.0	0.1	-1000.0	1000.0	0.0	7.5	-4.95651501528	-9.98589677075	-2.06984273923	-0.117857073797	1000.0	1000.0	1000.0	1000.0
4.2	0.502138717038	10.608727546	0.206800043264	0.0125156301463	0.0	0.0	0.0	0.0	0.0	0.0	0.16020454638	0.0	0.440476430681	-0.0668156219459	0.124979790661	0.0259053861852	-0.00751790094479	0.0239996755224	5.33857433985	-9.98589677075	-2.06984273923	0.600680977061	0.21	0.0125156301463	0.015	10.0	15.0	-1000.0	-9.985880662	-15.0	1000.0	0.0	0.1	-1000.0	1000.0	0.0	7.5	-5.02138717038	-9.985880662	-2.06800043264	-0.125156301463	1000.0	1000.0	1000.0	1000.0
4.3	0.509028758143	10.5958416518	0.206604747809	0.0132906611526	0.0	0.0	0.0	0.0	0.0	0.0	0.16006195299	0.0	0.440545740339	-0.0709643471838	0.132718956189	0.0274850930137	-0.0079824733377	0.0254643914312	5.33941437291	-9.985880662	-2.06800043264	0.600607693329	0.21	0.0132906611526	0.015	10.0	15.0	-1000.0	-9.98586351536	-15.0	1000.0	0.0	0.1	-1000.0	1000.0	0.0	7.5	-5.09028758143	-9.98586351536	-2.06604747809	-0.132906611526	1000.0	1000.0	1000.0	1000.0
4.4	0.516346651333	10.5821578856	0.206397746891	0.0141135756835	0.0	0.0	0.0	0.0	0.0	0.0	0.159910795518	0.0	0.440619209036	-0.0753707961588	0.14093624049	0.0291593174478	-0.00847562566951	0.027016898318	5.34030481352	-9.98586351536	-2.06604747809	0.600530004554	0.21	0.0141135756835	0.015	10.0	15.0	-1000.0	-9.98584526138	-15.0	1000.0	0.0	0.1	-1000.0	1000.0	0.0	7.5	-5.16346651333	-9.98584526138	-2.06397746891	-0.141135756835	1000.0	1000.0	1000.0	1000.0
4.5	0.524118979357	10.5676269639	0.206178365744	0.0149873182313	0.0	0.0	0.0	0.0	0.0	0.0	0.159750578089	0.0	0.440697077101	-0.0800509921379	0.149661040741	0.0309334871487	-0.00899910008956	0.0286622569236	5.34124857447	-9.98584526138	-2.06397746891	0.60044765519	0.21	0.0149873182313	0.015	10.0	15.0	-1000.0	-9.98582582562	-15.0	1000.0	0.0	0.1	-1000.0	1000.0	0.0	7.5	-5.24118979357	-9.98582582562	-2.06178365744	-0.149873182313	1000.0	1000.0	1000.0	1000.0
4.6	0.532373978141	10.5521965741	0.20594589407	0.0159150126221	0.0	0.0	0.0	0.0	0.0	0.0	0.159580778439	0.0	0.440779597586	-0.0850219558527	0.158924544056	0.032813312932	-0.00955474296223	0.0304057944738	5.34224872275	-9.98582582562	-2.06178365744	0.600360376025	0.21	0.0159150126221	0.015	10.0	15.0	-1000.0	-9.98580512826	-15.0	1000.0	0.0	0.1	-1000.0	1000.0	0.0	7.5	-5.32373978141	-9.98580512826	-2.0594589407	-0.159150126221	1000.0	1000.0	1000.0	1000.0
4.7	0.54114163975	10.5358111903	0.205699584598	0.0168999727253	0.0	0.0	0.0	0.0	0.0	0.0	0.159400846804	0.0	0.440867036792	-0.090301767675	0.168759834308	0.0348047999268	-0.0101445108607	0.0322531155149	5.34330848591	-9.98580512826	-2.0594589407	0.600267883595	0.21	0.0168999727253	0.015	10.0	15.0	-1000.0	-9.98578308366	-15.0	1000.0	0.0	0.1	-1000.0	1000.0	0.0	7.5	-5.4114163975	-9.98578308366	-2.05699584598	-0.168999727253	1000.0	1000.0	1000.0	1000.0
