time	[Ac]	[Glcxt]	[O2]	[X]	[dummy_S]	dummy_vAc	dummy_vGlcxt	dummy_vO2	dummy_vX	fba__v1	fba__v2	fba__v3	fba__v4	update__update_Ac	update__update_Glcxt	update__update_O2	update__update_X	bounds__Km_vGlcxt	bounds__Vmax_vGlcxt	bounds__dt	dt	fba__lb	fba__lb_irrev	fba__lb_vAc	fba__lb_vGlcxt	fba__lb_vO2	fba__lb_vX	fba__ub	fba__ub_vAc	fba__ub_vO2	fba__ub_vX	ub_vGlcxt	update__Km_vFBA	update__Y	vAc	vGlcxt	vO2	vX
1.1	0.39809037204	10.7979983688	0.208169737305	0.00300533822714	0.0	0.0	0.0	0.0	0.0	0.108198863884	0.867882334679	0.0	0.352003399584	0.00286157322186	0.00299978204544	0.00274190818049	0.00300533822714	0.015	15.0	0.1	0.1	-1000.0	0.0	0.0	0.0	-1000.0	0.0	1000.0	1000.0	15.0	1000.0	14.9791917105	0.02	0.00300533822714	0.0	14.9791922601	15.0	1.32808459815
1.2	0.397789311262	10.7976827616	0.207881278697	0.00332153003107	0.0	0.0	0.0	0.0	0.0	0.108198849006	0.867882374984	0.0	0.35200335118	0.0031625250043	0.00331538910403	0.00303001595409	0.00332153003107	0.015	15.0	0.1	0.1	-1000.0	0.0	0.0	0.0	-1000.0	0.0	1000.0	1000.0	15.0	1000.0	14.9791911032	0.02	0.00332153003107	0.0	14.9791917105	15.0	1.32808457517
1.3	0.397456588579	10.7973339494	0.20756251225	0.00367098837147	0.0	0.0	0.0	0.0	0.0	0.108198832561	0.867882419532	0.0	0.352003297681	0.00349511435382	0.00366420113833	0.00334835277256	0.00367098837147	0.015	15.0	0.1	0.1	-1000.0	0.0	0.0	0.0	-1000.0	0.0	1000.0	1000.0	15.0	1000.0	14.9791904319	0.02	0.00367098837147	0.0	14.9791911032	15.0	1.32808454977
1.4	0.397088875678	10.7969484386	0.207210258466	0.00405721321974	0.0	0.0	0.0	0.0	0.0	0.108198814385	0.86788246877	0.0	0.352003238549	0.00386266412211	0.00404971163417	0.00370008029387	0.00405721321974	0.015	15.0	0.1	0.1	-1000.0	0.0	0.0	0.0	-1000.0	0.0	1000.0	1000.0	15.0	1000.0	14.9791896899	0.02	0.00405721321974	0.0	14.9791904319	15.0	1.3280845217
1.5	0.396682494713	10.7965223683	0.206821005415	0.004484072779	0.0	0.0	0.0	0.0	0.0	0.108198794296	0.867882523192	0.0	0.352003173192	0.00426884546151	0.00447578162473	0.00408868851811	0.004484072779	0.015	15.0	0.1	0.1	-1000.0	0.0	0.0	0.0	-1000.0	0.0	1000.0	1000.0	15.0	1000.0	14.9791888698	0.02	0.004484072779	0.0	14.9791896899	15.0	1.32808449068
1.6	0.396233381672	10.7960514712	0.206390874242	0.00495584222559	0.0	0.0	0.0	0.0	0.0	0.108198772091	0.867882583344	0.0	0.352003100953	0.00471771417321	0.00494667835976	0.00451802932857	0.00495584222559	0.015	15.0	0.1	0.1	-1000.0	0.0	0.0	0.0	-1000.0	0.0	1000.0	1000.0	15.0	1000.0	14.9791879633	0.02	0.00495584222559	0.0	14.9791888698	15.0	1.32808445639
1.7	0.395737045926	10.7955310311	0.205915581147	0.00547724652666	0.0	0.0	0.0	0.0	0.0	0.108198747548	0.867882649831	0.0	0.352003021108	0.00521375081078	0.00546711804289	0.0049923533202	0.00547724652666	0.015	15.0	0.1	0.1	-1000.0	0.0	0.0	0.0	-1000.0	0.0	1000.0	1000.0	15.0	1000.0	14.9791869614	0.02	0.00547724652666	0.0	14.9791879633	15.0	1.32808441849
1.8	0.395188525565	10.7949558355	0.205390395514	0.00605350776242	0.0	0.0	0.0	0.0	0.0	0.108198720421	0.867882723319	0.0	0.352002932853	0.00576190491747	0.00604231306527	0.00551635020088	0.00605350776242	0.015	15.0	0.1	0.1	-1000.0	0.0	0.0	0.0	-1000.0	0.0	1000.0	1000.0	15.0	1000.0	14.9791858539	0.02	0.00605350776242	0.0	14.9791869614	15.0	1.32808437659
1.9	0.39458233808	10.7943201236	0.204810093805	0.00669039742717	0.0	0.0	0.0	0.0	0.0	0.108198690436	0.867882804547	0.0	0.352002835304	0.00636764381165	0.00667802420842	0.00609519306477	0.00669039742717	0.015	15.0	0.1	0.1	-1000.0	0.0	0.0	0.0	-1000.0	0.0	1000.0	1000.0	15.0	1000.0	14.9791846298	0.02	0.00669039742717	0.0	14.9791858539	15.0	1.32808433029
2.0	0.393912425922	10.7936175287	0.204168908818	0.00739429423279	0.0	0.0	0.0	0.0	0.0	0.108198657293	0.867882894331	0.0	0.352002727479	0.00703700637334	0.00738061833901	0.00673458684769	0.00739429423279	0.015	15.0	0.1	0.1	-1000.0	0.0	0.0	0.0	-1000.0	0.0	1000.0	1000.0	15.0	1000.0	14.9791832767	0.02	0.00739429423279	0.0	14.9791846298	15.0	1.3280842791
2.1	0.393172096408	10.7928410138	0.203460473874	0.00817224799366	0.0	0.0	0.0	0.0	0.0	0.108198620658	0.867882993574	0.0	0.352002608296	0.00777666232538	0.00815713217353	0.00744082128074	0.00817224799366	0.015	15.0	0.1	0.1	-1000.0	0.0	0.0	0.0	-1000.0	0.0	1000.0	1000.0	15.0	1000.0	14.9791817811	0.02	0.00817224799366	0.0	14.9791832767	15.0	1.32808422253
2.2	0.392353955407	10.7919828019	0.202677761473	0.00903205023269	0.0	0.0	0.0	0.0	0.0	0.108198580163	0.867883103272	0.0	0.352002476555	0.00859397754711	0.009015342751	0.00822082865646	0.00903205023269	0.015	15.0	0.1	0.1	-1000.0	0.0	0.0	0.0	-1000.0	0.0	1000.0	1000.0	15.0	1000.0	14.9791801279	0.02	0.00903205023269	0.0	14.9791817811	15.0	1.32808415999
2.3	0.391449834151	10.7910342978	0.201813015917	0.00998231221558	0.0	0.0	0.0	0.0	0.0	0.108198535402	0.867883224531	0.0	0.352002330931	0.00949708600392	0.00996384531974	0.00908224671002	0.00998231221558	0.015	15.0	0.1	0.1	-1000.0	0.0	0.0	0.0	-1000.0	0.0	1000.0	1000.0	15.0	1000.0	14.9791783004	0.02	0.00998231221558	0.0	14.9791801279	15.0	1.32808409086
2.4	0.390450708514	10.7899860019	0.200857679376	0.0110325511947	0.0	0.0	0.0	0.0	0.0	0.108198485922	0.86788335857	0.0	0.35200216996	0.010494968924	0.0110121394177	0.01003348689	0.0110325511947	0.015	15.0	0.1	0.1	-1000.0	0.0	0.0	0.0	-1000.0	0.0	1000.0	1000.0	15.0	1000.0	14.9791762803	0.02	0.0110325511947	0.0	14.9791783004	15.0	1.32808401445
2.5	0.389346609966	10.788827415	0.199802310847	0.0121932857265	0.0	0.0	0.0	0.0	0.0	0.108198431227	0.867883506738	0.0	0.35200199202	0.0115975419031	0.0121707240087	0.0110838082438	0.0121932857265	0.015	15.0	0.1	0.1	-1000.0	0.0	0.0	0.0	-1000.0	0.0	1000.0	1000.0	15.0	1000.0	14.9791740472	0.02	0.0121932857265	0.0	14.9791762803	15.0	1.32808392999
2.6	0.38812652739	10.7875469335	0.198636497431	0.0134761410161	0.0	0.0	0.0	0.0	0.0	0.108198370765	0.867883670528	0.0	0.352001795319	0.012815750666	0.0134512026261	0.0122433970622	0.0134761410161	0.015	15.0	0.1	0.1	-1000.0	0.0	0.0	0.0	-1000.0	0.0	1000.0	1000.0	15.0	1000.0	14.9791715786	0.02	0.0134761410161	0.0	14.9791740472	15.0	1.32808383661
2.7	0.386778298863	10.7861317331	0.197348757366	0.0148939653448	0.0	0.0	0.0	0.0	0.0	0.108198303927	0.867883851591	0.0	0.352001577874	0.0141616762632	0.014866399578	0.0135234523016	0.0148939653448	0.015	15.0	0.1	0.1	-1000.0	0.0	0.0	0.0	-1000.0	0.0	1000.0	1000.0	15.0	1000.0	14.9791688496	0.02	0.0148939653448	0.0	14.9791715786	15.0	1.32808373339
2.8	0.385288492398	10.7845676401	0.195926434225	0.0164609587456	0.0	0.0	0.0	0.0	0.0	0.108198230038	0.867884051754	0.0	0.352001337492	0.0156486505229	0.0164304883754	0.014936276619	0.0164609587456	0.015	15.0	0.1	0.1	-1000.0	0.0	0.0	0.0	-1000.0	0.0	1000.0	1000.0	15.0	1000.0	14.9791658326	0.02	0.0164609587456	0.0	14.9791688496	15.0	1.32808361928
2.9	0.383642274599	10.7828389897	0.194355581753	0.0181928152148	0.0	0.0	0.0	0.0	0.0	0.108198148353	0.867884273038	0.0	0.352001071746	0.0172913826167	0.0181591336701	0.0164953725762	0.0181928152148	0.015	15.0	0.1	0.1	-1000.0	0.0	0.0	0.0	-1000.0	0.0	1000.0	1000.0	15.0	1000.0	14.9791624972	0.02	0.0181928152148	0.0	14.9791658326	15.0	1.32808349314
3.0	0.381823266061	10.780928469	0.19262083885	0.0201068798838	0.0	0.0	0.0	0.0	0.0	0.108198058046	0.867884517676	0.0	0.352000777951	0.0191060976204	0.0200696481218	0.0182155431745	0.0201068798838	0.015	15.0	0.1	0.1	-1000.0	0.0	0.0	0.0	-1000.0	0.0	1000.0	1000.0	15.0	1000.0	14.9791588097	0.02	0.0201068798838	0.0	14.9791624972	15.0	1.32808335367
3.1	0.379813382277	10.7788169437	0.190705294362	0.0222223227229	0.0	0.0	0.0	0.0	0.0	0.108197958205	0.867884788145	0.0	0.352000453137	0.0211106879599	0.022181165765	0.0201129953052	0.0222223227229	0.015	15.0	0.1	0.1	-1000.0	0.0	0.0	0.0	-1000.0	0.0	1000.0	1000.0	15.0	1000.0	14.9791547326	0.02	0.0222223227229	0.0	14.9791588097	15.0	1.32808319949
3.2	0.377592658718	10.7764832665	0.188590341453	0.0245603305169	0.0	0.0	0.0	0.0	0.0	0.108197847818	0.86788508718	0.0	0.352000094016	0.0233248786051	0.0245148336085	0.0222054438673	0.0245603305169	0.015	15.0	0.1	0.1	-1000.0	0.0	0.0	0.0	-1000.0	0.0	1000.0	1000.0	15.0	1000.0	14.9791502248	0.02	0.0245603305169	0.0	14.9791547326	15.0	1.32808302901
3.3	0.375139058677	10.7739040653	0.186255521697	0.0271443190308	0.0	0.0	0.0	0.0	0.0	0.108197725767	0.867885417813	0.0	0.351999696948	0.0257704068125	0.0270940233845	0.0245122131063	0.0271443190308	0.015	15.0	0.1	0.1	-1000.0	0.0	0.0	0.0	-1000.0	0.0	1000.0	1000.0	15.0	1000.0	14.9791452405	0.02	0.0271443190308	0.0	14.9791502248	15.0	1.32808284053
3.4	0.372428262381	10.7710535091	0.183678359387	0.0300001674887	0.0	0.0	0.0	0.0	0.0	0.108197590814	0.867885783398	0.0	0.351999257905	0.0284712170861	0.0299445655636	0.027054329985	0.0300001674887	0.015	15.0	0.1	0.1	-1000.0	0.0	0.0	0.0	-1000.0	0.0	1000.0	1000.0	15.0	1000.0	14.9791397289	0.02	0.0300001674887	0.0	14.9791452405	15.0	1.32808263212
3.5	0.369433435842	10.7679030496	0.180834187243	0.0331564777096	0.0	0.0	0.0	0.0	0.0	0.108197441588	0.867886187649	0.0	0.351998772427	0.0314536718045	0.0330950079735	0.0298546018523	0.0331564777096	0.015	15.0	0.1	0.1	-1000.0	0.0	0.0	0.0	-1000.0	0.0	1000.0	1000.0	15.0	1000.0	14.9791336341	0.02	0.0331564777096	0.0	14.9791397289	15.0	1.32808240166
3.6	0.366124977856	10.7644211351	0.177695965621	0.0366448604864	0.0	0.0	0.0	0.0	0.0	0.10819727657	0.867886634679	0.0	0.351998235574	0.0347467776071	0.0365769016038	0.0329376669307	0.0366448604864	0.015	15.0	0.1	0.1	-1000.0	0.0	0.0	0.0	-1000.0	0.0	1000.0	1000.0	15.0	1000.0	14.979126894	0.02	0.0366448604864	0.0	14.9791336341	15.0	1.32808214682
3.7	0.362470243629	10.7605728948	0.174234098776	0.0405002520679	0.0	0.0	0.0	0.0	0.0	0.108197094078	0.867887129044	0.0	0.351997641874	0.038382427074	0.0404251164467	0.03633000057	0.0405002520679	0.015	15.0	0.1	0.1	-1000.0	0.0	0.0	0.0	-1000.0	0.0	1000.0	1000.0	15.0	1000.0	14.9791194397	0.02	0.0405002520679	0.0	14.979126894	15.0	1.328081865
3.8	0.358433243541	10.7563197895	0.170416253794	0.044761263897	0.0	0.0	0.0	0.0	0.0	0.10819689225	0.867887675793	0.0	0.351996985266	0.042395654392	0.0446781905199	0.0400598518059	0.044761263897	0.015	15.0	0.1	0.1	-1000.0	0.0	0.0	0.0	-1000.0	0.0	1000.0	1000.0	15.0	1000.0	14.9791111949	0.02	0.044761263897	0.0	14.9791194397	15.0	1.32808155331
3.9	0.353974315803	10.7516192263	0.166207190999	0.0494705690845	0.0	0.0	0.0	0.0	0.0	0.10819666902	0.867888280519	0.0	0.351996259031	0.0468249024174	0.0493787155423	0.0441570719184	0.0494705690845	0.015	15.0	0.1	0.1	-1000.0	0.0	0.0	0.0	-1000.0	0.0	1000.0	1000.0	15.0	1000.0	14.9791020751	0.02	0.0494705690845	0.0	14.9791111949	15.0	1.32808120857
4.0	0.349049744551	10.7464241018	0.161568597284	0.0546753598359	0.0	0.0	0.0	0.0	0.0	0.108196422099	0.867888949421	0.0	0.351995455724	0.0517123251425	0.0545737934118	0.0486528030002	0.0546753598359	0.015	15.0	0.1	0.1	-1000.0	0.0	0.0	0.0	-1000.0	0.0	1000.0	1000.0	15.0	1000.0	14.9790919865	0.02	0.0546753598359	0.0	14.9791020751	15.0	1.32808082724
4.1	0.343611455196	10.7406824159	0.156459049823	0.0604277344513	0.0	0.0	0.0	0.0	0.0	0.108196148948	0.867889689381	0.0	0.351994567082	0.0571039813853	0.0603154223653	0.0535788100678	0.0604277344513	0.015	15.0	0.1	0.1	-1000.0	0.0	0.0	0.0	-1000.0	0.0	1000.0	1000.0	15.0	1000.0	14.9790808253	0.02	0.0604277344513	0.0	14.9790919865	15.0	1.32808040541
4.2	0.337606533399	10.7343366715	0.150833936588	0.0667852985991	0.0	0.0	0.0	0.0	0.0	0.108195846753	0.867890508021	0.0	0.351993583951	0.0630501711693	0.0666610969852	0.0589665595438	0.0667852985991	0.015	15.0	0.1	0.1	-1000.0	0.0	0.0	0.0	-1000.0	0.0	1000.0	1000.0	15.0	1000.0	14.9790684759	0.02	0.0667852985991	0.0	14.9790808253	15.0	1.32807993873
4.3	0.330976821708	10.7273233335	0.144645585643	0.0738117080495	0.0	0.0	0.0	0.0	0.0	0.10819551239	0.867891413805	0.0	0.351992496166	0.069605634971	0.0736743497404	0.0648455754002	0.0738117080495	0.015	15.0	0.1	0.1	-1000.0	0.0	0.0	0.0	-1000.0	0.0	1000.0	1000.0	15.0	1000.0	14.9790548103	0.02	0.0738117080495	0.0	14.9790684759	15.0	1.32807942236
4.4	0.323658442864	10.7195721651	0.137843569966	0.0815773329268	0.0	0.0	0.0	0.0	0.0	0.108195142391	0.867892416124	0.0	0.351991292448	0.0768297508655	0.0814254137783	0.0712408544824	0.0815773329268	0.015	15.0	0.1	0.1	-1000.0	0.0	0.0	0.0	-1000.0	0.0	1000.0	1000.0	15.0	1000.0	14.9790396863	0.02	0.0815773329268	0.0	14.9790548103	15.0	1.32807885096
4.5	0.315581356551	10.7110055527	0.130375371137	0.0901599349577	0.0	0.0	0.0	0.0	0.0	0.108194732904	0.867893525415	0.0	0.351989960264	0.0847865771595	0.0899918986361	0.0781686182579	0.0901599349577	0.015	15.0	0.1	0.1	-1000.0	0.0	0.0	0.0	-1000.0	0.0	1000.0	1000.0	15.0	1000.0	14.9790229458	0.02	0.0901599349577	0.0	14.9790396863	15.0	1.32807821858
4.6	0.306668888954	10.7015377218	0.122187576412	0.0996454524302	0.0	0.0	0.0	0.0	0.0	0.108194279649	0.867894753272	0.0	0.351988485691	0.0935447519473	0.0994595733987	0.085629396324	0.0996454524302	0.015	15.0	0.1	0.1	-1000.0	0.0	0.0	0.0	-1000.0	0.0	1000.0	1000.0	15.0	1000.0	14.979004413	0.02	0.0996454524302	0.0	14.9790229458	15.0	1.32807751861
4.7	0.296837298896	10.6910738874	0.11322798772	0.110128852266	0.0	0.0	0.0	0.0	0.0	0.108193777869	0.867896112585	0.0	0.351986853248	0.103177091684	0.109923216765	0.0935964623154	0.110128852266	0.015	15.0	0.1	0.1	-1000.0	0.0	0.0	0.0	-1000.0	0.0	1000.0	1000.0	15.0	1000.0	14.9789838925	0.02	0.110128852266	0.0	14.979004413	15.0	1.3280767437
4.8	0.285995405278	10.6795093139	0.103449258616	0.121715071696	0.0	0.0	0.0	0.0	0.0	0.108193222269	0.867897617692	0.0	0.351985045715	0.113759718799	0.121487556456	0.101996027117	0.121715071696	0.015	15.0	0.1	0.1	-1000.0	0.0	0.0	0.0	-1000.0	0.0	1000.0	1000.0	15.0	1000.0	14.9789611666	0.02	0.121715071696	0.0	14.9789838925	15.0	1.32807588568
4.9	0.274044317933	10.6667282544	0.0928151894729	0.134520081291	0.0	0.0	0.0	0.0	0.0	0.108192606959	0.867899284555	0.0	0.351983043925	0.125370434582	0.134268329626	0.110672214364	0.134520081291	0.015	15.0	0.1	0.1	-1000.0	0.0	0.0	0.0	-1000.0	0.0	1000.0	1000.0	15.0	1000.0	14.9789359929	0.02	0.134520081291	0.0	14.9789611666	15.0	1.32807493544
5.0	0.260877387649	10.6526027732	0.0813118587181	0.148672065354	0.0	0.0	0.0	0.0	0.0	0.108191925373	0.867901130955	0.0	0.351980826523	0.138085804452	0.148393460278	0.119322674821	0.148672065354	0.015	15.0	0.1	0.1	-1000.0	0.0	0.0	0.0	-1000.0	0.0	1000.0	1000.0	15.0	1000.0	14.978908101	0.02	0.148672065354	0.0	14.9789359929	15.0	1.32807388285
5.1	0.246380561389	10.6369914459	0.0689679491144	0.164312724224	0.0	0.0	0.0	0.0	0.0	0.108191170193	0.867903176722	0.0	0.351978369695	0.151976033936	0.164004358162	0.127375214512	0.164312724224	0.015	15.0	0.1	0.1	-1000.0	0.0	0.0	0.0	-1000.0	0.0	1000.0	1000.0	15.0	1000.0	14.9788771892	0.02	0.164312724224	0.0	14.978908101	15.0	1.32807271661
5.2	0.230434054635	10.6197387957	0.0558916421682	0.181597839946	0.0	0.0	0.0	0.0	0.0	0.108190333246	0.867905443994	0.0	0.351975646855	0.167095192515	0.181256482242	0.133740701858	0.181597839946	0.015	15.0	0.1	0.1	-1000.0	0.0	0.0	0.0	-1000.0	0.0	1000.0	1000.0	15.0	1000.0	14.9788429218	0.02	0.181597839946	0.0	14.9788771892	15.0	1.32807142409
5.3	0.212913363406	10.6006721178	0.042345141455	0.200700458216	0.0	0.0	0.0	0.0	0.0	0.108189405446	0.867907957382	0.0	0.351972628445	0.183466542971	0.200322515171	0.136316785797	0.200700458216	0.015	15.0	0.1	0.1	-1000.0	0.0	0.0	0.0	-1000.0	0.0	1000.0	1000.0	15.0	1000.0	14.9788049219	0.02	0.200700458216	0.0	14.9788429218	15.0	1.32806999127
5.4	0.193692377092	10.579598134	0.0288882642975	0.221814241586	0.0	0.0	0.0	0.0	0.0	0.108188376586	0.867910744543	0.0	0.351969281253	0.201054096128	0.221395708282	0.131070892533	0.221814241586	0.015	15.0	0.1	0.1	-1000.0	0.0	0.0	0.0	-1000.0	0.0	1000.0	1000.0	15.0	1000.0	14.9787627622	0.02	0.221814241586	0.0	14.9788049219	15.0	1.32806840238
5.5	0.172661568181	10.5563124625	0.0166193580751	0.245143981558	0.0	0.0	0.0	0.0	0.0	0.1081872351	0.867913836803	0.0	0.351965567657	0.219695835996	0.244680409812	0.111256336092	0.245143981558	0.015	15.0	0.1	0.1	-1000.0	0.0	0.0	0.0	-1000.0	0.0	1000.0	1000.0	15.0	1000.0	14.9787159824	0.02	0.245143981558	0.0	14.9787627622	15.0	1.32806663956
5.6	0.149729320847	10.5305787978	0.00729747870417	0.270926460866	0.0	0.0	0.0	0.0	0.0	0.108185968524	0.867917267929	0.0	0.351961447105	0.239001928379	0.270412884377	0.0724272047244	0.270926460866	0.015	15.0	0.1	0.1	-1000.0	0.0	0.0	0.0	-1000.0	0.0	1000.0	1000.0	15.0	1000.0	14.9786640445	0.02	0.270926460866	0.0	14.9787159824	15.0	1.32806468356
5.7	0.124867199031	10.5021389085	0.00225858524172	0.29942043714	0.0	0.0	0.0	0.0	0.0	0.108184562289	0.867921077391	0.0	0.351956872198	0.258083207023	0.298851312479	0.0303822805021	0.29942043714	0.015	15.0	0.1	0.1	-1000.0	0.0	0.0	0.0	-1000.0	0.0	1000.0	1000.0	15.0	1000.0	14.9786063489	0.02	0.29942043714	0.0	14.9786640445	15.0	1.32806251188
5.8	0.0981848489134	10.4707084346	0.000510499502044	0.330910856162	0.0	0.0	0.0	0.0	0.0	0.108183000164	0.867925309153	0.0	0.351951790138	0.274911993499	0.330279991511	0.00823626100744	0.330910856162	0.015	15.0	0.1	0.1	-1000.0	0.0	0.0	0.0	-1000.0	0.0	1000.0	1000.0	15.0	1000.0	14.9785422224	0.02	0.330910856162	0.0	14.9786063489	15.0	1.32806009945
5.9	0.0701165454769	10.4359726335	9.14922020614e-05	0.36571311612	0.0	0.0	0.0	0.0	0.0	0.108181263918	0.867930012607	0.0	0.351946141607	0.284548638679	0.365013586523	0.00166537646781	0.36571311612	0.015	15.0	0.1	0.1	-1000.0	0.0	0.0	0.0	-1000.0	0.0	1000.0	1000.0	15.0	1000.0	14.9784709033	0.02	0.36571311612	0.0	14.9785422224	15.0	1.32805741813
6.0	0.0419350171064	10.397583901	1.34211956615e-05	0.404175554306	0.0	0.0	0.0	0.0	0.0	0.108179332934	0.8679352436	0.0	0.351939859536	0.273659547953	0.403399605567	0.00027104407302	0.404175554306	0.015	15.0	0.1	0.1	-1000.0	0.0	0.0	0.0	-1000.0	0.0	1000.0	1000.0	15.0	1000.0	14.9783915307	0.02	0.404175554306	0.0	14.9784709033	15.0	1.32805443607
6.1	0.0172241258832	10.3551580989	1.60427533885e-06	0.4466831304	0.0	0.0	0.0	0.0	0.0	0.108177183894	0.867941065301	0.0	0.351932868066	0.206686558391	0.445822067607	3.58272626793e-05	0.4466831304	0.015	15.0	0.1	0.1	-1000.0	0.0	0.0	0.0	-1000.0	0.0	1000.0	1000.0	15.0	1000.0	14.9783031273	0.02	0.4466831304	0.0	14.9783915307	15.0	1.32805111726
6.2	0.0032984706086	10.3082706311	1.53411975768e-07	0.493661362531	0.0	0.0	0.0	0.0	0.0	0.108174790347	0.867947549369	0.0	0.351925081138	0.0698898877212	0.492705420573	3.78664920345e-06	0.493661362531	0.015	15.0	0.1	0.1	-1000.0	0.0	0.0	0.0	-1000.0	0.0	1000.0	1000.0	15.0	1000.0	14.9782045819	0.02	0.493661362531	0.0	14.9783031273	15.0	1.32804742085
