time	[A]	[C]	[D]	[dummy_S]	[fba__A]	[fba__B1]	[fba__B2]	[fba__C]	R4	dummy_EX_A	dummy_EX_C	fba__R1	fba__R2	fba__R3	update__update_A	update__update_C	EX_A	EX_C	bounds__k1	bounds__lb_default	dt	fba__ub_default	fba__zero	k_R4	lb_EX_A	lb_EX_C	ub_EX_A	ub_EX_C	ub_R1
1.0	9.084560228	0.869720548544	0.0457192234562	0.0	0.0	0.0	0.0	0.0	0.0869720548544	-0.835269830923	0.835269830923	0.835269830923	0.835269830923	0.835269830923	0.835269830923	-0.835269830923	-0.835269830923	0.835269830923	-0.2	-1000.0	0.1	1000.0	0.0	0.1	-90.84560228	-8.69720548544	1000.0	1000.0	0.818730356752
1.1	9.00268719232	0.942531724814	0.0547810828615	0.0	0.0	0.0	0.0	0.0	0.0942531724814	-0.818730356752	0.818730356752	0.818730356752	0.818730356752	0.818730356752	0.818730356752	-0.818730356752	-0.818730356752	0.818730356752	-0.2	-1000.0	0.1	1000.0	0.0	0.1	-90.0268719232	-9.42531724814	1000.0	1000.0	0.802518303666
1.2	8.92243536196	1.0130052108	0.0645594272373	0.0	0.0	0.0	0.0	0.0	0.10130052108	-0.802518303666	0.802518303666	0.802518303666	0.802518303666	0.802518303666	0.802518303666	-0.802518303666	-0.802518303666	0.802518303666	-0.2	-1000.0	0.1	1000.0	0.0	0.1	-89.2243536196	-10.130052108	1000.0	1000.0	0.786627324263
1.3	8.84377262953	1.08119623851	0.0750311319571	0.0	0.0	0.0	0.0	0.0	0.108119623851	-0.786627324263	0.786627324263	0.786627324263	0.786627324263	0.786627324263	0.786627324263	-0.786627324263	-0.786627324263	0.786627324263	-0.2	-1000.0	0.1	1000.0	0.0	0.1	-88.4377262953	-10.8119623851	1000.0	1000.0	0.77105103822
1.4	8.76666752571	1.14715884335	0.0861736309437	0.0	0.0	0.0	0.0	0.0	0.114715884335	-0.77105103822	0.77105103822	0.77105103822	0.77105103822	0.77105103822	0.77105103822	-0.77105103822	-0.77105103822	0.77105103822	-0.2	-1000.0	0.1	1000.0	0.0	0.1	-87.6666752571	-11.4715884335	1000.0	1000.0	0.755783202262
1.5	8.69108920548	1.21094588294	0.0979649115715	0.0	0.0	0.0	0.0	0.0	0.121094588294	-0.755783202262	0.755783202262	0.755783202262	0.755783202262	0.755783202262	0.755783202262	-0.755783202262	-0.755783202262	0.755783202262	-0.2	-1000.0	0.1	1000.0	0.0	0.1	-86.9108920548	-12.1094588294	1000.0	1000.0	0.740817714289
1.6	8.61700743405	1.27260908096	0.110383484982	0.0	0.0	0.0	0.0	0.0	0.127260908096	-0.740817714289	0.740817714289	0.740817714289	0.740817714289	0.740817714289	0.740817714289	-0.740817714289	-0.740817714289	0.740817714289	-0.2	-1000.0	0.1	1000.0	0.0	0.1	-86.1700743405	-12.7260908096	1000.0	1000.0	0.726148594201
1.7	8.54439257463	1.33219901267	0.123408412699	0.0	0.0	0.0	0.0	0.0	0.133219901267	-0.726148594201	0.726148594201	0.726148594201	0.726148594201	0.726148594201	0.726148594201	-0.726148594201	-0.726148594201	0.726148594201	-0.2	-1000.0	0.1	1000.0	0.0	0.1	-85.4439257463	-13.3219901267	1000.0	1000.0	0.711770018994
1.8	8.47321557273	1.38976526811	0.137019159151	0.0	0.0	0.0	0.0	0.0	0.138976526811	-0.711770018994	0.711770018994	0.711770018994	0.711770018994	0.711770018994	0.711770018994	-0.711770018994	-0.711770018994	0.711770018994	-0.2	-1000.0	0.1	1000.0	0.0	0.1	-84.7321557273	-13.8976526811	1000.0	1000.0	0.697676185265
1.9	8.40344795421	1.44535630701	0.151195738778	0.0	0.0	0.0	0.0	0.0	0.144535630701	-0.697676185265	0.697676185265	0.697676185265	0.697676185265	0.697676185265	0.697676185265	-0.697676185265	-0.697676185265	0.697676185265	-0.2	-1000.0	0.1	1000.0	0.0	0.1	-84.0344795421	-14.4535630701	1000.0	1000.0	0.683861463066
2.0	8.3350618079	1.49901956306	0.165918629037	0.0	0.0	0.0	0.0	0.0	0.149901956306	-0.683861463066	0.683861463066	0.683861463066	0.683861463066	0.683861463066	0.683861463066	-0.683861463066	-0.683861463066	0.683861463066	-0.2	-1000.0	0.1	1000.0	0.0	0.1	-83.350618079	-14.9901956306	1000.0	1000.0	0.670320317329
2.1	8.26802977617	1.55080144784	0.181168775996	0.0	0.0	0.0	0.0	0.0	0.155080144784	-0.670320317329	0.670320317329	0.670320317329	0.670320317329	0.670320317329	0.670320317329	-0.670320317329	-0.670320317329	0.670320317329	-0.2	-1000.0	0.1	1000.0	0.0	0.1	-82.6802977617	-15.5080144784	1000.0	1000.0	0.657047321934
2.2	8.20232504397	1.60074735639	0.196927599635	0.0	0.0	0.0	0.0	0.0	0.160074735639	-0.657047321934	0.657047321934	0.657047321934	0.657047321934	0.657047321934	0.657047321934	-0.657047321934	-0.657047321934	0.657047321934	-0.2	-1000.0	0.1	1000.0	0.0	0.1	-82.0232504397	-16.0074735639	1000.0	1000.0	0.644037173999
2.3	8.13792132657	1.64890170477	0.213176968651	0.0	0.0	0.0	0.0	0.0	0.164890170477	-0.644037173999	0.644037173999	0.644037173999	0.644037173999	0.644037173999	0.644037173999	-0.644037173999	-0.644037173999	0.644037173999	-0.2	-1000.0	0.1	1000.0	0.0	0.1	-81.3792132657	-16.4890170477	1000.0	1000.0	0.631284675783
2.4	8.07479285899	1.69530795015	0.229899190848	0.0	0.0	0.0	0.0	0.0	0.169530795015	-0.631284675783	0.631284675783	0.631284675783	0.631284675783	0.631284675783	0.631284675783	-0.631284675783	-0.631284675783	0.631284675783	-0.2	-1000.0	0.1	1000.0	0.0	0.1	-80.7479285899	-16.9530795015	1000.0	1000.0	0.61878473273
2.5	8.01291438572	1.7400086105	0.247077003772	0.0	0.0	0.0	0.0	0.0	0.17400086105	-0.61878473273	0.61878473273	0.61878473273	0.61878473273	0.61878473273	0.61878473273	-0.61878473273	-0.61878473273	0.61878473273	-0.2	-1000.0	0.1	1000.0	0.0	0.1	-80.1291438572	-17.400086105	1000.0	1000.0	0.606532351613
2.6	7.95226115056	1.78304528385	0.264693565583	0.0	0.0	0.0	0.0	0.0	0.178304528385	-0.606532351613	0.606532351613	0.606532351613	0.606532351613	0.606532351613	0.606532351613	-0.606532351613	-0.606532351613	0.606532351613	-0.2	-1000.0	0.1	1000.0	0.0	0.1	-79.5226115056	-17.8304528385	1000.0	1000.0	0.594522638783
2.7	7.89280888668	1.82445866724	0.282732446079	0.0	0.0	0.0	0.0	0.0	0.182445866724	-0.594522638783	0.594522638783	0.594522638783	0.594522638783	0.594522638783	0.594522638783	-0.594522638783	-0.594522638783	0.594522638783	-0.2	-1000.0	0.1	1000.0	0.0	0.1	-78.9280888668	-18.2445866724	1000.0	1000.0	0.582750798429
2.8	7.83453380684	1.86428857556	0.301177617598	0.0	0.0	0.0	0.0	0.0	0.186428857556	-0.582750798429	0.582750798429	0.582750798429	0.582750798429	0.582750798429	0.582750798429	-0.582750798429	-0.582750798429	0.582750798429	-0.2	-1000.0	0.1	1000.0	0.0	0.1	-78.3453380684	-18.6428857556	1000.0	1000.0	0.571212130514
2.9	7.77741259379	1.90257396094	0.320013445272	0.0	0.0	0.0	0.0	0.0	0.190257396094	-0.571212130514	0.571212130514	0.571212130514	0.571212130514	0.571212130514	0.571212130514	-0.571212130514	-0.571212130514	0.571212130514	-0.2	-1000.0	0.1	1000.0	0.0	0.1	-77.7741259379	-19.0257396094	1000.0	1000.0	0.559902027719
3.0	7.72142239102	1.93935294386	0.33922466512	0.0	0.0	0.0	0.0	0.0	0.193935294386	-0.559902027719	0.559902027719	0.559902027719	0.559902027719	0.559902027719	0.559902027719	-0.559902027719	-0.559902027719	0.559902027719	-0.2	-1000.0	0.1	1000.0	0.0	0.1	-77.2142239102	-19.3935294386	1000.0	1000.0	0.548815956068
3.1	7.66654079541	1.97466282898	0.358796375607	0.0	0.0	0.0	0.0	0.0	0.197466282898	-0.548815956068	0.548815956068	0.548815956068	0.548815956068	0.548815956068	0.548815956068	-0.548815956068	-0.548815956068	0.548815956068	-0.2	-1000.0	0.1	1000.0	0.0	0.1	-76.6654079541	-19.7466282898	1000.0	1000.0	0.53794945209
3.2	7.6127458502	2.00854008356	0.378714066237	0.0	0.0	0.0	0.0	0.0	0.200854008356	-0.53794945209	0.53794945209	0.53794945209	0.53794945209	0.53794945209	0.53794945209	-0.53794945209	-0.53794945209	0.53794945209	-0.2	-1000.0	0.1	1000.0	0.0	0.1	-76.127458502	-20.0854008356	1000.0	1000.0	0.527298170098
3.3	7.56001603319	2.04102038046	0.398963586343	0.0	0.0	0.0	0.0	0.0	0.204102038046	-0.527298170098	0.527298170098	0.527298170098	0.527298170098	0.527298170098	0.527298170098	-0.527298170098	-0.527298170098	0.527298170098	-0.2	-1000.0	0.1	1000.0	0.0	0.1	-75.6001603319	-20.4102038046	1000.0	1000.0	0.516857849938
3.4	7.5083302482	2.0721386146	0.419531137203	0.0	0.0	0.0	0.0	0.0	0.20721386146	-0.516857849938	0.516857849938	0.516857849938	0.516857849938	0.516857849938	0.516857849938	-0.516857849938	-0.516857849938	0.516857849938	-0.2	-1000.0	0.1	1000.0	0.0	0.1	-75.083302482	-20.721386146	1000.0	1000.0	0.506624315231
3.5	7.45766781667	2.10192891899	0.440403264338	0.0	0.0	0.0	0.0	0.0	0.210192891899	-0.506624315231	0.506624315231	0.506624315231	0.506624315231	0.506624315231	0.506624315231	-0.506624315231	-0.506624315231	0.506624315231	-0.2	-1000.0	0.1	1000.0	0.0	0.1	-74.5766781667	-21.0192891899	1000.0	1000.0	0.496593471659
3.6	7.40800846951	2.1304246805	0.461566849989	0.0	0.0	0.0	0.0	0.0	0.21304246805	-0.496593471659	0.496593471659	0.496593471659	0.496593471659	0.496593471659	0.496593471659	-0.496593471659	-0.496593471659	0.496593471659	-0.2	-1000.0	0.1	1000.0	0.0	0.1	-74.0800846951	-21.304246805	1000.0	1000.0	0.486761305299
3.7	7.35933233898	2.15765855522	0.483009105795	0.0	0.0	0.0	0.0	0.0	0.215765855522	-0.486761305299	0.486761305299	0.486761305299	0.486761305299	0.486761305299	0.486761305299	-0.486761305299	-0.486761305299	0.486761305299	-0.2	-1000.0	0.1	1000.0	0.0	0.1	-73.5933233898	-21.5765855522	1000.0	1000.0	0.477123881007
3.8	7.31161995088	2.18366248348	0.504717565636	0.0	0.0	0.0	0.0	0.0	0.218366248348	-0.477123881007	0.477123881007	0.477123881007	0.477123881007	0.477123881007	0.477123881007	-0.477123881007	-0.477123881007	0.477123881007	-0.2	-1000.0	0.1	1000.0	0.0	0.1	-73.1161995088	-21.8366248348	1000.0	1000.0	0.46767734085
3.9	7.26485221679	2.20846770453	0.526680078677	0.0	0.0	0.0	0.0	0.0	0.220846770453	-0.46767734085	0.46767734085	0.46767734085	0.46767734085	0.46767734085	0.46767734085	-0.46767734085	-0.46767734085	0.46767734085	-0.2	-1000.0	0.1	1000.0	0.0	0.1	-72.6485221679	-22.0846770453	1000.0	1000.0	0.458417902601
4.0	7.21901042653	2.23210477089	0.548884802573	0.0	0.0	0.0	0.0	0.0	0.223210477089	-0.458417902601	0.458417902601	0.458417902601	0.458417902601	0.458417902601	0.458417902601	-0.458417902601	-0.458417902601	0.458417902601	-0.2	-1000.0	0.1	1000.0	0.0	0.1	-72.1901042653	-22.3210477089	1000.0	1000.0	0.449341858284
4.1	7.1740762407	2.25460409139	0.571319667904	0.0	0.0	0.0	0.0	0.0	0.225460409139	-0.449341858284	0.449341858284	0.449341858284	0.449341858284	0.449341858284	0.449341858284	-0.449341858284	-0.449341858284	0.449341858284	-0.2	-1000.0	0.1	1000.0	0.0	0.1	-71.740762407	-22.5460409139	1000.0	1000.0	0.44044514002
4.2	7.1300317267	2.27599430676	0.593973966534	0.0	0.0	0.0	0.0	0.0	0.227599430676	-0.44044514002	0.44044514002	0.44044514002	0.44044514002	0.44044514002	0.44044514002	-0.44044514002	-0.44044514002	0.44044514002	-0.2	-1000.0	0.1	1000.0	0.0	0.1	-71.300317267	-22.7599430676	1000.0	1000.0	0.431724613863
4.3	7.08685926532	2.29630398999	0.616836744691	0.0	0.0	0.0	0.0	0.0	0.229630398999	-0.431724613863	0.431724613863	0.431724613863	0.431724613863	0.431724613863	0.431724613863	-0.431724613863	-0.431724613863	0.431724613863	-0.2	-1000.0	0.1	1000.0	0.0	0.1	-70.8685926532	-22.9630398999	1000.0	1000.0	0.423176788068
4.4	7.04454158651	2.31556108217	0.639897331324	0.0	0.0	0.0	0.0	0.0	0.231556108217	-0.423176788068	0.423176788068	0.423176788068	0.423176788068	0.423176788068	0.423176788068	-0.423176788068	-0.423176788068	0.423176788068	-0.2	-1000.0	0.1	1000.0	0.0	0.1	-70.4454158651	-23.1556108217	1000.0	1000.0	0.414798239817
4.5	7.00306176253	2.33379290549	0.663145331977	0.0	0.0	0.0	0.0	0.0	0.233379290549	-0.414798239817	0.414798239817	0.414798239817	0.414798239817	0.414798239817	0.414798239817	-0.414798239817	-0.414798239817	0.414798239817	-0.2	-1000.0	0.1	1000.0	0.0	0.1	-70.0306176253	-23.3379290549	1000.0	1000.0	0.40658561395
4.6	6.96240320113	2.35102617611	0.68657062276	0.0	0.0	0.0	0.0	0.0	0.235102617611	-0.40658561395	0.40658561395	0.40658561395	0.40658561395	0.40658561395	0.40658561395	-0.40658561395	-0.40658561395	0.40658561395	-0.2	-1000.0	0.1	1000.0	0.0	0.1	-69.6240320113	-23.5102617611	1000.0	1000.0	0.398535621703
4.7	6.92254963896	2.36728701661	0.710163344428	0.0	0.0	0.0	0.0	0.0	0.236728701661	-0.398535621703	0.398535621703	0.398535621703	0.398535621703	0.398535621703	0.398535621703	-0.398535621703	-0.398535621703	0.398535621703	-0.2	-1000.0	0.1	1000.0	0.0	0.1	-69.2254963896	-23.6728701661	1000.0	1000.0	0.390645039477
4.8	6.88348513501	2.38260096842	0.733913896568	0.0	0.0	0.0	0.0	0.0	0.238260096842	-0.390645039477	0.390645039477	0.390645039477	0.390645039477	0.390645039477	0.390645039477	-0.390645039477	-0.390645039477	0.390645039477	-0.2	-1000.0	0.1	1000.0	0.0	0.1	-68.8348513501	-23.8260096842	1000.0	1000.0	0.382910707615
4.9	6.84519406425	2.39699300388	0.757812931869	0.0	0.0	0.0	0.0	0.0	0.239699300388	-0.382910707615	0.382910707615	0.382910707615	0.382910707615	0.382910707615	0.382910707615	-0.382910707615	-0.382910707615	0.382910707615	-0.2	-1000.0	0.1	1000.0	0.0	0.1	-68.4519406425	-23.9699300388	1000.0	1000.0	0.375329529191
5.0	6.80766111133	2.41048753816	0.781851350503	0.0	0.0	0.0	0.0	0.0	0.241048753816	-0.375329529191	0.375329529191	0.375329529191	0.375329529191	0.375329529191	0.375329529191	-0.375329529191	-0.375329529191	0.375329529191	-0.2	-1000.0	0.1	1000.0	0.0	0.1	-68.0766111133	-24.1048753816	1000.0	1000.0	0.367898468808
5.1	6.77087126445	2.42310844094	0.806020294602	0.0	0.0	0.0	0.0	0.0	0.242310844094	-0.367898468808	0.367898468808	0.367898468808	0.367898468808	0.367898468808	0.367898468808	-0.367898468808	-0.367898468808	0.367898468808	-0.2	-1000.0	0.1	1000.0	0.0	0.1	-67.7087126445	-24.2310844094	1000.0	1000.0	0.360614551412
5.2	6.73480980931	2.43487904786	0.830311142831	0.0	0.0	0.0	0.0	0.0	0.243487904786	-0.360614551412	0.360614551412	0.360614551412	0.360614551412	0.360614551412	0.360614551412	-0.360614551412	-0.360614551412	0.360614551412	-0.2	-1000.0	0.1	1000.0	0.0	0.1	-67.3480980931	-24.3487904786	1000.0	1000.0	0.353474861109
5.3	6.6994623232	2.44582217173	0.854715505068	0.0	0.0	0.0	0.0	0.0	0.244582217173	-0.353474861109	0.353474861109	0.353474861109	0.353474861109	0.353474861109	0.353474861109	-0.353474861109	-0.353474861109	0.353474861109	-0.2	-1000.0	0.1	1000.0	0.0	0.1	-66.994623232	-24.4582217173	1000.0	1000.0	0.346476540003
5.4	6.6648146692	2.45596011361	0.879225217187	0.0	0.0	0.0	0.0	0.0	0.245596011361	-0.346476540003	0.346476540003	0.346476540003	0.346476540003	0.346476540003	0.346476540003	-0.346476540003	-0.346476540003	0.346476540003	-0.2	-1000.0	0.1	1000.0	0.0	0.1	-66.648146692	-24.5596011361	1000.0	1000.0	0.33961678704
5.5	6.6308529905	2.46531467355	0.903832335951	0.0	0.0	0.0	0.0	0.0	0.246531467355	-0.33961678704	0.33961678704	0.33961678704	0.33961678704	0.33961678704	0.33961678704	-0.33961678704	-0.33961678704	0.33961678704	-0.2	-1000.0	0.1	1000.0	0.0	0.1	-66.308529905	-24.6531467355	1000.0	1000.0	0.332892856875
5.6	6.59756370481	2.47390716129	0.928529133898	0.0	0.0	0.0	0.0	0.0	0.247390716129	-0.332892856875	0.332892856875	0.332892856875	0.332892856875	0.332892856875	0.332892856875	-0.332892856875	-0.332892856875	0.332892856875	-0.2	-1000.0	0.1	1000.0	0.0	0.1	-65.9756370481	-24.7390716129	1000.0	1000.0	0.326302058168
5.7	6.56493349899	2.48175840639	0.953308094614	0.0	0.0	0.0	0.0	0.0	0.248175840639	-0.326302058168	0.326302058168	0.326302058168	0.326302058168	0.326302058168	0.326302058168	-0.326302058168	-0.326302058168	0.326302058168	-0.2	-1000.0	0.1	1000.0	0.0	0.1	-65.6493349899	-24.8175840639	1000.0	1000.0	0.319841753363
5.8	6.53294932366	2.48888876839	0.978161907954	0.0	0.0	0.0	0.0	0.0	0.248888876839	-0.319841753363	0.319841753363	0.319841753363	0.319841753363	0.319841753363	0.319841753363	-0.319841753363	-0.319841753363	0.319841753363	-0.2	-1000.0	0.1	1000.0	0.0	0.1	-65.3294932366	-24.8888876839	1000.0	1000.0	0.313509357788
5.9	6.50159838788	2.49531814686	1.00308346526	0.0	0.0	0.0	0.0	0.0	0.249531814686	-0.313509357788	0.313509357788	0.313509357788	0.313509357788	0.313509357788	0.313509357788	-0.313509357788	-0.313509357788	0.313509357788	-0.2	-1000.0	0.1	1000.0	0.0	0.1	-65.0159838788	-24.9531814686	1000.0	1000.0	0.307302338107
6.0	6.47086815407	2.50106599116	1.02806585478	0.0	0.0	0.0	0.0	0.0	0.250106599116	-0.307302338107	0.307302338107	0.307302338107	0.307302338107	0.307302338107	0.307302338107	-0.307302338107	-0.307302338107	0.307302338107	-0.2	-1000.0	0.1	1000.0	0.0	0.1	-64.7086815407	-25.0106599116	1000.0	1000.0	0.301218211277
6.1	6.44074633294	2.5061513099	1.05310235716	0.0	0.0	0.0	0.0	0.0	0.25061513099	-0.301218211277	0.301218211277	0.301218211277	0.301218211277	0.301218211277	0.301218211277	-0.301218211277	-0.301218211277	0.301218211277	-0.2	-1000.0	0.1	1000.0	0.0	0.1	-64.4074633294	-25.061513099	1000.0	1000.0	0.29525454354
6.2	6.41122087858	2.5105926803	1.07818644111	0.0	0.0	0.0	0.0	0.0	0.25105926803	-0.29525454354	0.29525454354	0.29525454354	0.29525454354	0.29525454354	0.29525454354	-0.29525454354	-0.29525454354	0.29525454354	-0.2	-1000.0	0.1	1000.0	0.0	0.1	-64.1122087858	-25.105926803	1000.0	1000.0	0.28940894943
6.3	6.38227998364	2.51440825732	1.10331175904	0.0	0.0	0.0	0.0	0.0	0.251440825732	-0.28940894943	0.28940894943	0.28940894943	0.28940894943	0.28940894943	0.28940894943	-0.28940894943	-0.28940894943	0.28940894943	-0.2	-1000.0	0.1	1000.0	0.0	0.1	-63.8227998364	-25.1440825732	1000.0	1000.0	0.283679090801
6.4	6.35391207456	2.51761578253	1.12847214291	0.0	0.0	0.0	0.0	0.0	0.251761578253	-0.283679090801	0.283679090801	0.283679090801	0.283679090801	0.283679090801	0.283679090801	-0.283679090801	-0.283679090801	0.283679090801	-0.2	-1000.0	0.1	1000.0	0.0	0.1	-63.5391207456	-25.1761578253	1000.0	1000.0	0.278062675877
6.5	6.32610580697	2.5202325929	1.15366160012	0.0	0.0	0.0	0.0	0.0	0.25202325929	-0.278062675877	0.278062675877	0.278062675877	0.278062675877	0.278062675877	0.278062675877	-0.278062675877	-0.278062675877	0.278062675877	-0.2	-1000.0	0.1	1000.0	0.0	0.1	-63.2610580697	-25.202325929	1000.0	1000.0	0.272557458324
6.6	6.29885006114	2.52227562938	1.17887430948	0.0	0.0	0.0	0.0	0.0	0.252227562938	-0.272557458324	0.272557458324	0.272557458324	0.272557458324	0.272557458324	0.272557458324	-0.272557458324	-0.272557458324	0.272557458324	-0.2	-1000.0	0.1	1000.0	0.0	0.1	-62.9885006114	-25.2227562938	1000.0	1000.0	0.267161236341
6.7	6.27213393751	2.52376144522	1.20410461727	0.0	0.0	0.0	0.0	0.0	0.252376144522	-0.267161236341	0.267161236341	0.267161236341	0.267161236341	0.267161236341	0.267161236341	-0.267161236341	-0.267161236341	0.267161236341	-0.2	-1000.0	0.1	1000.0	0.0	0.1	-62.7213393751	-25.2376144522	1000.0	1000.0	0.261871851764
6.8	6.24594675233	2.52470621423	1.22934703344	0.0	0.0	0.0	0.0	0.0	0.252470621423	-0.261871851764	0.261871851764	0.261871851764	0.261871851764	0.261871851764	0.261871851764	-0.261871851764	-0.261871851764	0.261871851764	-0.2	-1000.0	0.1	1000.0	0.0	0.1	-62.4594675233	-25.2470621423	1000.0	1000.0	0.256687189202
6.9	6.22027803341	2.5251257388	1.25459622779	0.0	0.0	0.0	0.0	0.0	0.25251257388	-0.256687189202	0.256687189202	0.256687189202	0.256687189202	0.256687189202	0.256687189202	-0.256687189202	-0.256687189202	0.256687189202	-0.2	-1000.0	0.1	1000.0	0.0	0.1	-62.2027803341	-25.251257388	1000.0	1000.0	0.251605175179
7.0	6.19511751589	2.52503545778	1.27984702633	0.0	0.0	0.0	0.0	0.0	0.252503545778	-0.251605175179	0.251605175179	0.251605175179	0.251605175179	0.251605175179	0.251605175179	-0.251605175179	-0.251605175179	0.251605175179	-0.2	-1000.0	0.1	1000.0	0.0	0.1	-61.9511751589	-25.2503545778	1000.0	1000.0	0.246623777297
7.1	6.17045513816	2.52445045417	1.30509440766	0.0	0.0	0.0	0.0	0.0	0.252445045417	-0.246623777297	0.246623777297	0.246623777297	0.246623777297	0.246623777297	0.246623777297	-0.246623777297	-0.246623777297	0.246623777297	-0.2	-1000.0	0.1	1000.0	0.0	0.1	-61.7045513816	-25.2445045417	1000.0	1000.0	0.241741003425
7.2	6.14628103782	2.52338546271	1.33033349947	0.0	0.0	0.0	0.0	0.0	0.252338546271	-0.241741003425	0.241741003425	0.241741003425	0.241741003425	0.241741003425	0.241741003425	-0.241741003425	-0.241741003425	0.241741003425	-0.2	-1000.0	0.1	1000.0	0.0	0.1	-61.4628103782	-25.2338546271	1000.0	1000.0	0.236954900888
7.3	6.12258554773	2.52185487722	1.35555957505	0.0	0.0	0.0	0.0	0.0	0.252185487722	-0.236954900888	0.236954900888	0.236954900888	0.236954900888	0.236954900888	0.236954900888	-0.236954900888	-0.236954900888	0.236954900888	-0.2	-1000.0	0.1	1000.0	0.0	0.1	-61.2258554773	-25.2185487722	1000.0	1000.0	0.232263555693
7.4	6.09935919216	2.51987275789	1.38076804995	0.0	0.0	0.0	0.0	0.0	0.251987275789	-0.232263555693	0.232263555693	0.232263555693	0.232263555693	0.232263555693	0.232263555693	-0.232263555693	-0.232263555693	0.232263555693	-0.2	-1000.0	0.1	1000.0	0.0	0.1	-60.9935919216	-25.1987275789	1000.0	1000.0	0.227665091749
7.5	6.07659268299	2.51745283835	1.40595447866	0.0	0.0	0.0	0.0	0.0	0.251745283835	-0.227665091749	0.227665091749	0.227665091749	0.227665091749	0.227665091749	0.227665091749	-0.227665091749	-0.227665091749	0.227665091749	-0.2	-1000.0	0.1	1000.0	0.0	0.1	-60.7659268299	-25.1745283835	1000.0	1000.0	0.223157670125
