time	MKKK	MKKK_P	MKK	MKK_P	MKK_PP	MAPK	MAPK_P	MAPK_PP
0.0	90.0	10.0	280.0	10.0	10.0	280.0	10.0	10.0
15.0	76.0191075258	23.9808924742	278.77543338	12.6959698288	8.52859679135	279.936766352	11.5102074808	8.55302616711
30.0	61.6236337301	38.3763662699	273.233637877	16.689526783	10.0768353398	280.049654697	12.4867188339	7.46362646939
45.0	47.2494199536	52.7505800464	263.346595199	21.9662339167	14.6871708838	279.220151512	13.6383114377	7.14153705008
60.0	34.1266854524	65.8733145476	249.300717393	28.219980808	22.4793017994	276.390714122	15.574076829	8.03520904889
75.0	23.7394884486	76.2605115514	231.735783836	34.9234190555	33.340797109	270.539911783	18.7405346143	10.7195536031
90.0	16.9101480039	83.0898519961	211.724290961	41.552104516	46.723604523	260.755536235	23.2929488609	15.9515149043
105.0	13.3069732477	86.6930267523	190.441697849	47.7394918029	61.8188103485	246.336680287	29.067993597	24.5953261156
120.0	11.9682739586	88.0317260414	168.832541395	53.2965822544	77.8708763503	226.844728094	35.6932383698	37.4620335363
135.0	12.0347207206	87.9652792794	147.529830025	58.1461806367	94.3239893382	202.096977937	42.728298302	55.1747237608
150.0	12.9655010096	87.0344989904	126.944648235	62.2557005581	110.799651207	172.153179299	49.7284656796	78.1183550216
165.0	14.4544556326	85.5455443674	107.367815089	65.5967321466	127.035452765	137.350422389	56.1986124663	106.450965145
180.0	16.3237861543	83.6762138457	89.0365734333	68.124204401	142.839222166	98.4730116002	61.4029410256	140.124047374
195.0	18.4638489046	81.5361510954	72.1725034528	69.7652838979	158.062212649	57.3897808745	63.7592941292	178.850924996
210.0	20.8022323089	79.1977676911	57.0049818501	70.412319354	172.582698796	19.9094716326	58.2736581112	221.816870256
225.0	23.2838947328	76.7161052672	43.7821882237	69.922890278	186.294921498	2.53223490324	31.9680844474	265.499680649
240.0	25.8501126553	74.1498873447	32.7566689603	68.13991327	199.10341777	0.60928527969	5.4400180888	293.950696632
255.0	28.4232589867	71.5767410133	24.1223043381	64.9530469436	210.924648718	0.16232171591	1.63688058768	298.200797696
270.0	30.9687309689	69.0312690311	17.9019642017	60.415128844	221.682906954	0.121601181431	1.43197358831	298.44642523
285.0	33.4851583411	66.5148416589	13.8417129208	54.8577251738	231.300561905	0.110261398699	1.360302352	298.529436249
300.0	35.9737049671	64.0262950329	11.4338999192	48.8590523872	239.707047694	0.102085045941	1.30550641562	298.592408538
315.0	38.4352188511	61.5647811489	10.1072020779	43.0366013966	246.856196525	0.0958173008616	1.2622093068	298.641973392
330.0	40.8702063773	59.1297936227	9.40928400066	37.8502478779	252.740468121	0.0910573875066	1.22853061942	298.680411993
345.0	43.2788804066	56.7211195934	9.05805550163	33.5443479078	257.397596591	0.0875103714683	1.2029752932	298.709514335
360.0	45.661194735	54.338805265	8.90675978269	30.1847109975	260.90852922	0.0849427913614	1.18424505048	298.730812158
375.0	48.016867877	51.983132123	8.8920013731	27.7209970342	263.387001593	0.0831682727102	1.17119772539	298.745634002
390.0	50.3453979853	49.6546020147	8.99356764286	26.0437463331	264.962686024	0.0820346874893	1.16284651567	298.755118797
405.0	52.6460701573	47.3539298427	9.21122398609	25.0248649666	265.763911047	0.0814213436986	1.15837243229	298.760206224
420.0	54.9179583773	45.0820416227	9.55201109012	24.543239024	265.904749886	0.0812369303379	1.15712499506	298.761638075
435.0	57.1599225617	42.8400774383	10.0248283243	24.4967644494	265.478407226	0.0814150110162	1.15862066816	298.759964321
450.0	59.3706014699	40.6293985301	10.6390955596	24.8048650269	264.556039413	0.0819110199079	1.16251925557	298.755569725
465.0	61.5484019366	38.4515980634	11.4050514658	25.4061310275	263.188817507	0.0826979811079	1.16860454559	298.748697473
480.0	63.6914848361	36.3085151639	12.3344505633	26.2541870066	261.41136243	0.0837633787294	1.17676774015	298.739468881
495.0	65.7977481334	34.2022518666	13.44111987	27.3134824252	259.245397705	0.0851064669498	1.18695310529	298.727940428
510.0	67.8648075022	32.1351924978	14.7411972608	28.5557427448	256.703059994	0.0867364773977	1.19921126282	298.71405226
525.0	69.8899750527	30.1100249473	16.2530851958	29.9571866168	253.789728187	0.0886718502994	1.21362230431	298.697705845
540.0	71.8702372722	28.1297627278	17.9971333173	31.4965147174	250.506351965	0.0909386285993	1.23032178807	298.678739583
555.0	73.8022288998	26.1977711002	19.9950894302	33.1535512798	246.85135929	0.0935715344744	1.24948953335	298.656938932
570.0	75.6822030862	24.3177969138	22.2693344673	34.9084372973	242.822228235	0.0966135198875	1.27134661154	298.632039869
585.0	77.5060712575	22.4939287425	24.8419964157	36.741275037	238.416728547	0.100116193087	1.29615303885	298.603730768
600.0	79.2693436064	20.7306563936	27.7339423321	38.6321246461	233.633933022	0.104142579689	1.32421585131	298.571641569
615.0	80.9671742698	19.0328257302	30.9638690718	40.5612371908	228.474893737	0.108767265545	1.35588839181	298.535344343
630.0	82.5943776264	17.4056223736	34.5472746799	42.5094061206	222.943319199	0.114078974267	1.39157642431	298.494344601
645.0	84.1454960887	15.8545039113	38.4953387694	44.4585059121	217.046155319	0.120184861284	1.43175019115	298.448064948
660.0	85.6149314557	14.3850685443	42.8147261952	46.3916026103	210.793671194	0.127210729967	1.47694449353	298.395844777
675.0	86.9971023859	13.0028976141	47.5068386778	48.2935110051	204.199650317	0.135309732758	1.5277819496	298.336908318
690.0	88.2866829651	11.7133170349	52.5674305186	50.1510168774	197.281552604	0.144668063438	1.58498908289	298.270342854
705.0	89.4788986732	10.5211013268	57.9869731085	51.952789278	190.060237613	0.155509953387	1.64940913333	298.195080913
720.0	90.5698504238	9.43014957622	63.7510056827	53.689315218	182.559679099	0.168109125647	1.72203014828	298.109860726
735.0	91.5569398653	8.44306013469	69.8404100726	55.3528440002	174.806745927	0.182805296784	1.80402770231	298.013167001
750.0	92.4392258399	7.56077416006	76.2323227101	56.9370824889	166.830594801	0.200020238601	1.89680460315	297.903175158
765.0	93.2174963777	6.78250362225	82.901252027	58.4368163223	158.661931651	0.220287105967	2.00205372444	297.77765917
