time	MKKK	MKKK_P	MKK	MKK_P	MKK_PP	MAPK	MAPK_P	MAPK_PP
735.0	95.0	5.0	48.0	42.0	210.0	0.0	2.0	298.0
750.0	99.0	1.0	56.0	43.0	201.0	0.0	1.0	299.0
765.0	97.0	3.0	65.0	47.0	188.0	0.0	3.0	297.0
780.0	99.0	1.0	70.0	55.0	175.0	0.0	1.0	299.0
795.0	98.0	2.0	78.0	51.0	171.0	1.0	0.0	299.0
810.0	99.0	1.0	83.0	56.0	161.0	0.0	1.0	299.0
825.0	100.0	0.0	88.0	57.0	155.0	0.0	3.0	297.0
840.0	100.0	0.0	96.0	61.0	143.0	0.0	3.0	297.0
855.0	97.0	3.0	101.0	69.0	130.0	0.0	3.0	297.0
870.0	98.0	2.0	110.0	66.0	124.0	1.0	0.0	299.0
885.0	96.0	4.0	119.0	67.0	114.0	1.0	9.0	290.0
900.0	98.0	2.0	126.0	62.0	112.0	2.0	5.0	293.0
915.0	97.0	3.0	130.0	66.0	104.0	2.0	2.0	296.0
930.0	97.0	3.0	137.0	69.0	94.0	0.0	6.0	294.0
945.0	97.0	3.0	143.0	70.0	87.0	0.0	1.0	299.0
960.0	97.0	3.0	149.0	73.0	78.0	0.0	2.0	298.0
975.0	99.0	1.0	159.0	78.0	63.0	0.0	6.0	294.0
990.0	97.0	3.0	170.0	79.0	51.0	0.0	2.0	298.0
1005.0	95.0	5.0	178.0	83.0	39.0	0.0	6.0	294.0
1020.0	98.0	2.0	182.0	84.0	34.0	2.0	10.0	288.0
1035.0	100.0	0.0	196.0	78.0	26.0	3.0	7.0	290.0
1050.0	100.0	0.0	202.0	77.0	21.0	7.0	5.0	288.0
1065.0	100.0	0.0	214.0	75.0	11.0	5.0	11.0	284.0
1080.0	100.0	0.0	228.0	67.0	5.0	9.0	12.0	279.0
1095.0	100.0	0.0	236.0	60.0	4.0	9.0	20.0	271.0
1110.0	100.0	0.0	242.0	57.0	1.0	11.0	23.0	266.0
1125.0	99.0	1.0	251.0	48.0	1.0	15.0	29.0	256.0
1140.0	98.0	2.0	261.0	38.0	1.0	21.0	25.0	254.0
1155.0	98.0	2.0	268.0	31.0	1.0	25.0	25.0	250.0
1170.0	97.0	3.0	271.0	28.0	1.0	28.0	26.0	246.0
1185.0	97.0	3.0	279.0	20.0	1.0	33.0	29.0	238.0
1200.0	97.0	3.0	279.0	21.0	0.0	41.0	22.0	237.0
1215.0	99.0	1.0	286.0	14.0	0.0	43.0	27.0	230.0
1230.0	98.0	2.0	290.0	9.0	1.0	48.0	25.0	227.0
1245.0	97.0	3.0	294.0	5.0	1.0	56.0	24.0	220.0
1260.0	96.0	4.0	296.0	4.0	0.0	62.0	21.0	217.0
1275.0	96.0	4.0	298.0	2.0	0.0	68.0	27.0	205.0
1290.0	96.0	4.0	298.0	2.0	0.0	75.0	28.0	197.0
1305.0	95.0	5.0	298.0	2.0	0.0	77.0	31.0	192.0
1320.0	94.0	6.0	296.0	4.0	0.0	80.0	35.0	185.0
1335.0	95.0	5.0	295.0	4.0	1.0	87.0	37.0	176.0
1350.0	96.0	4.0	298.0	2.0	0.0	93.0	37.0	170.0
1365.0	94.0	6.0	298.0	2.0	0.0	98.0	36.0	166.0
1380.0	91.0	9.0	297.0	3.0	0.0	106.0	34.0	160.0
1395.0	92.0	8.0	298.0	1.0	1.0	111.0	32.0	157.0
1410.0	90.0	10.0	296.0	3.0	1.0	117.0	31.0	152.0
1425.0	89.0	11.0	292.0	8.0	0.0	119.0	38.0	143.0
1440.0	89.0	11.0	290.0	9.0	1.0	124.0	44.0	132.0
1455.0	87.0	13.0	291.0	8.0	1.0	131.0	43.0	126.0
1470.0	87.0	13.0	283.0	16.0	1.0	136.0	45.0	119.0
1485.0	89.0	11.0	283.0	13.0	4.0	144.0	40.0	116.0
1500.0	85.0	15.0	287.0	10.0	3.0	147.0	46.0	107.0
1515.0	82.0	18.0	286.0	8.0	6.0	151.0	45.0	104.0
1530.0	84.0	16.0	282.0	10.0	8.0	152.0	49.0	99.0
1545.0	78.0	22.0	279.0	15.0	6.0	153.0	55.0	92.0
1560.0	81.0	19.0	273.0	21.0	6.0	156.0	56.0	88.0
1575.0	86.0	14.0	276.0	16.0	8.0	165.0	51.0	84.0
1590.0	86.0	14.0	277.0	16.0	7.0	168.0	52.0	80.0
1605.0	86.0	14.0	273.0	20.0	7.0	173.0	48.0	79.0
1620.0	87.0	13.0	267.0	27.0	6.0	174.0	50.0	76.0
1635.0	85.0	15.0	272.0	24.0	4.0	177.0	52.0	71.0
1650.0	83.0	17.0	274.0	22.0	4.0	185.0	50.0	65.0
1665.0	80.0	20.0	278.0	16.0	6.0	190.0	52.0	58.0
1680.0	80.0	20.0	277.0	15.0	8.0	198.0	49.0	53.0
1695.0	75.0	25.0	277.0	20.0	3.0	203.0	49.0	48.0
1710.0	75.0	25.0	271.0	22.0	7.0	204.0	54.0	42.0
1725.0	77.0	23.0	268.0	27.0	5.0	207.0	52.0	41.0
1740.0	73.0	27.0	262.0	31.0	7.0	211.0	50.0	39.0
1755.0	70.0	30.0	251.0	36.0	13.0	214.0	49.0	37.0
1770.0	69.0	31.0	242.0	39.0	19.0	217.0	46.0	37.0
1785.0	65.0	35.0	237.0	36.0	27.0	217.0	47.0	36.0
1800.0	69.0	31.0	227.0	41.0	32.0	211.0	52.0	37.0
1815.0	63.0	37.0	224.0	34.0	42.0	205.0	57.0	38.0
1830.0	56.0	44.0	219.0	34.0	47.0	190.0	57.0	53.0
1845.0	55.0	45.0	210.0	39.0	51.0	176.0	58.0	66.0
1860.0	53.0	47.0	210.0	42.0	48.0	171.0	53.0	76.0
1875.0	54.0	46.0	205.0	30.0	65.0	151.0	59.0	90.0
1890.0	55.0	45.0	202.0	31.0	67.0	134.0	62.0	104.0
1905.0	60.0	40.0	201.0	30.0	69.0	112.0	68.0	120.0
1920.0	61.0	39.0	205.0	21.0	74.0	83.0	81.0	136.0
1935.0	60.0	40.0	189.0	41.0	70.0	72.0	68.0	160.0
1950.0	59.0	41.0	179.0	47.0	74.0	52.0	77.0	171.0
1965.0	62.0	38.0	172.0	45.0	83.0	33.0	77.0	190.0
1980.0	62.0	38.0	167.0	49.0	84.0	24.0	67.0	209.0
1995.0	65.0	35.0	162.0	64.0	74.0	19.0	45.0	236.0
2010.0	66.0	34.0	165.0	58.0	77.0	12.0	41.0	247.0
2025.0	68.0	32.0	155.0	69.0	76.0	5.0	32.0	263.0
2040.0	67.0	33.0	148.0	77.0	75.0	5.0	20.0	275.0
2055.0	67.0	33.0	144.0	82.0	74.0	0.0	25.0	275.0
2070.0	68.0	32.0	148.0	68.0	84.0	2.0	11.0	287.0
2085.0	70.0	30.0	151.0	61.0	88.0	0.0	6.0	294.0
2100.0	71.0	29.0	154.0	73.0	73.0	1.0	3.0	296.0
2115.0	71.0	29.0	152.0	77.0	71.0	2.0	5.0	293.0
2130.0	72.0	28.0	153.0	78.0	69.0	4.0	4.0	292.0
2145.0	76.0	24.0	156.0	75.0	69.0	0.0	10.0	290.0
2160.0	78.0	22.0	161.0	72.0	67.0	3.0	9.0	288.0
2175.0	75.0	25.0	165.0	73.0	62.0	5.0	7.0	288.0
2190.0	76.0	24.0	161.0	76.0	63.0	4.0	11.0	285.0
2205.0	81.0	19.0	155.0	83.0	62.0	2.0	8.0	290.0
2220.0	81.0	19.0	155.0	90.0	55.0	5.0	5.0	290.0
2235.0	79.0	21.0	154.0	101.0	45.0	2.0	9.0	289.0
2250.0	82.0	18.0	158.0	97.0	45.0	2.0	8.0	290.0
2265.0	81.0	19.0	161.0	98.0	41.0	1.0	12.0	287.0
2280.0	82.0	18.0	166.0	99.0	35.0	4.0	11.0	285.0
2295.0	85.0	15.0	165.0	99.0	36.0	3.0	12.0	285.0
2310.0	86.0	14.0	171.0	101.0	28.0	4.0	15.0	281.0
2325.0	87.0	13.0	182.0	95.0	23.0	3.0	20.0	277.0
2340.0	89.0	11.0	190.0	85.0	25.0	4.0	22.0	274.0
2355.0	89.0	11.0	195.0	85.0	20.0	5.0	27.0	268.0
2370.0	89.0	11.0	204.0	74.0	22.0	4.0	33.0	263.0
2385.0	96.0	4.0	209.0	73.0	18.0	15.0	26.0	259.0
2400.0	96.0	4.0	215.0	74.0	11.0	17.0	27.0	256.0
2415.0	97.0	3.0	223.0	72.0	5.0	24.0	21.0	255.0
2430.0	97.0	3.0	232.0	63.0	5.0	29.0	23.0	248.0
2445.0	98.0	2.0	247.0	50.0	3.0	36.0	24.0	240.0
2460.0	97.0	3.0	255.0	42.0	3.0	38.0	26.0	236.0
2475.0	98.0	2.0	264.0	33.0	3.0	50.0	19.0	231.0
2490.0	95.0	5.0	268.0	29.0	3.0	52.0	24.0	224.0
2505.0	96.0	4.0	271.0	27.0	2.0	54.0	25.0	221.0
2520.0	96.0	4.0	276.0	24.0	0.0	58.0	28.0	214.0
2535.0	94.0	6.0	287.0	12.0	1.0	62.0	30.0	208.0
2550.0	96.0	4.0	290.0	8.0	2.0	68.0	28.0	204.0
2565.0	94.0	6.0	291.0	8.0	1.0	71.0	30.0	199.0
2580.0	96.0	4.0	292.0	7.0	1.0	78.0	28.0	194.0
2595.0	96.0	4.0	294.0	6.0	0.0	83.0	30.0	187.0
2610.0	97.0	3.0	299.0	1.0	0.0	89.0	30.0	181.0
2625.0	96.0	4.0	299.0	1.0	0.0	100.0	31.0	169.0
2640.0	96.0	4.0	298.0	2.0	0.0	108.0	29.0	163.0
2655.0	95.0	5.0	298.0	2.0	0.0	113.0	32.0	155.0
2670.0	95.0	5.0	299.0	1.0	0.0	118.0	31.0	151.0
2685.0	96.0	4.0	299.0	1.0	0.0	126.0	29.0	145.0
2700.0	98.0	2.0	299.0	1.0	0.0	131.0	35.0	134.0
2715.0	99.0	1.0	299.0	1.0	0.0	137.0	34.0	129.0
2730.0	97.0	3.0	297.0	3.0	0.0	143.0	36.0	121.0
2745.0	96.0	4.0	297.0	2.0	1.0	151.0	33.0	116.0
2760.0	93.0	7.0	296.0	3.0	1.0	156.0	34.0	110.0
2775.0	89.0	11.0	295.0	5.0	0.0	164.0	35.0	101.0
2790.0	88.0	12.0	294.0	6.0	0.0	168.0	36.0	96.0
2805.0	92.0	8.0	297.0	3.0	0.0	177.0	36.0	87.0
2820.0	93.0	7.0	299.0	1.0	0.0	182.0	35.0	83.0
2835.0	90.0	10.0	292.0	5.0	3.0	184.0	38.0	78.0
2850.0	91.0	9.0	293.0	4.0	3.0	189.0	48.0	63.0
2865.0	87.0	13.0	294.0	3.0	3.0	196.0	46.0	58.0
2880.0	84.0	16.0	287.0	11.0	2.0	203.0	43.0	54.0
2895.0	80.0	20.0	283.0	10.0	7.0	205.0	44.0	51.0
2910.0	74.0	26.0	281.0	9.0	10.0	214.0	39.0	47.0
2925.0	75.0	25.0	281.0	9.0	10.0	214.0	39.0	47.0
2940.0	68.0	32.0	279.0	10.0	11.0	219.0	39.0	42.0
2955.0	70.0	30.0	272.0	14.0	14.0	219.0	41.0	40.0
2970.0	67.0	33.0	266.0	22.0	12.0	216.0	51.0	33.0
2985.0	61.0	39.0	261.0	19.0	20.0	216.0	51.0	33.0
3000.0	60.0	40.0	259.0	20.0	21.0	215.0	54.0	31.0
