time	MKKK	MKKK_P	MKK	MKK_P	MKK_PP	MAPK	MAPK_P	MAPK_PP
660.0	59.0	41.0	12.0	11.0	277.0	0.0	1.0	299.0
675.0	58.0	42.0	9.0	14.0	277.0	0.0	1.0	299.0
690.0	64.0	36.0	7.0	18.0	275.0	0.0	1.0	299.0
705.0	66.0	34.0	10.0	22.0	268.0	0.0	0.0	300.0
720.0	68.0	32.0	12.0	26.0	262.0	0.0	1.0	299.0
735.0	71.0	29.0	14.0	26.0	260.0	0.0	0.0	300.0
750.0	73.0	27.0	18.0	26.0	256.0	0.0	1.0	299.0
765.0	76.0	24.0	24.0	25.0	251.0	0.0	0.0	300.0
780.0	80.0	20.0	29.0	34.0	237.0	0.0	1.0	299.0
795.0	82.0	18.0	30.0	36.0	234.0	1.0	1.0	298.0
810.0	84.0	16.0	34.0	39.0	227.0	0.0	3.0	297.0
825.0	88.0	12.0	35.0	45.0	220.0	0.0	0.0	300.0
840.0	90.0	10.0	35.0	52.0	213.0	0.0	2.0	298.0
855.0	90.0	10.0	37.0	66.0	197.0	0.0	1.0	299.0
870.0	92.0	8.0	40.0	68.0	192.0	0.0	2.0	298.0
885.0	94.0	6.0	48.0	66.0	186.0	0.0	0.0	300.0
900.0	94.0	6.0	52.0	72.0	176.0	1.0	0.0	299.0
915.0	93.0	7.0	59.0	72.0	169.0	0.0	2.0	298.0
930.0	94.0	6.0	70.0	66.0	164.0	0.0	2.0	298.0
945.0	95.0	5.0	77.0	75.0	148.0	0.0	3.0	297.0
960.0	96.0	4.0	88.0	75.0	137.0	0.0	0.0	300.0
975.0	96.0	4.0	95.0	74.0	131.0	1.0	2.0	297.0
990.0	98.0	2.0	105.0	71.0	124.0	0.0	3.0	297.0
1005.0	98.0	2.0	113.0	68.0	119.0	0.0	3.0	297.0
1020.0	96.0	4.0	122.0	71.0	107.0	0.0	4.0	296.0
1035.0	97.0	3.0	128.0	74.0	98.0	0.0	3.0	297.0
1050.0	97.0	3.0	136.0	79.0	85.0	0.0	5.0	295.0
1065.0	96.0	4.0	149.0	77.0	74.0	0.0	6.0	294.0
1080.0	96.0	4.0	155.0	80.0	65.0	0.0	8.0	292.0
1095.0	98.0	2.0	168.0	75.0	57.0	2.0	5.0	293.0
1110.0	97.0	3.0	174.0	78.0	48.0	2.0	4.0	294.0
1125.0	95.0	5.0	179.0	81.0	40.0	2.0	4.0	294.0
1140.0	94.0	6.0	190.0	76.0	34.0	3.0	9.0	288.0
1155.0	93.0	7.0	194.0	81.0	25.0	2.0	8.0	290.0
1170.0	95.0	5.0	202.0	76.0	22.0	1.0	14.0	285.0
1185.0	96.0	4.0	210.0	72.0	18.0	4.0	17.0	279.0
1200.0	99.0	1.0	214.0	71.0	15.0	6.0	14.0	280.0
1215.0	98.0	2.0	223.0	69.0	8.0	8.0	24.0	268.0
1230.0	98.0	2.0	231.0	67.0	2.0	17.0	19.0	264.0
1245.0	99.0	1.0	243.0	55.0	2.0	20.0	25.0	255.0
1260.0	99.0	1.0	254.0	46.0	0.0	25.0	31.0	244.0
1275.0	98.0	2.0	260.0	39.0	1.0	30.0	31.0	239.0
1290.0	98.0	2.0	272.0	26.0	2.0	32.0	38.0	230.0
1305.0	97.0	3.0	276.0	22.0	2.0	37.0	41.0	222.0
1320.0	95.0	5.0	283.0	16.0	1.0	45.0	38.0	217.0
1335.0	94.0	6.0	282.0	15.0	3.0	52.0	38.0	210.0
1350.0	93.0	7.0	281.0	16.0	3.0	54.0	46.0	200.0
1365.0	92.0	8.0	285.0	12.0	3.0	60.0	46.0	194.0
1380.0	92.0	8.0	289.0	11.0	0.0	67.0	47.0	186.0
1395.0	91.0	9.0	286.0	13.0	1.0	70.0	51.0	179.0
1410.0	92.0	8.0	291.0	8.0	1.0	71.0	56.0	173.0
1425.0	94.0	6.0	295.0	4.0	1.0	72.0	62.0	166.0
1440.0	92.0	8.0	295.0	4.0	1.0	79.0	60.0	161.0
1455.0	94.0	6.0	298.0	1.0	1.0	85.0	57.0	158.0
1470.0	95.0	5.0	297.0	2.0	1.0	93.0	54.0	153.0
1485.0	92.0	8.0	296.0	3.0	1.0	96.0	60.0	144.0
1500.0	90.0	10.0	295.0	5.0	0.0	98.0	66.0	136.0
1515.0	90.0	10.0	291.0	7.0	2.0	105.0	67.0	128.0
1530.0	92.0	8.0	287.0	12.0	1.0	107.0	70.0	123.0
1545.0	91.0	9.0	289.0	11.0	0.0	114.0	67.0	119.0
1560.0	91.0	9.0	291.0	9.0	0.0	118.0	71.0	111.0
1575.0	91.0	9.0	291.0	7.0	2.0	123.0	68.0	109.0
1590.0	89.0	11.0	291.0	9.0	0.0	127.0	70.0	103.0
1605.0	86.0	14.0	290.0	9.0	1.0	131.0	72.0	97.0
1620.0	85.0	15.0	290.0	8.0	2.0	138.0	69.0	93.0
1635.0	87.0	13.0	286.0	11.0	3.0	145.0	65.0	90.0
1650.0	83.0	17.0	284.0	13.0	3.0	151.0	68.0	81.0
1665.0	79.0	21.0	286.0	11.0	3.0	156.0	69.0	75.0
1680.0	77.0	23.0	281.0	16.0	3.0	161.0	72.0	67.0
1695.0	75.0	25.0	273.0	23.0	4.0	166.0	77.0	57.0
1710.0	78.0	22.0	273.0	23.0	4.0	170.0	81.0	49.0
1725.0	74.0	26.0	269.0	25.0	6.0	176.0	80.0	44.0
1740.0	71.0	29.0	258.0	34.0	8.0	182.0	79.0	39.0
1755.0	69.0	31.0	257.0	29.0	14.0	188.0	68.0	44.0
1770.0	70.0	30.0	250.0	27.0	23.0	193.0	64.0	43.0
1785.0	65.0	35.0	248.0	31.0	21.0	192.0	61.0	47.0
1800.0	62.0	38.0	240.0	38.0	22.0	187.0	61.0	52.0
1815.0	56.0	44.0	227.0	43.0	30.0	183.0	66.0	51.0
1830.0	53.0	47.0	213.0	52.0	35.0	170.0	77.0	53.0
1845.0	55.0	45.0	209.0	52.0	39.0	167.0	73.0	60.0
1860.0	54.0	46.0	206.0	58.0	36.0	160.0	74.0	66.0
1875.0	55.0	45.0	204.0	49.0	47.0	145.0	79.0	76.0
1890.0	54.0	46.0	188.0	59.0	53.0	131.0	80.0	89.0
1905.0	54.0	46.0	180.0	63.0	57.0	116.0	79.0	105.0
1920.0	56.0	44.0	168.0	78.0	54.0	109.0	73.0	118.0
1935.0	56.0	44.0	165.0	70.0	65.0	94.0	76.0	130.0
1950.0	55.0	45.0	160.0	70.0	70.0	79.0	76.0	145.0
1965.0	55.0	45.0	158.0	68.0	74.0	70.0	65.0	165.0
1980.0	57.0	43.0	156.0	65.0	79.0	58.0	60.0	182.0
1995.0	54.0	46.0	149.0	70.0	81.0	41.0	55.0	204.0
2010.0	55.0	45.0	134.0	81.0	85.0	22.0	50.0	228.0
2025.0	57.0	43.0	123.0	85.0	92.0	9.0	44.0	247.0
2040.0	59.0	41.0	114.0	95.0	91.0	8.0	38.0	254.0
2055.0	61.0	39.0	113.0	98.0	89.0	7.0	24.0	269.0
2070.0	64.0	36.0	104.0	105.0	91.0	0.0	18.0	282.0
2085.0	62.0	38.0	98.0	106.0	96.0	0.0	15.0	285.0
2100.0	67.0	33.0	95.0	109.0	96.0	3.0	5.0	292.0
2115.0	67.0	33.0	94.0	102.0	104.0	2.0	5.0	293.0
2130.0	70.0	30.0	87.0	105.0	108.0	1.0	5.0	294.0
2145.0	73.0	27.0	88.0	101.0	111.0	0.0	1.0	299.0
2160.0	74.0	26.0	92.0	100.0	108.0	1.0	2.0	297.0
2175.0	77.0	23.0	91.0	100.0	109.0	3.0	5.0	292.0
2190.0	77.0	23.0	96.0	101.0	103.0	1.0	3.0	296.0
2205.0	81.0	19.0	102.0	93.0	105.0	1.0	5.0	294.0
2220.0	82.0	18.0	104.0	99.0	97.0	2.0	4.0	294.0
2235.0	87.0	13.0	113.0	99.0	88.0	1.0	3.0	296.0
2250.0	89.0	11.0	122.0	92.0	86.0	1.0	3.0	296.0
2265.0	89.0	11.0	132.0	93.0	75.0	1.0	3.0	296.0
2280.0	91.0	9.0	148.0	81.0	71.0	1.0	6.0	293.0
2295.0	92.0	8.0	156.0	88.0	56.0	1.0	3.0	296.0
2310.0	89.0	11.0	165.0	88.0	47.0	0.0	13.0	287.0
2325.0	88.0	12.0	171.0	88.0	41.0	0.0	12.0	288.0
2340.0	88.0	12.0	178.0	83.0	39.0	2.0	7.0	291.0
2355.0	92.0	8.0	182.0	81.0	37.0	2.0	8.0	290.0
2370.0	91.0	9.0	192.0	79.0	29.0	1.0	12.0	287.0
2385.0	90.0	10.0	206.0	70.0	24.0	7.0	8.0	285.0
2400.0	91.0	9.0	214.0	66.0	20.0	9.0	12.0	279.0
2415.0	94.0	6.0	225.0	62.0	13.0	12.0	11.0	277.0
2430.0	95.0	5.0	229.0	58.0	13.0	16.0	14.0	270.0
2445.0	93.0	7.0	235.0	58.0	7.0	19.0	19.0	262.0
2460.0	92.0	8.0	237.0	56.0	7.0	19.0	25.0	256.0
2475.0	93.0	7.0	244.0	50.0	6.0	22.0	27.0	251.0
2490.0	94.0	6.0	252.0	42.0	6.0	28.0	28.0	244.0
2505.0	94.0	6.0	255.0	40.0	5.0	29.0	31.0	240.0
2520.0	93.0	7.0	263.0	31.0	6.0	32.0	32.0	236.0
2535.0	94.0	6.0	271.0	24.0	5.0	35.0	34.0	231.0
2550.0	94.0	6.0	276.0	23.0	1.0	41.0	37.0	222.0
2565.0	94.0	6.0	278.0	22.0	0.0	49.0	37.0	214.0
2580.0	94.0	6.0	285.0	12.0	3.0	50.0	44.0	206.0
2595.0	97.0	3.0	287.0	11.0	2.0	54.0	50.0	196.0
2610.0	94.0	6.0	285.0	10.0	5.0	57.0	47.0	196.0
2625.0	96.0	4.0	288.0	9.0	3.0	64.0	49.0	187.0
2640.0	97.0	3.0	290.0	9.0	1.0	71.0	51.0	178.0
2655.0	98.0	2.0	293.0	6.0	1.0	77.0	47.0	176.0
2670.0	98.0	2.0	294.0	6.0	0.0	79.0	49.0	172.0
2685.0	97.0	3.0	295.0	4.0	1.0	87.0	47.0	166.0
2700.0	95.0	5.0	293.0	5.0	2.0	93.0	41.0	166.0
2715.0	95.0	5.0	292.0	6.0	2.0	101.0	38.0	161.0
2730.0	96.0	4.0	296.0	4.0	0.0	106.0	41.0	153.0
2745.0	97.0	3.0	296.0	4.0	0.0	109.0	42.0	149.0
2760.0	96.0	4.0	297.0	3.0	0.0	112.0	45.0	143.0
2775.0	96.0	4.0	296.0	4.0	0.0	117.0	47.0	136.0
2790.0	95.0	5.0	297.0	3.0	0.0	125.0	47.0	128.0
2805.0	94.0	6.0	296.0	4.0	0.0	129.0	46.0	125.0
2820.0	93.0	7.0	296.0	4.0	0.0	133.0	53.0	114.0
2835.0	93.0	7.0	295.0	5.0	0.0	143.0	54.0	103.0
2850.0	92.0	8.0	294.0	5.0	1.0	152.0	57.0	91.0
2865.0	90.0	10.0	296.0	3.0	1.0	156.0	59.0	85.0
2880.0	90.0	10.0	295.0	4.0	1.0	165.0	59.0	76.0
2895.0	88.0	12.0	295.0	5.0	0.0	173.0	59.0	68.0
2910.0	86.0	14.0	296.0	3.0	1.0	178.0	55.0	67.0
2925.0	84.0	16.0	296.0	1.0	3.0	183.0	55.0	62.0
2940.0	80.0	20.0	288.0	9.0	3.0	187.0	56.0	57.0
2955.0	80.0	20.0	277.0	20.0	3.0	195.0	50.0	55.0
2970.0	74.0	26.0	267.0	25.0	8.0	198.0	52.0	50.0
2985.0	70.0	30.0	266.0	28.0	6.0	198.0	52.0	50.0
3000.0	72.0	28.0	258.0	29.0	13.0	200.0	51.0	49.0
