,time,[A],[C],[D],[dummy_S],[fba__A],[fba__B1],[fba__B2],[fba__C],EX_A,EX_C,R4,fba__R1,fba__R2,fba__R3,update__update_A,update__update_C,bounds__k1,bounds__lb_default,dt,fba__ub_default,fba__zero,k_R4,lb_EX_A,lb_EX_C,pEX_A,pEX_C,ub_EX_A,ub_EX_C,ub_R1
1.5,1.5,8.691088817767445,1.2109466782023954,0.0979645040301446,0.0,0.0,0.0,0.0,0.0,-0.7408182206816565,0.7408182206816565,0.12109466782023955,0.7408182206816565,0.7408182206816565,0.7408182206816565,0.7408182206816565,-0.7408182206816565,-0.2,-1000.0,0.1,1000.0,0.0,0.1,-86.91088817767445,-12.109466782023954,-0.7408182206816565,0.7408182206816565,1000.0,1000.0,0.7408182206816565
1.6,1.6,8.617006995699276,1.2726102020076648,0.11038280229303975,0.0,0.0,0.0,0.0,0.0,-0.726149037073629,0.726149037073629,0.1272610202007665,0.726149037073629,0.726149037073629,0.726149037073629,0.726149037073629,-0.726149037073629,-0.2,-1000.0,0.1,1000.0,0.0,0.1,-86.17006995699275,-12.726102020076647,-0.726149037073629,0.726149037073629,1000.0,1000.0,0.726149037073629
1.7000000000000002,1.7000000000000002,8.544392091991911,1.33220055534283,0.12340735266523647,0.0,0.0,0.0,0.0,0.0,-0.711770322762532,0.711770322762532,0.133220055534283,0.711770322762532,0.711770322762532,0.711770322762532,0.711770322762532,-0.711770322762532,-0.2,-1000.0,0.1,1000.0,0.0,0.1,-85.44392091991911,-13.3220055534283,-0.711770322762532,0.711770322762532,1000.0,1000.0,0.711770322762532
1.8,1.8,8.473215059715656,1.3897672687766751,0.13701767150764335,0.0,0.0,0.0,0.0,0.0,-0.6976763260709539,0.6976763260709539,0.13897672687766752,0.6976763260709539,0.6976763260709539,0.6976763260709539,0.6976763260709539,-0.6976763260709539,-0.2,-1000.0,0.1,1000.0,0.0,0.1,-84.73215059715656,-13.89767268776675,-0.6976763260709539,0.6976763260709539,1000.0,1000.0,0.6976763260709539
1.9000000000000001,1.9000000000000001,8.403447427108569,1.4453588077391422,0.15119376515227076,0.0,0.0,0.0,0.0,0.0,-0.6838614092122822,0.6838614092122822,0.14453588077391422,0.6838614092122822,0.6838614092122822,0.6838614092122822,0.6838614092122822,-0.6838614092122822,-0.2,-1000.0,0.1,1000.0,0.0,0.1,-84.03447427108568,-14.453588077391421,-0.6838614092122822,0.6838614092122822,1000.0,1000.0,0.6838614092122822
2.0,2.0,8.335061286187347,1.499022594451936,0.16591611936070508,0.0,0.0,0.0,0.0,0.0,-0.6703200460355754,0.6703200460355754,0.14990225944519361,0.6703200460355754,0.6703200460355754,0.6703200460355754,0.6703200460355754,-0.6703200460355754,-0.2,-1000.0,0.1,1000.0,0.0,0.1,-83.35061286187347,-14.99022594451936,-0.6703200460355754,0.6703200460355754,1000.0,1000.0,0.6703200460355754
2.1,2.1,8.268029281583784,1.5508050294165712,0.1811656889996275,0.0,0.0,0.0,0.0,0.0,-0.657046819815011,0.657046819815011,0.15508050294165712,0.657046819815011,0.657046819815011,0.657046819815011,0.657046819815011,-0.657046819815011,-0.2,-1000.0,0.1,1000.0,0.0,0.1,-82.68029281583783,-15.508050294165711,-0.657046819815011,0.657046819815011,1000.0,1000.0,0.657046819815011
2.2,2.2,8.20232459960229,1.6007515124686527,0.19692388792904839,0.0,0.0,0.0,0.0,0.0,-0.6440364210830966,0.6440364210830966,0.16007515124686528,0.6440364210830966,0.6440364210830966,0.6440364210830966,0.6440364210830966,-0.6440364210830966,-0.2,-1000.0,0.1,1000.0,0.0,0.1,-82.0232459960229,-16.007515124686524,-0.6440364210830966,0.6440364210830966,1000.0,1000.0,0.6440364210830966
2.3000000000000003,2.3000000000000003,8.13792095749398,1.6489064634070028,0.21317257909900988,0.0,0.0,0.0,0.0,0.0,-0.6312836455068771,0.6312836455068771,0.16489064634070028,0.6312836455068771,0.6312836455068771,0.6312836455068771,0.6312836455068771,-0.6312836455068771,-0.2,-1000.0,0.1,1000.0,0.0,0.1,-81.3792095749398,-16.489064634070026,-0.6312836455068771,0.6312836455068771,1000.0,1000.0,0.6312836455068771
2.4000000000000004,2.4000000000000004,8.074792592943293,1.6953133422062818,0.22989406485041816,0.0,0.0,0.0,0.0,0.0,-0.6187833918060961,0.6187833918060961,0.1695313342206282,0.6187833918060961,0.6187833918060961,0.6187833918060961,0.6187833918060961,-0.6187833918060961,-0.2,-1000.0,0.1,1000.0,0.0,0.1,-80.74792592943292,-16.953133422062816,-0.6187833918060961,0.6187833918060961,1000.0,1000.0,0.6187833918060961
2.5,2.5,8.012914253762673,1.7400146688213345,0.24707107741597756,0.0,0.0,0.0,0.0,0.0,-0.6065306597125683,0.6065306597125683,0.17400146688213347,0.6065306597125683,0.6065306597125683,0.6065306597125683,0.6065306597125683,-0.6065306597125683,-0.2,-1000.0,0.1,1000.0,0.0,0.1,-80.12914253762673,-17.400146688213344,-0.6065306597125683,0.6065306597125683,1000.0,1000.0,0.6065306597125683
2.6,2.6,7.952261187791407,1.7830520425913496,0.2646867696172175,0.0,0.0,0.0,0.0,0.0,-0.59452054797012,0.59452054797012,0.178305204259135,0.59452054797012,0.59452054797012,0.59452054797012,0.59452054797012,-0.59452054797012,-0.2,-1000.0,0.1,1000.0,0.0,0.1,-79.52261187791407,-17.830520425913495,-0.59452054797012,0.59452054797012,1000.0,1000.0,0.59452054797012
2.7,2.7,7.892809132994391,1.8244661612520758,0.28272470575350483,0.0,0.0,0.0,0.0,0.0,-0.5827482523738877,0.5827482523738877,0.1824466161252076,0.5827482523738877,0.5827482523738877,0.5827482523738877,0.5827482523738877,-0.5827482523738877,-0.2,-1000.0,0.1,1000.0,0.0,0.1,-78.92809132994391,-18.24466161252076,-0.5827482523738877,0.5827482523738877,1000.0,1000.0,0.5827482523738877
2.8000000000000003,2.8000000000000003,7.8345343077570035,1.864296839563628,0.30116885267934074,0.0,0.0,0.0,0.0,0.0,-0.5712090638486963,0.5712090638486963,0.1864296839563628,0.5712090638486963,0.5712090638486963,0.5712090638486963,0.5712090638486963,-0.5712090638486963,-0.2,-1000.0,0.1,1000.0,0.0,0.1,-78.34534307757004,-18.642968395636277,-0.5712090638486963,0.5712090638486963,1000.0,1000.0,0.5712090638486963
2.9000000000000004,2.9000000000000004,7.777413401372134,1.9025830275618445,0.32000357106599325,0.0,0.0,0.0,0.0,0.0,-0.5598983665652584,0.5598983665652584,0.19025830275618447,0.5598983665652584,0.5598983665652584,0.5598983665652584,0.5598983665652584,-0.5598983665652584,-0.2,-1000.0,0.1,1000.0,0.0,0.1,-77.77413401372134,-19.025830275618443,-0.5598983665652584,0.5598983665652584,1000.0,1000.0,0.5598983665652584
3.0,3.0,7.7214235647156055,1.9393628284405444,0.33921360684381996,0.0,0.0,0.0,0.0,0.0,-0.5488116360938503,0.5488116360938503,0.19393628284405445,0.5488116360938503,0.5488116360938503,0.5488116360938503,0.5488116360938503,-0.5488116360938503,-0.2,-1000.0,0.1,1000.0,0.0,0.1,-77.21423564715604,-19.393628284405445,-0.5488116360938503,0.5488116360938503,1000.0,1000.0,0.5488116360938503
3.1,3.1,7.666542401106222,1.9746735160721356,0.3587840828216133,0.0,0.0,0.0,0.0,0.0,-0.5379444375944781,0.5379444375944781,0.19746735160721357,0.5379444375944781,0.5379444375944781,0.5379444375944781,0.5379444375944781,-0.5379444375944781,-0.2,-1000.0,0.1,1000.0,0.0,0.1,-76.66542401106221,-19.746735160721354,-0.5379444375944781,0.5379444375944781,1000.0,1000.0,0.5379444375944781
3.2,3.2,7.612747957346774,2.0085515521738673,0.37870049047933074,0.0,0.0,0.0,0.0,0.0,-0.5272924240428282,0.5272924240428282,0.20085515521738673,0.5272924240428282,0.5272924240428282,0.5272924240428282,0.5272924240428282,-0.5272924240428282,-0.2,-1000.0,0.1,1000.0,0.0,0.1,-76.12747957346774,-20.08551552173867,-0.5272924240428282,0.5272924240428282,1000.0,1000.0,0.5272924240428282
3.3000000000000003,3.3000000000000003,7.560018714942497,2.041032603126672,0.3989486819308068,0.0,0.0,0.0,0.0,0.0,-0.5168513344914868,0.5168513344914868,0.20410326031266723,0.5168513344914868,0.5168513344914868,0.5168513344914868,0.5168513344914868,-0.5168513344914868,-0.2,-1000.0,0.1,1000.0,0.0,0.1,-75.60018714942497,-20.41032603126672,-0.5168513344914868,0.5168513344914868,1000.0,1000.0,0.5168513344914868
3.4000000000000004,3.4000000000000004,7.508333581493343,2.0721515564537403,0.41951486205288724,0.0,0.0,0.0,0.0,0.0,-0.5066169923653822,0.5066169923653822,0.20721515564537404,0.5066169923653822,0.5066169923653822,0.5066169923653822,0.5066169923653822,-0.5066169923653822,-0.2,-1000.0,0.1,1000.0,0.0,0.1,-75.08333581493342,-20.721515564537402,-0.5066169923653822,0.5066169923653822,1000.0,1000.0,0.5066169923653822
3.5,3.5,7.457671882256808,2.1019425369654514,0.44038558077771583,0.0,0.0,0.0,0.0,0.0,-0.49658530379117827,0.49658530379117827,0.21019425369654515,0.49658530379117827,0.49658530379117827,0.49658530379117827,0.49658530379117827,-0.49658530379117827,-0.2,-1000.0,0.1,1000.0,0.0,0.1,-74.57671882256808,-21.019425369654513,-0.49658530379117827,0.49658530379117827,1000.0,1000.0,0.49658530379117827
3.6,3.6,7.408013351877688,2.1304389225773797,0.4615477255449077,0.0,0.0,0.0,0.0,0.0,-0.48675225595972693,0.48675225595972693,0.21304389225773798,0.48675225595972693,0.48675225595972693,0.48675225595972693,0.48675225595972693,-0.48675225595972693,-0.2,-1000.0,0.1,1000.0,0.0,0.1,-74.08013351877688,-21.304389225773797,-0.48675225595972693,0.48675225595972693,1000.0,1000.0,0.48675225595972693
3.7,3.7,7.359338126281713,2.1576733598081854,0.4829885139100731,0.0,0.0,0.0,0.0,0.0,-0.4771139155207611,0.4771139155207611,0.21576733598081854,0.4771139155207611,0.4771139155207611,0.4771139155207611,0.4771139155207611,-0.4771139155207611,-0.2,-1000.0,0.1,1000.0,0.0,0.1,-73.59338126281713,-21.57673359808185,-0.4771139155207611,0.4771139155207611,1000.0,1000.0,0.4771139155207611
3.8000000000000003,3.8000000000000003,7.311626734729639,2.1836777789632733,0.5046954863070581,0.0,0.0,0.0,0.0,0.0,-0.46766642700962857,0.46766642700962857,0.21836777789632733,0.46766642700962857,0.46766642700962857,0.46766642700962857,0.46766642700962857,-0.46766642700962857,-0.2,-1000.0,0.1,1000.0,0.0,0.1,-73.11626734729639,-21.83677778963273,-0.46766642700962857,0.46766642700962857,1000.0,1000.0,0.46766642700962857
3.9000000000000004,3.9000000000000004,7.26486009202867,2.2084834090111243,0.5266564989601693,0.0,0.0,0.0,0.0,0.0,-0.4584060113049419,0.4584060113049419,0.22084834090111244,0.4584060113049419,0.4584060113049419,0.4584060113049419,0.4584060113049419,-0.4584060113049419,-0.2,-1000.0,0.1,1000.0,0.0,0.1,-72.6486009202867,-22.08483409011124,-0.4584060113049419,0.4584060113049419,1000.0,1000.0,0.4584060113049419
4.0,4.0,7.219019490898181,2.2321207921579074,0.5488597169438805,0.0,0.0,0.0,0.0,0.0,-0.4493289641169571,0.4493289641169571,0.22321207921579075,0.4493289641169571,0.4493289641169571,0.4493289641169571,0.4493289641169571,-0.4493289641169571,-0.2,-1000.0,0.1,1000.0,0.0,0.1,-72.19019490898181,-22.321207921579074,-0.4493289641169571,0.4493289641169571,1000.0,1000.0,0.4493289641169571
4.1000000000000005,4.1000000000000005,7.174086594486483,2.254619798126773,0.5712936073867111,0.0,0.0,0.0,0.0,0.0,-0.4404316545057538,0.4404316545057538,0.22546197981267732,0.4404316545057538,0.4404316545057538,0.4404316545057538,0.4404316545057538,-0.4404316545057538,-0.2,-1000.0,0.1,1000.0,0.0,0.1,-71.74086594486482,-22.546197981267728,-0.4404316545057538,0.4404316545057538,1000.0,1000.0,0.4404316545057538
4.2,4.2,7.130043429035914,2.2760096381476074,0.5939469328164527,0.0,0.0,0.0,0.0,0.0,-0.43171052342882554,0.43171052342882554,0.22760096381476075,0.43171052342882554,0.43171052342882554,0.43171052342882554,0.43171052342882554,-0.43171052342882554,-0.2,-1000.0,0.1,1000.0,0.0,0.1,-71.30043429035914,-22.76009638147607,-0.43171052342882554,0.43171052342882554,1000.0,1000.0,0.43171052342882554
4.3,4.3,7.086872376693028,2.296318878663042,0.6168087446439032,0.0,0.0,0.0,0.0,0.0,-0.4231620823175001,0.4231620823175001,0.22963188786630423,0.4231620823175001,0.4231620823175001,0.4231620823175001,0.4231620823175001,-0.4231620823175001,-0.2,-1000.0,0.1,1000.0,0.0,0.1,-70.86872376693027,-22.963188786630422,-0.4231620823175001,0.4231620823175001,1000.0,1000.0,0.4231620823175001
4.4,4.4,7.0445561684612805,2.3155754547564737,0.6398683767822178,0.0,0.0,0.0,0.0,0.0,-0.4147829116813588,0.4147829116813588,0.23155754547564739,0.4147829116813588,0.4147829116813588,0.4147829116813588,0.4147829116813588,-0.4147829116813588,-0.2,-1000.0,0.1,1000.0,0.0,0.1,-70.4455616846128,-23.155754547564737,-0.4147829116813588,0.4147829116813588,1000.0,1000.0,0.4147829116813588
4.5,4.5,7.003077877293146,2.3338066833076287,0.6631154393992001,0.0,0.0,0.0,0.0,0.0,-0.4065696597403823,0.4065696597403823,0.23338066833076287,0.4065696597403823,0.4065696597403823,0.4065696597403823,0.4065696597403823,-0.4065696597403823,-0.2,-1000.0,0.1,1000.0,0.0,0.1,-70.03077877293146,-23.338066833076287,-0.4065696597403823,0.4065696597403823,1000.0,1000.0,0.4065696597403823
4.6000000000000005,4.6000000000000005,6.962420911319109,2.351039275881008,0.686539812799862,0.0,0.0,0.0,0.0,0.0,-0.3985190410843286,0.3985190410843286,0.2351039275881008,0.3985190410843286,0.3985190410843286,0.3985190410843286,0.3985190410843286,-0.3985190410843286,-0.2,-1000.0,0.1,1000.0,0.0,0.1,-69.62420911319109,-23.510392758810077,-0.3985190410843286,0.3985190410843286,1000.0,1000.0,0.3985190410843286
4.7,4.7,6.922569007210668,2.3672993513528646,0.7101316414364399,0.0,0.0,0.0,0.0,0.0,-0.39062783535834283,0.39062783535834283,0.23672993513528648,0.39062783535834283,0.39062783535834283,0.39062783535834283,0.39062783535834283,-0.39062783535834283,-0.2,-1000.0,0.1,1000.0,0.0,0.1,-69.22569007210667,-23.672993513528645,-0.39062783535834283,0.39062783535834283,1000.0,1000.0,0.39062783535834283
4.800000000000001,4.800000000000001,6.8835062236748445,2.3826124482815882,0.7338813280435513,0.0,0.0,0.0,0.0,0.0,-0.3828928859749556,0.3828928859749556,0.23826124482815883,0.3828928859749556,0.3828928859749556,0.3828928859749556,0.3828928859749556,-0.3828928859749556,-0.2,-1000.0,0.1,1000.0,0.0,0.1,-68.83506223674844,-23.82612448281588,-0.3828928859749556,0.3828928859749556,1000.0,1000.0,0.3828928859749556
4.9,4.9,6.845216935077354,2.397003537026989,0.7577795278956464,0.0,0.0,0.0,0.0,0.0,-0.3753110988512665,0.3753110988512665,0.2397003537026989,0.3753110988512665,0.3753110988512665,0.3753110988512665,0.3753110988512665,-0.3753110988512665,-0.2,-1000.0,0.1,1000.0,0.0,0.1,-68.45216935077353,-23.970035370269887,-0.3753110988512665,0.3753110988512665,1000.0,1000.0,0.3753110988512665
5.0,5.0,6.8076858251922205,2.4104970316232674,0.7818171431844942,0.0,0.0,0.0,0.0,0.0,-0.3678794411712912,0.3678794411712912,0.24104970316232677,0.3678794411712912,0.3678794411712912,0.3678794411712912,0.3678794411712912,-0.3678794411712912,-0.2,-1000.0,0.1,1000.0,0.0,0.1,-68.0768582519222,-24.104970316232674,-0.3678794411712912,0.3678794411712912,1000.0,1000.0,0.3678794411712912
5.1000000000000005,5.1000000000000005,6.770897881075095,2.4231168014106386,0.8059853175142486,0.0,0.0,0.0,0.0,0.0,-0.3605949401729788,0.3605949401729788,0.24231168014106386,0.3605949401729788,0.3605949401729788,0.3605949401729788,0.3605949401729788,-0.3605949401729788,-0.2,-1000.0,0.1,1000.0,0.0,0.1,-67.70897881075095,-24.231168014106384,-0.3605949401729788,0.3605949401729788,1000.0,1000.0,0.3605949401729788
5.2,5.2,6.734838387057796,2.4348861824307084,0.8302754305114746,0.0,0.0,0.0,0.0,0.0,-0.35345468195870355,0.35345468195870355,0.24348861824307086,0.35345468195870355,0.35345468195870355,0.35345468195870355,0.35345468195870355,-0.35345468195870355,-0.2,-1000.0,0.1,1000.0,0.0,0.1,-67.34838387057796,-24.348861824307082,-0.35345468195870355,0.35345468195870355,1000.0,1000.0,0.35345468195870355
5.300000000000001,5.300000000000001,6.699492918861923,2.4458279885898992,0.8546790925481526,0.0,0.0,0.0,0.0,0.0,-0.3464558103300026,0.3464558103300026,0.24458279885898992,0.3464558103300026,0.3464558103300026,0.3464558103300026,0.3464558103300026,-0.3464558103300026,-0.2,-1000.0,0.1,1000.0,0.0,0.1,-66.99492918861922,-24.458279885898992,-0.3464558103300026,0.3464558103300026,1000.0,1000.0,0.3464558103300026
5.4,5.4,6.664847337828925,2.4559645225959863,0.879188139575064,0.0,0.0,0.0,0.0,0.0,-0.3395955256448943,0.3395955256448943,0.24559645225959864,0.3395955256448943,0.3395955256448943,0.3395955256448943,0.3395955256448943,-0.3395955256448943,-0.2,-1000.0,0.1,1000.0,0.0,0.1,-66.64847337828924,-24.559645225959862,-0.3395955256448943,0.3395955256448943,1000.0,1000.0,0.3395955256448943
5.5,5.5,6.630887785264435,2.4653175866720622,0.9037946280634734,0.0,0.0,0.0,0.0,0.0,-0.33287108369801444,0.33287108369801444,0.24653175866720622,0.33287108369801444,0.33287108369801444,0.33287108369801444,0.33287108369801444,-0.33287108369801444,-0.2,-1000.0,0.1,1000.0,0.0,0.1,-66.30887785264434,-24.65317586672062,-0.33287108369801444,0.33287108369801444,1000.0,1000.0,0.33287108369801444
5.6000000000000005,5.6000000000000005,6.597600676894629,2.473908493052466,0.9284908300528696,0.0,0.0,0.0,0.0,0.0,-0.3262797946230006,0.3262797946230006,0.24739084930524663,0.3262797946230006,0.3262797946230006,0.3262797946230006,0.3262797946230006,-0.3262797946230006,-0.2,-1000.0,0.1,1000.0,0.0,0.1,-65.97600676894629,-24.739084930524662,-0.3262797946230006,0.3262797946230006,1000.0,1000.0,0.3262797946230006
5.7,5.7,6.564972697432324,2.481758074265112,0.9532692283025286,0.0,0.0,0.0,0.0,0.0,-0.3198190218162691,0.3198190218162691,0.2481758074265112,0.3198190218162691,0.3198190218162691,0.3198190218162691,0.3198190218162691,-0.3198190218162691,-0.2,-1000.0,0.1,1000.0,0.0,0.1,-65.64972697432324,-24.817580742651117,-0.3198190218162691,0.3198190218162691,1000.0,1000.0,0.3198190218162691
5.800000000000001,5.800000000000001,6.532990795250696,2.4888866932043308,0.9781225115449365,0.0,0.0,0.0,0.0,0.0,-0.31348618088257424,0.31348618088257424,0.24888866932043308,0.31348618088257424,0.31348618088257424,0.31348618088257424,0.31348618088257424,-0.31348618088257424,-0.2,-1000.0,0.1,1000.0,0.0,0.1,-65.32990795250696,-24.888866932043307,-0.31348618088257424,0.31348618088257424,1000.0,1000.0,0.31348618088257424
5.9,5.9,6.501642177162439,2.495314252998663,1.0030435698388598,0.0,0.0,0.0,0.0,0.0,-0.3072787386011041,0.3072787386011041,0.2495314252998663,0.3072787386011041,0.3072787386011041,0.3072787386011041,0.3072787386011041,-0.3072787386011041,-0.2,-1000.0,0.1,1000.0,0.0,0.1,-65.01642177162438,-24.95314252998663,-0.3072787386011041,0.3072787386011041,1000.0,1000.0,0.3072787386011041
6.0,6.0,6.470914303302326,2.501060206677523,1.0280254900201087,0.0,0.0,0.0,0.0,0.0,-0.3011942119121786,0.3011942119121786,0.2501060206677523,0.3011942119121786,0.3011942119121786,0.3011942119121786,0.3011942119121786,-0.3011942119121786,-0.2,-1000.0,0.1,1000.0,0.0,0.1,-64.70914303302325,-25.010602066775228,-0.3011942119121786,0.3011942119121786,1000.0,1000.0,0.3011942119121786
6.1000000000000005,6.1000000000000005,6.440794882111111,2.5061435666408878,1.0530615512479653,0.0,0.0,0.0,0.0,0.0,-0.2952301669239942,0.2952301669239942,0.25061435666408877,0.2952301669239942,0.2952301669239942,0.2952301669239942,0.2952301669239942,-0.2952301669239942,-0.2,-1000.0,0.1,1000.0,0.0,0.1,-64.4079488211111,-25.061435666408876,-0.2952301669239942,0.2952301669239942,1000.0,1000.0,0.2952301669239942
6.2,6.2,6.411271865418707,2.510582913935898,1.0781452206453552,0.0,0.0,0.0,0.0,0.0,-0.2893842179390264,0.2893842179390264,0.2510582913935898,0.2893842179390264,0.2893842179390264,0.2893842179390264,0.2893842179390264,-0.2893842179390264,-0.2,-1000.0,0.1,1000.0,0.0,0.1,-64.11271865418706,-25.105829139358978,-0.2893842179390264,0.2893842179390264,1000.0,1000.0,0.2893842179390264
