	compartments	constraints	events	events_delay	events_event_assignments	events_math	events_priority	events_trigger	function_definitions	initial_assignments	kinetic_laws	kinetic_laws_math	level_version	math	parameters	parameters_local	reactions	rules	rules_algebraic_rules	rules_assignment_rules	rules_rate_rules	species	unit_definitions	release	date	status
BIOMD0000000191	2	0	0	0	0	0	0	0	0	0	5	5	L2V3	5	0	18	5	0	0	0	0	3	4	R28	2014-09-16	curated
BIOMD0000000192	2	0	0	0	0	0	0	0	0	0	9	9	L2V1	9	0	16	9	0	0	0	0	13	5	R28	2014-09-16	curated
BIOMD0000000193	1	0	1	0	1	2	0	1	0	0	6	6	L2V3	8	12	0	6	0	0	0	0	8	2	R28	2014-09-16	curated
BIOMD0000000194	1	0	1	0	1	2	0	1	0	0	3	3	L2V3	5	7	0	3	0	0	0	0	5	2	R28	2014-09-16	curated
BIOMD0000000195	1	0	1	1	1	3	0	1	1	0	20	20	L2V3	28	37	0	20	4	0	4	0	11	2	R28	2014-09-16	curated
BIOMD0000000196	1	0	1	0	1	2	0	1	3	0	13	13	L2V1	22	35	0	13	4	0	4	0	11	0	R28	2014-09-16	curated
BIOMD0000000197	3	0	0	0	0	0	0	0	0	0	10	10	L2V3	12	12	0	10	2	0	2	0	7	6	R28	2014-09-16	curated
BIOMD0000000198	1	0	0	0	0	0	0	0	0	0	7	7	L2V3	10	16	0	7	3	0	3	0	12	6	R28	2014-09-16	curated
BIOMD0000000199	1	0	0	0	0	0	0	0	0	0	10	10	L2V3	11	10	0	10	1	0	1	0	15	4	R28	2014-09-16	curated
BIOMD0000000200	1	0	0	0	0	0	0	0	0	0	34	34	L2V3	35	2	46	34	1	0	1	0	22	5	R28	2014-09-16	curated
BIOMD0000000201	1	0	0	0	0	0	0	0	0	0	33	33	L2V3	38	71	0	33	5	0	5	0	26	6	R28	2014-09-16	curated
BIOMD0000000202	3	0	0	0	0	0	0	0	0	0	15	15	L2V3	18	38	0	15	3	0	2	1	9	5	R28	2014-09-16	curated
BIOMD0000000203	1	0	0	0	0	0	0	0	0	0	10	10	L2V3	10	32	0	10	0	0	0	0	12	3	R28	2014-09-16	curated
BIOMD0000000204	1	0	0	0	0	0	0	0	0	0	10	10	L2V3	10	32	0	10	0	0	0	0	12	3	R28	2014-09-16	curated
BIOMD0000000205	1	0	0	0	0	0	0	0	0	0	205	205	L2V3	205	0	313	205	0	0	0	0	194	3	R28	2014-09-16	curated
BIOMD0000000206	1	0	0	0	0	0	0	0	0	0	11	11	L2V3	11	18	0	11	0	0	0	0	9	6	R28	2014-09-16	curated
BIOMD0000000207	1	0	0	0	0	0	0	0	0	0	6	6	L2V3	14	32	0	6	8	0	4	4	6	5	R28	2014-09-16	curated
BIOMD0000000208	1	0	0	0	0	0	0	0	0	0	15	15	L2V3	16	18	0	15	1	0	1	0	6	0	R28	2014-09-16	curated
BIOMD0000000209	1	0	0	0	0	0	0	0	0	0	12	12	L2V3	12	49	0	12	0	0	0	0	20	3	R28	2014-09-16	curated
BIOMD0000000210	1	0	0	0	0	0	0	0	0	0	12	12	L2V3	12	46	0	12	0	0	0	0	18	0	R28	2014-09-16	curated
BIOMD0000000211	3	0	0	0	0	0	0	0	13	0	21	21	L2V3	34	5	76	21	0	0	0	0	27	3	R28	2014-09-16	curated
BIOMD0000000212	1	0	0	0	0	0	0	0	0	0	18	18	L2V4	21	4	60	18	3	0	3	0	31	8	R28	2014-09-16	curated
BIOMD0000000213	1	0	0	0	0	0	0	0	0	0	12	12	L2V3	12	38	0	12	0	0	0	0	14	0	R28	2014-09-16	curated
BIOMD0000000214	2	0	0	0	0	0	0	0	0	0	24	24	L2V3	28	38	0	24	4	0	4	0	16	2	R28	2014-09-16	curated
BIOMD0000000215	1	0	0	0	0	0	0	0	6	0	14	14	L2V3	21	0	20	14	1	0	1	0	7	1	R28	2014-09-16	curated
BIOMD0000000216	1	0	0	0	0	0	0	0	6	0	17	17	L2V3	24	18	0	17	1	0	1	0	6	0	R28	2014-09-16	curated
BIOMD0000000217	1	0	0	0	0	0	0	0	0	0	16	16	L2V3	20	98	0	16	4	0	4	0	22	2	R28	2014-09-16	curated
BIOMD0000000218	1	0	0	0	0	0	0	0	0	0	14	14	L2V4	14	0	66	14	0	0	0	0	13	4	R28	2014-09-16	curated
BIOMD0000000219	1	0	0	0	0	0	0	0	0	0	15	15	L2V4	15	0	70	15	0	0	0	0	13	4	R28	2014-09-16	curated
BIOMD0000000220	2	0	0	0	0	0	0	0	0	0	42	42	L2V1	48	77	0	42	6	0	6	0	58	0	R28	2014-09-16	curated
BIOMD0000000221	1	0	0	0	0	0	0	0	0	0	11	11	L2V4	11	0	49	11	0	0	0	0	12	3	R28	2014-09-16	curated
BIOMD0000000222	1	0	0	0	0	0	0	0	0	0	11	11	L2V4	11	0	49	11	0	0	0	0	12	4	R28	2014-09-16	curated
BIOMD0000000223	2	0	0	0	0	0	0	0	0	0	109	109	L2V4	138	162	0	109	29	0	29	0	86	7	R28	2014-09-16	curated
BIOMD0000000224	2	0	0	0	0	0	0	0	0	0	6	6	L2V4	6	11	0	6	0	0	0	0	4	4	R28	2014-09-16	curated
BIOMD0000000225	1	0	0	0	0	0	0	0	0	0	3	3	L2V4	7	19	0	3	4	0	4	0	5	6	R28	2014-09-16	curated
BIOMD0000000226	2	0	0	0	0	0	0	0	0	0	24	24	L2V1	24	31	0	24	0	0	0	0	24	0	R28	2014-09-16	curated
BIOMD0000000227	2	0	1	1	1	3	0	1	0	0	57	57	L2V1	60	88	0	57	0	0	0	0	60	0	R28	2014-09-16	curated
BIOMD0000000228	1	0	0	0	0	0	0	0	0	0	22	22	L2V4	22	40	0	22	0	0	0	0	9	3	R28	2014-09-16	curated
BIOMD0000000229	1	0	0	0	0	0	0	0	0	0	14	14	L2V4	14	14	0	14	0	0	0	0	7	0	R28	2014-09-16	curated
BIOMD0000000230	1	0	0	0	0	0	0	0	0	0	64	64	L2V4	64	64	0	64	0	0	0	0	26	0	R28	2014-09-16	curated
BIOMD0000000231	1	0	0	0	0	0	0	0	0	0	4	4	L2V4	4	9	0	4	0	0	0	0	6	0	R28	2014-09-16	curated
BIOMD0000000232	2	0	0	0	0	0	0	0	0	1	12	12	L2V4	22	22	9	12	9	0	8	1	14	14	R28	2014-09-16	curated
BIOMD0000000233	1	0	0	0	0	0	0	0	0	0	4	4	L2V4	4	0	4	4	0	0	0	0	4	0	R28	2014-09-16	curated
BIOMD0000000234	1	0	0	0	0	0	0	0	0	0	0	0	L2V4	8	18	0	0	8	0	6	2	1	9	R28	2014-09-16	curated
BIOMD0000000235	3	0	14	14	84	112	0	14	0	0	778	778	L2V1	890	66	1735	778	0	0	0	0	622	0	R28	2014-09-16	curated
BIOMD0000000236	1	0	0	0	0	0	0	0	0	0	4	4	L2V4	12	26	0	4	8	0	8	0	7	6	R28	2014-09-16	curated
BIOMD0000000237	1	0	0	0	0	0	0	0	0	0	31	31	L2V4	33	46	0	31	2	0	2	0	26	0	R28	2014-09-16	curated
BIOMD0000000238	1	0	0	0	0	0	0	0	0	0	0	0	L2V4	27	56	0	0	27	0	24	3	0	0	R28	2014-09-16	curated
BIOMD0000000239	4	0	0	0	0	0	0	0	0	0	45	45	L2V4	45	1	305	45	0	0	0	0	59	0	R28	2014-09-16	curated
BIOMD0000000240	1	0	0	0	0	0	0	0	0	0	14	14	L2V4	17	23	0	14	3	0	3	0	6	2	R28	2014-09-16	curated
BIOMD0000000241	5	0	1	0	2	3	0	1	0	0	0	0	L2V4	9	19	0	0	6	0	1	5	5	8	R28	2014-09-16	curated
BIOMD0000000242	1	0	0	0	0	0	0	0	1	0	12	12	L2V4	14	26	0	12	1	0	1	0	6	0	R28	2014-09-16	curated
BIOMD0000000243	1	0	0	0	0	0	0	0	0	0	23	23	L2V4	23	17	0	23	0	0	0	0	23	2	R28	2014-09-16	curated
BIOMD0000000244	2	0	2	0	6	8	0	2	0	0	109	109	L2V4	129	213	0	109	12	0	12	0	47	6	R28	2014-09-16	curated
BIOMD0000000245	2	0	0	0	0	0	0	0	0	0	20	20	L2V4	26	42	0	20	6	0	4	2	11	8	R28	2014-09-16	curated
BIOMD0000000246	4	0	0	0	0	0	0	0	0	3	41	41	L2V4	78	163	0	41	34	0	34	0	29	19	R28	2014-09-16	curated
BIOMD0000000247	2	0	0	0	0	0	0	0	0	0	25	25	L2V4	26	4	131	25	1	0	1	0	31	5	R28	2014-09-16	curated
BIOMD0000000248	2	0	0	0	0	0	0	0	0	0	5	5	L2V4	19	50	0	5	14	0	12	2	9	7	R28	2014-09-16	curated
BIOMD0000000249	1	0	0	0	0	0	0	0	0	0	20	20	L2V4	34	21	0	20	14	0	14	0	9	4	R28	2014-09-16	curated
BIOMD0000000250	3	0	0	0	0	0	0	0	56	0	78	78	L2V4	134	141	0	78	0	0	0	0	49	2	R28	2014-09-16	curated
BIOMD0000000251	1	0	0	0	0	0	0	0	0	0	9	9	L2V4	10	8	12	9	1	0	1	0	10	3	R28	2014-09-16	curated
BIOMD0000000252	1	0	0	0	0	0	0	0	0	0	0	0	L2V4	4	9	0	0	4	0	0	4	4	3	R28	2014-09-16	curated
BIOMD0000000253	1	0	0	0	0	0	0	0	0	0	4	4	L2V4	12	15	11	4	8	0	8	0	6	4	R28	2014-09-16	curated
BIOMD0000000254	1	0	0	0	0	0	0	0	0	0	0	0	L2V4	6	7	0	0	6	0	2	4	4	0	R28	2014-09-16	curated
BIOMD0000000255	6	0	0	0	0	0	0	0	2	0	827	827	L2V3	849	238	1	827	20	0	20	0	504	5	R28	2014-09-16	curated
BIOMD0000000256	2	0	1	0	13	14	0	1	0	6	56	56	L2V4	94	99	0	56	18	0	18	0	27	7	R28	2014-09-16	curated
BIOMD0000000257	1	0	0	0	0	0	0	0	0	0	11	11	L2V4	13	19	0	11	2	0	2	0	11	5	R28	2014-09-16	curated
BIOMD0000000258	1	0	0	0	0	0	0	0	0	0	4	4	L2V4	4	9	0	4	0	0	0	0	3	0	R28	2014-09-16	curated
BIOMD0000000259	2	0	0	0	0	0	0	0	0	0	29	29	L2V1	29	0	29	29	0	0	0	0	17	0	R28	2014-09-16	curated
BIOMD0000000260	2	0	0	0	0	0	0	0	0	0	29	29	L2V1	29	0	29	29	0	0	0	0	17	0	R28	2014-09-16	curated
BIOMD0000000261	2	0	0	0	0	0	0	0	0	0	29	29	L2V1	29	0	29	29	0	0	0	0	17	0	R28	2014-09-16	curated
BIOMD0000000262	1	0	0	0	0	0	0	0	0	1	11	11	L2V4	16	12	12	11	4	0	4	0	11	8	R28	2014-09-16	curated
BIOMD0000000263	1	0	0	0	0	0	0	0	0	1	11	11	L2V4	16	12	12	11	4	0	4	0	11	8	R28	2014-09-16	curated
BIOMD0000000264	1	0	0	0	0	0	0	0	0	2	15	15	L2V4	21	16	10	15	4	0	4	0	14	9	R28	2014-09-16	curated
BIOMD0000000265	1	0	4	0	6	10	0	4	0	0	52	52	L2V4	71	50	38	52	9	0	9	0	23	3	R28	2014-09-16	curated
BIOMD0000000266	2	0	0	0	0	0	0	0	0	0	0	0	L2V4	28	29	0	0	28	0	21	7	8	4	R28	2014-09-16	curated
BIOMD0000000267	3	0	0	0	0	0	0	0	0	0	3	3	L2V4	4	1	3	3	1	0	1	0	4	4	R28	2014-09-16	curated
BIOMD0000000268	4	0	0	0	0	0	0	0	2	2	61	61	L2V4	74	159	0	61	9	0	9	0	44	7	R28	2014-09-16	curated
BIOMD0000000269	2	0	0	0	0	0	0	0	18	0	22	22	L2V4	43	32	0	22	3	0	3	0	18	6	R28	2014-09-16	curated
BIOMD0000000270	1	0	0	0	0	0	0	0	0	0	42	42	L2V4	51	39	0	42	9	0	9	0	33	10	R28	2014-09-16	curated
BIOMD0000000271	3	0	0	0	0	0	0	0	0	0	8	8	L2V4	10	10	0	8	2	0	2	0	6	5	R28	2014-09-16	curated
BIOMD0000000272	3	0	0	0	0	0	0	0	0	0	8	8	L2V4	10	9	0	8	2	0	2	0	6	5	R28	2014-09-16	curated
BIOMD0000000273	1	0	0	0	0	0	0	0	38	0	38	38	L2V4	78	99	0	38	2	0	2	0	19	1	R28	2014-09-16	curated
BIOMD0000000274	1	0	0	0	0	0	0	0	0	0	0	0	L2V3	3	13	0	0	3	0	0	3	3	2	R28	2014-09-16	curated
BIOMD0000000275	1	0	0	0	0	0	0	0	0	0	9	9	L2V4	14	24	0	9	5	0	5	0	5	7	R28	2014-09-16	curated
BIOMD0000000276	2	0	0	0	0	0	0	0	0	0	0	0	L2V4	9	21	0	0	9	0	7	2	3	0	R28	2014-09-16	curated
BIOMD0000000277	2	0	0	0	0	0	0	0	0	0	0	0	L2V4	9	21	0	0	9	0	7	2	3	0	R28	2014-09-16	curated
BIOMD0000000278	1	0	0	0	0	0	0	0	0	0	0	0	L2V4	10	30	0	0	10	0	7	3	3	0	R28	2014-09-16	curated
BIOMD0000000279	1	0	0	0	0	0	0	0	0	0	0	0	L2V4	8	15	0	0	8	0	5	3	3	0	R28	2014-09-16	curated
BIOMD0000000280	1	0	0	0	0	0	0	0	0	1	0	0	L2V4	6	18	0	0	5	0	3	2	0	6	R28	2014-09-16	curated
BIOMD0000000281	1	0	2	0	2	4	0	2	0	0	22	22	L2V4	58	32	22	22	32	0	32	0	32	3	R28	2014-09-16	curated
BIOMD0000000282	1	0	0	0	0	0	0	0	0	0	3	3	L2V4	3	4	0	3	0	0	0	0	6	3	R28	2014-09-16	curated
BIOMD0000000283	1	0	0	0	0	0	0	0	0	0	2	2	L2V4	2	2	0	2	0	0	0	0	4	3	R28	2014-09-16	curated
BIOMD0000000284	1	0	0	0	0	0	0	0	0	0	8	8	L2V3	8	0	0	8	0	0	0	0	9	2	R28	2014-09-16	curated
BIOMD0000000285	1	0	2	0	2	4	0	2	0	0	72	72	L2V4	77	48	0	72	1	0	1	0	27	1	R28	2014-09-16	curated
BIOMD0000000286	1	0	0	0	0	0	0	0	0	0	93	93	L2V4	96	58	0	93	3	0	3	0	59	1	R28	2014-09-16	curated
BIOMD0000000287	1	0	3	0	3	6	0	3	0	0	37	37	L2V4	43	36	0	37	0	0	0	0	23	1	R28	2014-09-16	curated
BIOMD0000000288	1	0	0	0	0	0	0	0	0	0	13	13	L2V4	19	45	0	13	6	0	6	0	19	0	R28	2014-09-16	curated
BIOMD0000000289	1	0	0	0	0	0	0	0	0	0	12	12	L2V4	15	15	0	12	3	0	3	0	5	4	R28	2014-09-16	curated
BIOMD0000000290	1	0	0	0	0	0	0	0	0	0	12	12	L2V4	15	16	0	12	3	0	3	0	5	5	R28	2014-09-16	curated
BIOMD0000000291	1	0	0	0	0	0	0	0	0	0	0	0	L2V4	7	13	0	0	7	0	3	4	10	0	R28	2014-09-16	curated
BIOMD0000000292	1	0	0	0	0	0	0	0	0	0	4	4	L2V4	6	6	0	4	2	0	2	0	6	8	R28	2014-09-16	curated
BIOMD0000000293	1	0	0	0	0	0	0	0	0	0	316	316	L2V4	325	92	0	316	9	0	9	0	136	1	R28	2014-09-16	curated
BIOMD0000000294	1	0	0	0	0	0	0	0	0	0	26	26	L2V4	38	22	0	26	12	0	12	0	11	4	R28	2014-09-16	curated
BIOMD0000000295	2	0	0	0	0	0	0	0	0	0	8	8	L2V3	9	17	0	8	1	0	1	0	5	0	R28	2014-09-16	curated
BIOMD0000000296	1	0	0	0	0	0	0	0	0	0	8	8	L2V4	10	12	0	8	2	0	2	0	7	2	R28	2014-09-16	curated
BIOMD0000000297	1	0	4	0	5	9	0	4	0	0	51	51	L2V4	68	81	0	51	8	0	8	0	19	2	R28	2014-09-16	curated
BIOMD0000000298	1	0	0	0	0	0	0	0	0	0	0	0	L2V3	11	39	0	0	11	0	1	10	10	0	R28	2014-09-16	curated
BIOMD0000000299	2	0	0	0	0	0	0	0	0	0	0	0	L2V4	4	11	0	0	4	0	1	3	3	0	R28	2014-09-16	curated
BIOMD0000000300	1	0	0	0	0	0	0	0	5	0	10	10	L2V4	29	16	0	10	14	0	14	0	16	3	R28	2014-09-16	curated
BIOMD0000000301	1	0	6	0	9	15	0	6	0	0	15	15	L2V4	32	36	0	15	2	0	2	0	8	0	R28	2014-09-16	curated
BIOMD0000000302	2	0	0	0	0	0	0	0	0	5	0	0	L2V4	36	45	0	0	31	0	24	7	0	6	R28	2014-09-16	curated
BIOMD0000000303	1	0	0	0	0	0	0	0	1	0	45	45	L2V4	47	85	5	45	1	0	1	0	42	3	R28	2014-09-16	curated
BIOMD0000000304	1	0	0	0	0	0	0	0	0	0	0	0	L2V4	23	34	0	0	23	0	18	5	5	0	R28	2014-09-16	curated
BIOMD0000000305	1	0	0	0	0	0	0	0	0	0	4	4	L2V4	8	15	0	4	4	0	4	0	9	4	R28	2014-09-16	curated
BIOMD0000000306	1	0	0	0	0	0	0	0	1	0	8	8	L2V4	13	13	0	8	4	0	4	0	5	6	R28	2014-09-16	curated
BIOMD0000000307	1	0	0	0	0	0	0	0	1	0	5	5	L2V4	10	11	0	5	4	0	4	0	5	6	R28	2014-09-16	curated
BIOMD0000000308	1	0	0	0	0	0	0	0	0	0	6	6	L2V4	8	14	0	6	2	0	2	0	6	6	R28	2014-09-16	curated
BIOMD0000000309	1	0	0	0	0	0	0	0	1	0	4	4	L2V4	9	9	0	4	4	0	4	0	4	6	R28	2014-09-16	curated
BIOMD0000000310	1	0	0	0	0	0	0	0	1	0	6	6	L2V4	11	11	0	6	4	0	4	0	4	6	R28	2014-09-16	curated
BIOMD0000000311	1	0	0	0	0	0	0	0	1	0	5	5	L2V4	8	8	0	5	2	0	2	0	4	6	R28	2014-09-16	curated
BIOMD0000000312	1	0	0	0	0	0	0	0	0	1	4	4	L2V4	6	5	0	4	1	0	1	0	3	6	R28	2014-09-16	curated
BIOMD0000000313	1	0	0	0	0	0	0	0	0	0	16	16	L2V4	17	18	0	16	1	0	1	0	16	4	R28	2014-09-16	curated
BIOMD0000000314	1	0	0	0	0	0	0	0	0	0	12	12	L2V4	13	12	0	12	1	0	1	0	12	4	R28	2014-09-16	curated
BIOMD0000000315	1	0	0	0	0	0	0	0	0	0	27	27	L2V4	32	47	0	27	5	0	5	0	20	5	R28	2014-09-16	curated
BIOMD0000000316	1	0	4	0	4	8	0	4	1	0	4	4	L2V4	13	0	5	4	0	0	0	0	3	3	R28	2014-09-16	curated
BIOMD0000000317	1	0	2	0	2	4	0	2	1	0	6	6	L2V4	12	1	6	6	1	0	0	1	4	3	R28	2014-09-16	curated
BIOMD0000000318	1	0	2	0	2	4	0	2	0	0	17	17	L2V4	21	1	30	17	0	0	0	0	7	6	R28	2014-09-16	curated
BIOMD0000000319	1	0	0	0	0	0	0	0	0	0	4	4	L2V4	4	0	7	4	0	0	0	0	3	3	R28	2014-09-16	curated
BIOMD0000000320	7	0	0	0	0	0	0	0	0	4	14	14	L2V4	27	31	0	14	9	0	9	0	9	5	R28	2014-09-16	curated
BIOMD0000000321	3	0	0	0	0	0	0	0	0	1	6	6	L2V3	15	18	0	6	8	0	8	0	3	5	R28	2014-09-16	curated
BIOMD0000000322	1	0	0	0	0	0	0	0	2	0	9	9	L2V4	11	6	8	9	0	0	0	0	4	3	R28	2014-09-16	curated
BIOMD0000000323	1	0	0	0	0	0	0	0	2	0	6	6	L2V4	8	3	3	6	0	0	0	0	3	3	R28	2014-09-16	curated
BIOMD0000000324	1	0	0	0	0	0	0	0	0	2	0	0	L2V4	9	21	0	0	7	0	4	3	0	6	R28	2014-09-16	curated
BIOMD0000000325	1	0	0	0	0	0	0	0	0	0	10	10	L2V4	10	15	0	10	0	0	0	0	6	0	R28	2014-09-16	curated
BIOMD0000000326	1	0	0	0	0	0	0	0	0	0	91	91	L2V4	124	96	0	91	33	0	33	0	71	0	R28	2014-09-16	curated
BIOMD0000000327	3	0	2	0	2	4	0	2	2	2	11	11	L2V4	36	44	0	11	17	0	17	0	8	9	R28	2014-09-16	curated
BIOMD0000000328	3	0	0	0	0	0	0	0	0	0	29	29	L2V4	29	30	0	29	0	0	0	0	18	6	R28	2014-09-16	curated
BIOMD0000000329	2	0	0	0	0	0	0	0	0	0	0	0	L2V4	4	17	0	0	4	0	0	4	4	0	R28	2014-09-16	curated
BIOMD0000000330	3	0	0	0	0	0	0	0	0	0	0	0	L2V4	5	21	0	0	5	0	0	5	5	0	R28	2014-09-16	curated
BIOMD0000000331	3	0	0	0	0	0	0	0	0	0	0	0	L2V4	7	27	0	0	7	0	0	7	7	0	R28	2014-09-16	curated
BIOMD0000000332	1	0	0	0	0	0	0	0	0	0	69	69	L2V1	69	113	0	69	0	0	0	0	78	1	R28	2014-09-16	curated
BIOMD0000000333	1	0	0	0	0	0	0	0	0	0	45	45	L2V4	45	75	0	45	0	0	0	0	54	1	R28	2014-09-16	curated
BIOMD0000000334	1	0	0	0	0	0	0	0	0	0	66	66	L2V1	66	110	0	66	0	0	0	0	74	1	R28	2014-09-16	curated
BIOMD0000000335	1	0	0	0	0	0	0	0	0	0	31	31	L2V4	32	43	0	31	1	0	1	0	34	0	R28	2014-09-16	curated
BIOMD0000000336	1	0	0	0	0	0	0	0	1	0	20	20	L2V4	23	22	0	20	2	0	1	1	18	0	R28	2014-09-16	curated
BIOMD0000000337	1	0	1	0	1	2	0	1	0	0	5	5	L2V4	7	2	0	5	0	0	0	0	3	3	R28	2014-09-16	curated
BIOMD0000000338	1	0	2	0	2	4	0	2	5	26	115	115	L2V4	154	56	106	115	4	0	1	3	54	2	R28	2014-09-16	curated
BIOMD0000000339	1	0	2	0	2	4	0	2	5	25	115	115	L2V4	153	56	106	115	4	0	1	3	54	2	R28	2014-09-16	curated
BIOMD0000000340	1	0	2	0	2	4	0	2	6	27	116	116	L2V4	156	58	106	116	3	0	1	2	54	2	R28	2014-09-16	curated
BIOMD0000000341	1	0	0	0	0	0	0	0	0	0	0	0	L2V4	3	9	0	0	3	0	0	3	3	0	R28	2014-09-16	curated
BIOMD0000000342	4	0	1	1	1	3	0	1	0	5	29	29	L2V4	47	34	0	29	10	0	10	0	21	12	R28	2014-09-16	curated
BIOMD0000000343	1	0	0	0	0	0	0	0	0	0	0	0	L2V4	25	19	0	0	25	0	16	9	26	0	R28	2014-09-16	curated
BIOMD0000000344	2	0	1	0	1	2	0	1	0	0	80	80	L2V4	85	65	0	80	3	0	3	0	54	1	R28	2014-09-16	curated
BIOMD0000000345	1	0	0	0	0	0	0	0	0	0	0	0	L2V4	52	58	0	0	52	0	41	11	13	0	R28	2014-09-16	curated
BIOMD0000000346	1	0	0	0	0	0	0	0	0	0	0	0	L2V4	2	4	0	0	2	0	0	2	2	1	R28	2014-09-16	curated
BIOMD0000000347	2	0	0	0	0	0	0	0	0	0	36	36	L2V4	36	32	0	36	0	0	0	0	26	0	R28	2014-09-16	curated
BIOMD0000000348	1	0	0	0	0	0	0	0	0	7	0	0	L2V4	42	97	0	0	35	0	28	7	7	0	R28	2014-09-16	curated
BIOMD0000000349	1	0	0	0	0	0	0	0	0	9	0	0	L2V4	49	105	0	0	40	0	31	9	7	0	R28	2014-09-16	curated
BIOMD0000000350	1	0	0	0	0	0	0	0	21	0	30	30	L2V4	52	29	0	30	1	0	1	0	14	2	R28	2014-09-16	curated
BIOMD0000000351	1	0	0	0	0	0	0	0	0	0	12	12	L2V4	16	23	0	12	4	0	4	0	6	0	R28	2014-09-16	curated
BIOMD0000000352	1	0	0	0	0	0	0	0	0	0	12	12	L2V4	16	23	0	12	4	0	4	0	6	0	R28	2014-09-16	curated
BIOMD0000000353	7	0	0	0	0	0	0	0	0	4	9	9	L2V4	16	62	0	9	3	0	2	1	28	10	R28	2014-09-16	curated
BIOMD0000000354	4	0	0	0	0	0	0	0	0	0	11	11	L2V4	11	20	0	11	0	0	0	0	6	0	R28	2014-09-16	curated
BIOMD0000000355	4	0	0	0	0	0	0	0	0	0	17	17	L2V4	17	22	0	17	0	0	0	0	9	0	R28	2014-09-16	curated
BIOMD0000000356	1	0	0	0	0	0	0	0	0	0	64	64	L2V4	99	114	0	64	35	0	23	12	32	0	R28	2014-09-16	curated
BIOMD0000000357	1	0	0	0	0	0	0	0	0	0	8	8	L2V4	8	12	0	8	0	0	0	0	9	1	R28	2014-09-16	curated
BIOMD0000000358	1	0	0	0	0	0	0	0	1	0	8	8	L2V4	10	14	0	8	1	0	1	0	12	2	R28	2014-09-16	curated
BIOMD0000000359	1	0	0	0	0	0	0	0	0	0	8	8	L2V4	8	0	15	8	0	0	0	0	9	2	R28	2014-09-16	curated
BIOMD0000000360	1	0	0	0	0	0	0	0	0	0	8	8	L2V4	8	0	15	8	0	0	0	0	9	2	R28	2014-09-16	curated
BIOMD0000000361	1	0	0	0	0	0	0	0	0	0	5	5	L2V4	5	0	9	5	0	0	0	0	8	2	R28	2014-09-16	curated
BIOMD0000000362	1	0	0	0	0	0	0	0	0	0	33	33	L2V4	34	45	0	33	1	0	1	0	34	0	R28	2014-09-16	curated
BIOMD0000000363	1	0	0	0	0	0	0	0	0	0	4	4	L2V4	4	0	4	4	0	0	0	0	4	1	R28	2014-09-16	curated
BIOMD0000000364	1	0	0	0	0	0	0	0	0	0	16	16	L2V4	16	22	0	16	0	0	0	0	14	1	R28	2014-09-16	curated
BIOMD0000000365	1	0	0	0	0	0	0	0	0	0	33	33	L2V4	33	9	0	33	0	0	0	0	30	0	R28	2014-09-16	curated
BIOMD0000000366	1	0	0	0	0	0	0	0	1	0	8	8	L2V4	10	14	0	8	1	0	1	0	12	2	R28	2014-09-16	curated
BIOMD0000000367	1	0	0	0	0	0	0	0	0	0	0	0	L2V4	4	8	0	0	4	0	0	4	3	0	R28	2014-09-16	curated
BIOMD0000000368	1	0	0	0	0	0	0	0	0	1	0	0	L2V4	9	10	0	0	8	0	0	8	8	0	R28	2014-09-16	curated
BIOMD0000000369	1	0	0	0	0	0	0	0	0	1	0	0	L2V4	8	10	0	0	7	0	0	7	7	0	R28	2014-09-16	curated
BIOMD0000000370	1	0	0	0	0	0	0	0	0	0	0	0	L2V4	42	105	0	0	42	0	18	24	32	5	R28	2014-09-16	curated
BIOMD0000000371	1	0	0	0	0	0	0	0	0	0	0	0	L2V4	10	24	0	0	10	0	7	3	3	0	R28	2014-09-16	curated
BIOMD0000000372	1	0	0	0	0	0	0	0	0	0	0	0	L2V4	14	29	0	0	14	0	8	6	6	0	R28	2014-09-16	curated
BIOMD0000000373	1	0	0	0	0	0	0	0	0	0	0	0	L2V4	78	113	0	0	78	0	71	7	7	0	R28	2014-09-16	curated
BIOMD0000000374	1	0	0	0	0	0	0	0	0	0	0	0	L2V4	30	50	0	0	30	0	25	5	5	0	R28	2014-09-16	curated
BIOMD0000000375	1	0	0	0	0	0	0	0	0	0	0	0	L2V4	31	61	0	0	31	0	26	5	5	0	R28	2014-09-16	curated
BIOMD0000000376	1	0	0	0	0	0	0	0	0	0	0	0	L2V4	94	151	0	0	94	0	83	11	11	0	R28	2014-09-16	curated
BIOMD0000000377	1	0	0	0	0	0	0	0	0	0	0	0	L2V4	15	32	0	0	15	0	11	4	4	0	R28	2014-09-16	curated
BIOMD0000000378	1	0	0	0	0	0	0	0	0	0	0	0	L2V4	21	49	0	0	21	0	15	6	6	0	R28	2014-09-16	curated
BIOMD0000000379	1	0	0	0	0	0	0	0	0	0	0	0	L2V4	29	57	0	0	29	0	17	12	12	0	R28	2014-09-16	curated
BIOMD0000000380	2	0	0	0	0	0	0	0	0	6	8	8	L2V4	20	13	39	8	6	0	6	0	16	5	R28	2014-09-16	curated
BIOMD0000000381	1	0	0	0	0	0	0	0	0	0	0	0	L2V4	7	17	0	0	7	0	2	5	5	0	R28	2014-09-16	curated
BIOMD0000000382	1	0	0	0	0	0	0	0	0	0	0	0	L2V4	11	13	0	0	11	0	5	6	6	0	R28	2014-09-16	curated
