	compartments	constraints	events	events_delay	events_event_assignments	events_math	events_priority	events_trigger	function_definitions	initial_assignments	kinetic_laws	kinetic_laws_math	level_version	math	parameters	parameters_local	reactions	rules	rules_algebraic_rules	rules_assignment_rules	rules_rate_rules	species	unit_definitions	release	date	status
MODEL0911169699	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V3	12.0	22.0	0.0	0.0	12.0	0.0	9.0	3.0	0.0	1.0	R30	2016-05-10	non_curated
MODEL0911202318	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V3	7.0	14.0	0.0	0.0	7.0	0.0	5.0	2.0	0.0	1.0	R30	2016-05-10	non_curated
MODEL0911231713	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V3	5.0	14.0	0.0	0.0	5.0	0.0	2.0	3.0	0.0	1.0	R30	2016-05-10	non_curated
MODEL0911270004	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V4	3.0	14.0	0.0	0.0	3.0	0.0	0.0	3.0	0.0	5.0	R30	2016-05-10	non_curated
MODEL0911270005	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V4	25.0	56.0	0.0	0.0	25.0	0.0	23.0	2.0	0.0	0.0	R30	2016-05-10	non_curated
MODEL0911270006	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V4	5.0	10.0	0.0	0.0	5.0	0.0	5.0	0.0	0.0	0.0	R30	2016-05-10	non_curated
MODEL0911270007	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V4	25.0	43.0	0.0	0.0	25.0	0.0	10.0	15.0	0.0	4.0	R30	2016-05-10	non_curated
MODEL0911270008	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V4	2.0	7.0	0.0	0.0	2.0	0.0	0.0	2.0	0.0	1.0	R30	2016-05-10	non_curated
MODEL0911272039	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V3	7.0	14.0	0.0	0.0	7.0	0.0	6.0	1.0	0.0	1.0	R30	2016-05-10	non_curated
MODEL0911309080	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V3	11.0	23.0	0.0	0.0	11.0	0.0	10.0	1.0	0.0	1.0	R30	2016-05-10	non_curated
MODEL0911342562	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V3	12.0	27.0	0.0	0.0	12.0	0.0	10.0	2.0	0.0	1.0	R30	2016-05-10	non_curated
MODEL0911376350	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V3	13.0	29.0	0.0	0.0	13.0	0.0	12.0	1.0	0.0	1.0	R30	2016-05-10	non_curated
MODEL0911532520	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V3	2.0	8.0	0.0	0.0	2.0	0.0	0.0	2.0	0.0	4.0	R30	2016-05-10	non_curated
MODEL0911601070	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V3	90.0	241.0	0.0	0.0	90.0	0.0	75.0	15.0	0.0	12.0	R30	2016-05-10	non_curated
MODEL0911665321	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V3	65.0	145.0	0.0	0.0	65.0	0.0	52.0	13.0	0.0	18.0	R30	2016-05-10	non_curated
MODEL0911989198	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V3	12.0	40.0	0.0	0.0	12.0	0.0	9.0	3.0	0.0	10.0	R30	2016-05-10	non_curated
MODEL0912044015	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V3	35.0	84.0	0.0	0.0	35.0	0.0	27.0	8.0	0.0	14.0	R30	2016-05-10	non_curated
MODEL0912096133	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V3	9.0	42.0	0.0	0.0	9.0	0.0	4.0	5.0	0.0	7.0	R30	2016-05-10	non_curated
MODEL0912153452	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V3	122.0	214.0	0.0	0.0	122.0	0.0	103.0	19.0	0.0	30.0	R30	2016-05-10	non_curated
MODEL0912160000	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V4	33.0	57.0	0.0	0.0	33.0	0.0	28.0	5.0	0.0	0.0	R30	2016-05-10	non_curated
MODEL0912160001	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V4	15.0	26.0	0.0	0.0	15.0	0.0	11.0	4.0	0.0	0.0	R30	2016-05-10	non_curated
MODEL0912160003	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V4	76.0	147.0	0.0	0.0	76.0	0.0	64.0	12.0	0.0	17.0	R30	2016-05-10	non_curated
MODEL0912160004	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V4	133.0	243.0	0.0	0.0	133.0	0.0	77.0	56.0	0.0	27.0	R30	2016-05-10	non_curated
MODEL0912160005	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V4	12.0	21.0	0.0	0.0	12.0	0.0	9.0	3.0	0.0	0.0	R30	2016-05-10	non_curated
MODEL0912180000	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	R30	2016-05-10	non_curated
MODEL0912388235	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V3	9.0	26.0	0.0	0.0	9.0	0.0	6.0	3.0	0.0	7.0	R30	2016-05-10	non_curated
MODEL0912452142	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V3	6.0	17.0	0.0	0.0	6.0	0.0	3.0	3.0	0.0	7.0	R30	2016-05-10	non_curated
MODEL0912503622	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V3	70.0	132.0	0.0	0.0	70.0	0.0	52.0	18.0	0.0	13.0	R30	2016-05-10	non_curated
MODEL0912768548	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V3	66.0	128.0	0.0	0.0	66.0	0.0	50.0	16.0	0.0	17.0	R30	2016-05-10	non_curated
MODEL0912835813	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V3	16.0	46.0	0.0	0.0	16.0	0.0	3.0	13.0	0.0	13.0	R30	2016-05-10	non_curated
MODEL0912887467	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V3	97.0	149.0	0.0	0.0	97.0	0.0	70.0	27.0	0.0	22.0	R30	2016-05-10	non_curated
MODEL0912940495	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V3	112.0	157.0	0.0	0.0	112.0	0.0	83.0	29.0	0.0	24.0	R30	2016-05-10	non_curated
MODEL0913003363	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V3	11.0	32.0	0.0	0.0	11.0	0.0	7.0	4.0	0.0	7.0	R30	2016-05-10	non_curated
MODEL0913049417	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V3	102.0	146.0	0.0	0.0	102.0	0.0	81.0	21.0	0.0	18.0	R30	2016-05-10	non_curated
MODEL0913095435	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V3	106.0	211.0	0.0	0.0	106.0	0.0	84.0	22.0	0.0	19.0	R30	2016-05-10	non_curated
MODEL0913145131	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V3	66.0	100.0	0.0	0.0	66.0	0.0	52.0	14.0	0.0	19.0	R30	2016-05-10	non_curated
MODEL0913242281	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V3	19.0	42.0	0.0	0.0	19.0	0.0	6.0	13.0	0.0	3.0	R30	2016-05-10	non_curated
MODEL0913285268	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V3	28.0	97.0	0.0	0.0	28.0	0.0	9.0	19.0	0.0	3.0	R30	2016-05-10	non_curated
MODEL0975191032	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	133.0	133.0	L2V3	133.0	0.0	219.0	133.0	0.0	0.0	0.0	0.0	116.0	4.0	R30	2016-05-10	non_curated
MODEL0995500644	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	13.0	L2V1	13.0	0.0	41.0	13.0	0.0	0.0	0.0	0.0	12.0	0.0	R30	2016-05-10	non_curated
MODEL1001150000	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	480.0	480.0	L2V4	481.0	48.0	0.0	480.0	1.0	0.0	1.0	0.0	156.0	0.0	R30	2016-05-10	non_curated
MODEL1001200000	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	699.0	1059.0	1059.0	L2V4	1758.0	699.0	5404.0	1059.0	0.0	0.0	0.0	0.0	1748.0	3.0	R30	2016-05-10	non_curated
MODEL1002160000	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	17.0	17.0	L2V4	37.0	64.0	0.0	17.0	10.0	0.0	10.0	0.0	19.0	3.0	R30	2016-05-10	non_curated
MODEL1002240000	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1706.0	0.0	L2V3	0.0	0.0	6824.0	1706.0	0.0	0.0	0.0	0.0	1824.0	1.0	R30	2016-05-10	non_curated
MODEL1004010000	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.0	31.0	L2V4	31.0	55.0	0.0	31.0	0.0	0.0	0.0	0.0	31.0	0.0	R30	2016-05-10	non_curated
MODEL1004010001	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.0	31.0	L2V4	31.0	55.0	0.0	31.0	0.0	0.0	0.0	0.0	31.0	0.0	R30	2016-05-10	non_curated
MODEL1004010002	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.0	31.0	L2V4	31.0	55.0	0.0	31.0	0.0	0.0	0.0	0.0	31.0	0.0	R30	2016-05-10	non_curated
MODEL1004070000	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	30.0	L2V4	30.0	0.0	49.0	30.0	0.0	0.0	0.0	0.0	32.0	2.0	R30	2016-05-10	non_curated
MODEL1004070001	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	15.0	L2V4	19.0	1.0	17.0	15.0	4.0	0.0	4.0	0.0	16.0	4.0	R30	2016-05-10	non_curated
MODEL1005050000	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	36.0	36.0	L2V4	37.0	76.0	0.0	36.0	0.0	0.0	0.0	0.0	15.0	0.0	R30	2016-05-10	non_curated
MODEL1005200000	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43.0	43.0	L2V4	50.0	16.0	0.0	43.0	7.0	0.0	7.0	0.0	50.0	0.0	R30	2016-05-10	non_curated
MODEL1006230000	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V4	31.0	75.0	0.0	0.0	31.0	0.0	21.0	10.0	0.0	9.0	R30	2016-05-10	non_curated
MODEL1006230001	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V4	11.0	22.0	0.0	0.0	11.0	0.0	3.0	8.0	0.0	11.0	R30	2016-05-10	non_curated
MODEL1006230002	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V4	4.0	16.0	0.0	0.0	4.0	0.0	1.0	3.0	0.0	12.0	R30	2016-05-10	non_curated
MODEL1006230003	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V4	12.0	47.0	0.0	0.0	12.0	0.0	5.0	7.0	0.0	20.0	R30	2016-05-10	non_curated
MODEL1006230004	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V4	28.0	99.0	0.0	0.0	28.0	0.0	15.0	13.0	0.0	5.0	R30	2016-05-10	non_curated
MODEL1006230005	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V4	17.0	38.0	0.0	0.0	17.0	0.0	2.0	15.0	0.0	4.0	R30	2016-05-10	non_curated
MODEL1006230006	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V4	14.0	37.0	0.0	0.0	14.0	0.0	9.0	5.0	0.0	11.0	R30	2016-05-10	non_curated
MODEL1006230007	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V4	5.0	10.0	0.0	0.0	5.0	0.0	4.0	1.0	0.0	3.0	R30	2016-05-10	non_curated
MODEL1006230008	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V4	121.0	209.0	0.0	0.0	121.0	0.0	92.0	29.0	0.0	16.0	R30	2016-05-10	non_curated
MODEL1006230009	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V4	105.0	197.0	0.0	0.0	105.0	0.0	78.0	27.0	0.0	22.0	R30	2016-05-10	non_curated
MODEL1006230010	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V4	26.0	68.0	0.0	0.0	26.0	0.0	19.0	7.0	0.0	13.0	R30	2016-05-10	non_curated
MODEL1006230011	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V4	6.0	17.0	0.0	0.0	6.0	0.0	3.0	3.0	0.0	12.0	R30	2016-05-10	non_curated
MODEL1006230012	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V4	96.0	176.0	0.0	0.0	96.0	0.0	76.0	20.0	0.0	23.0	R30	2016-05-10	non_curated
MODEL1006230013	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V4	12.0	20.0	0.0	0.0	12.0	0.0	10.0	2.0	0.0	5.0	R30	2016-05-10	non_curated
MODEL1006230014	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V4	7.0	12.0	0.0	0.0	7.0	0.0	3.0	4.0	0.0	4.0	R30	2016-05-10	non_curated
MODEL1006230015	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V4	108.0	186.0	0.0	0.0	108.0	0.0	80.0	28.0	0.0	16.0	R30	2016-05-10	non_curated
MODEL1006230016	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V4	26.0	68.0	0.0	0.0	26.0	0.0	19.0	7.0	0.0	13.0	R30	2016-05-10	non_curated
MODEL1006230017	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V4	107.0	184.0	0.0	0.0	107.0	0.0	78.0	29.0	0.0	16.0	R30	2016-05-10	non_curated
MODEL1006230018	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V4	37.0	80.0	0.0	0.0	37.0	0.0	29.0	8.0	0.0	30.0	R30	2016-05-10	non_curated
MODEL1006230019	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V4	7.0	14.0	0.0	0.0	7.0	0.0	5.0	2.0	0.0	5.0	R30	2016-05-10	non_curated
MODEL1006230020	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V4	83.0	169.0	0.0	0.0	83.0	0.0	62.0	21.0	0.0	19.0	R30	2016-05-10	non_curated
MODEL1006230021	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V4	83.0	169.0	0.0	0.0	83.0	0.0	62.0	21.0	0.0	19.0	R30	2016-05-10	non_curated
MODEL1006230022	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V4	18.0	32.0	0.0	0.0	18.0	0.0	11.0	7.0	0.0	6.0	R30	2016-05-10	non_curated
MODEL1006230023	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V4	10.0	20.0	0.0	0.0	10.0	0.0	9.0	1.0	0.0	7.0	R30	2016-05-10	non_curated
MODEL1006230024	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V4	32.0	54.0	0.0	0.0	32.0	0.0	21.0	11.0	0.0	27.0	R30	2016-05-10	non_curated
MODEL1006230025	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V4	10.0	24.0	0.0	0.0	10.0	0.0	7.0	3.0	0.0	9.0	R30	2016-05-10	non_curated
MODEL1006230026	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V4	112.0	202.0	0.0	0.0	112.0	0.0	70.0	42.0	0.0	6.0	R30	2016-05-10	non_curated
MODEL1006230027	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V4	32.0	63.0	0.0	0.0	32.0	0.0	22.0	10.0	0.0	3.0	R30	2016-05-10	non_curated
MODEL1006230028	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V4	5.0	13.0	0.0	0.0	5.0	0.0	3.0	2.0	0.0	0.0	R30	2016-05-10	non_curated
MODEL1006230029	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V4	22.0	63.0	0.0	0.0	22.0	0.0	18.0	4.0	0.0	15.0	R30	2016-05-10	non_curated
MODEL1006230030	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V4	385.0	509.0	0.0	0.0	385.0	0.0	318.0	67.0	0.0	41.0	R30	2016-05-10	non_curated
MODEL1006230031	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V4	83.0	169.0	0.0	0.0	83.0	0.0	62.0	21.0	0.0	19.0	R30	2016-05-10	non_curated
MODEL1006230032	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V4	12.0	28.0	0.0	0.0	12.0	0.0	7.0	5.0	0.0	4.0	R30	2016-05-10	non_curated
MODEL1006230033	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V4	17.0	37.0	0.0	0.0	17.0	0.0	9.0	8.0	0.0	8.0	R30	2016-05-10	non_curated
MODEL1006230034	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V4	83.0	134.0	0.0	0.0	83.0	0.0	56.0	27.0	0.0	21.0	R30	2016-05-10	non_curated
MODEL1006230035	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V4	6.0	19.0	0.0	0.0	6.0	0.0	4.0	2.0	0.0	7.0	R30	2016-05-10	non_curated
MODEL1006230036	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V4	5.0	12.0	0.0	0.0	5.0	0.0	1.0	4.0	0.0	3.0	R30	2016-05-10	non_curated
MODEL1006230037	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V4	19.0	32.0	0.0	0.0	19.0	0.0	18.0	1.0	0.0	12.0	R30	2016-05-10	non_curated
MODEL1006230038	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V4	3.0	17.0	0.0	0.0	3.0	0.0	0.0	3.0	0.0	5.0	R30	2016-05-10	non_curated
MODEL1006230039	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V4	17.0	53.0	0.0	0.0	17.0	0.0	10.0	7.0	0.0	7.0	R30	2016-05-10	non_curated
MODEL1006230040	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V4	7.0	20.0	0.0	0.0	7.0	0.0	5.0	2.0	0.0	9.0	R30	2016-05-10	non_curated
MODEL1006230044	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V4	10.0	65.0	0.0	0.0	10.0	0.0	0.0	10.0	0.0	6.0	R30	2016-05-10	non_curated
MODEL1006230045	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V4	16.0	36.0	0.0	0.0	16.0	0.0	12.0	4.0	0.0	19.0	R30	2016-05-10	non_curated
MODEL1006230046	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V4	7.0	19.0	0.0	0.0	7.0	0.0	0.0	7.0	0.0	15.0	R30	2016-05-10	non_curated
MODEL1006230047	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V4	5.0	16.0	0.0	0.0	5.0	0.0	0.0	5.0	0.0	8.0	R30	2016-05-10	non_curated
MODEL1006230048	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V4	138.0	215.0	0.0	0.0	138.0	0.0	112.0	26.0	0.0	19.0	R30	2016-05-10	non_curated
MODEL1006230049	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V4	677.0	679.0	0.0	0.0	677.0	0.0	652.0	25.0	0.0	9.0	R30	2016-05-10	non_curated
MODEL1006230050	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V4	3.0	9.0	0.0	0.0	3.0	0.0	0.0	3.0	0.0	3.0	R30	2016-05-10	non_curated
MODEL1006230052	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V4	17.0	32.0	0.0	0.0	17.0	0.0	2.0	15.0	0.0	3.0	R30	2016-05-10	non_curated
MODEL1006230053	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V4	677.0	679.0	0.0	0.0	677.0	0.0	652.0	25.0	0.0	9.0	R30	2016-05-10	non_curated
MODEL1006230054	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V4	10.0	25.0	0.0	0.0	10.0	0.0	7.0	3.0	0.0	11.0	R30	2016-05-10	non_curated
MODEL1006230055	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V4	13.0	22.0	0.0	0.0	13.0	0.0	6.0	7.0	0.0	5.0	R30	2016-05-10	non_curated
MODEL1006230056	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V4	75.0	130.0	0.0	0.0	75.0	0.0	44.0	31.0	0.0	5.0	R30	2016-05-10	non_curated
MODEL1006230057	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V4	3.0	16.0	0.0	0.0	3.0	0.0	0.0	3.0	0.0	6.0	R30	2016-05-10	non_curated
MODEL1006230058	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V4	187.0	319.0	0.0	0.0	187.0	0.0	150.0	37.0	0.0	36.0	R30	2016-05-10	non_curated
MODEL1006230059	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V4	26.0	68.0	0.0	0.0	26.0	0.0	19.0	7.0	0.0	13.0	R30	2016-05-10	non_curated
MODEL1006230060	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V4	8.0	41.0	0.0	0.0	8.0	0.0	3.0	5.0	0.0	8.0	R30	2016-05-10	non_curated
MODEL1006230061	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V4	15.0	28.0	0.0	0.0	15.0	0.0	5.0	10.0	0.0	3.0	R30	2016-05-10	non_curated
MODEL1006230062	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V4	7.0	16.0	0.0	0.0	7.0	0.0	3.0	4.0	0.0	9.0	R30	2016-05-10	non_curated
MODEL1006230063	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V4	106.0	229.0	0.0	0.0	106.0	0.0	80.0	26.0	0.0	18.0	R30	2016-05-10	non_curated
MODEL1006230064	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V4	30.0	58.0	0.0	0.0	30.0	0.0	21.0	9.0	0.0	5.0	R30	2016-05-10	non_curated
MODEL1006230065	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V4	155.0	278.0	0.0	0.0	155.0	0.0	125.0	30.0	0.0	25.0	R30	2016-05-10	non_curated
MODEL1006230068	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V4	26.0	68.0	0.0	0.0	26.0	0.0	19.0	7.0	0.0	13.0	R30	2016-05-10	non_curated
MODEL1006230069	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V4	116.0	218.0	0.0	0.0	116.0	0.0	87.0	29.0	0.0	20.0	R30	2016-05-10	non_curated
MODEL1006230070	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V4	62.0	124.0	0.0	0.0	62.0	0.0	46.0	16.0	0.0	17.0	R30	2016-05-10	non_curated
MODEL1006230071	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V4	78.0	120.0	0.0	0.0	78.0	0.0	71.0	7.0	0.0	13.0	R30	2016-05-10	non_curated
MODEL1006230072	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	L2V4	24.0	37.0	0.0	0.0	24.0	0.0	17.0	7.0	0.0	14.0	R30	2016-05-10	non_curated
