"Time","a_rate_uptake (1)","Ac (1)","g_rate_uptake (1)","Glcxt (1)","O2 (1)","o_rate_uptake (1)","X (1)"
0.62,1.512416189,0.39866102510479984,10.0,10.791125434730207,0.20659136417882135,15.0,0.001972244935834269
0.63,1.512416189,0.39863110762576265,10.0,10.790927144419383,0.20655243954966693,15.0,0.0019939684515410524
0.64,1.512416189,0.39860086062296846,10.0,10.790726670017767,0.20651318614490374,15.0,0.0020159312433773308
0.65,1.512416189,0.39857028046696785,10.0,10.790523987468449,0.20647359312540656,15.0,0.0020381359468771916
0.66,1.512416189,0.39853936348833724,10.0,10.790319072449545,0.20643365005435366,15.0,0.002060585226604112
0.67,1.512416189,0.39850810597723874,10.0,10.790111900371274,0.20639334686396366,15.0,0.0020832817764707056
0.68,1.512416189,0.398476504182975,10.0,10.789902446373006,0.2063526738245896,15.0,0.002106228320061993
0.69,1.512416189,0.39844455431353915,10.0,10.789690685320283,0.20631162151599994,15.0,0.0021294276109622293
0.7,1.512416189,0.39841225253516005,10.0,10.7894765918018,0.20627018080068726,15.0,0.0021528824330853385
0.71,1.512416189,0.39837959497184217,10.0,10.789260140126355,0.20622834279905847,15.0,0.0021765956010089786
0.72,1.512416189,0.39834657770490073,10.0,10.789041304319774,0.2061860988663691,15.0,0.0022005699603122935
0.73,1.512416189,0.3983131967724914,10.0,10.788820058121779,0.20614344057127612,15.0,0.002224808387917381
0.74,1.512416189,0.3982794481691351,10.0,10.788596374982852,0.20610035967589083,15.0,0.0022493137924345244
0.75,1.512416189,0.3982453278452374,10.0,10.788370228061039,0.20605684811722366,15.0,0.0022740891145112247
0.76,1.512416189,0.3982108317066029,10.0,10.788141590218732,0.20601289798991934,15.0,0.002299137327185079
0.77,1.512416189,0.39817595561394353,10.0,10.787910434019416,0.20596850153018872,15.0,0.0023244614362405444
0.78,1.512416189,0.3981406953823826,10.0,10.787676731724373,0.20592365110085026,15.0,0.002350064480569632
0.79,1.512416189,0.39810504678095227,10.0,10.787440455289351,0.20587833917740045,15.0,0.002375949532536574
0.8,1.512416189,0.39806900553208613,10.0,10.787201576361205,0.2058325583350382,15.0,0.0024021196983465064
0.81,1.512416189,0.39803256731110603,10.0,10.786960066274489,0.2057863012365737,15.0,0.002428578118418215
0.82,1.512416189,0.3979957277457033,10.0,10.786715896048019,0.2057395606211573,15.0,0.002455327967760985
0.83,1.512416189,0.39795848241541404,10.0,10.786469036381396,0.20569232929376843,15.0,0.0024823724563556014
0.84,1.512416189,0.397920826851089,10.0,10.786219457651487,0.20564460011540922,15.0,0.0025097148295395466
0.85,1.512416189,0.3978827565343572,10.0,10.785967129908874,0.2055963659939512,15.0,0.0025373583683964414
0.86,1.512416189,0.39784426689708413,10.0,10.785712022874256,0.2055476198755873,15.0,0.0025653063901497747
0.87,1.512416189,0.3978053533208236,10.0,10.785454105934816,0.2054983547368448,15.0,0.0025935622485609698
0.88,1.512416189,0.3977660111362636,10.0,10.785193348140554,0.205448563577118,15.0,0.002622129334331836
0.89,1.512416189,0.39772623562266624,10.0,10.784929718200564,0.20539823941168253,15.0,0.0026510110755114526
0.9,1.512416189,0.3976860220073014,10.0,10.784663184479284,0.20534737526515598,15.0,0.002680210937907534
0.91,1.512416189,0.3976453654648742,10.0,10.784393714992698,0.20529596416537146,15.0,0.0027097324255023277
0.92,1.512416189,0.39760426111694613,10.0,10.7841212774045,0.2052439991376343,15.0,0.0027395790808730914
0.93,1.512416189,0.3975627040313496,10.0,10.783845839022213,0.2051914731993329,15.0,0.002769754485617202
0.94,1.512416189,0.39752068922159656,10.0,10.783567366793264,0.205138379354878,15.0,0.0028002622607819464
0.95,1.512416189,0.39747821164628017,10.0,10.783285827301018,0.20508471059094557,15.0,0.0028311060672990495
0.96,1.512416189,0.39743526620847,10.0,10.783001186760771,0.20503045987200091,15.0,0.002862289606423983
0.97,1.512416189,0.3973918477551005,10.0,10.782713411015694,0.2049756201360829,15.0,0.0028938166201801178
0.98,1.512416189,0.39734795107635307,10.0,10.782422465532733,0.20492018429082898,15.0,0.0029256908918077647
0.99,1.512416189,0.3973035709050308,10.0,10.782128315398465,0.2048641452097226,15.0,0.0029579162462181658
1.0,1.512416189,0.3972587019159269,10.0,10.781830925314912,0.2048074957285465,15.0,0.002990496550452482
1.01,1.512416189,0.39721333872518544,10.0,10.781530259595302,0.20475022864202627,15.0,0.0030234357141458367
1.02,1.512416189,0.39716747588965606,10.0,10.781226282159787,0.2046923367006494,15.0,0.003056737689996475
1.03,1.512416189,0.39712110790624056,10.0,10.780918956531114,0.20463381260764693,15.0,0.003090406474240084
1.04,1.512416189,0.3970742292112329,10.0,10.780608245830246,0.20457464901612468,15.0,0.003124446107129343
1.05,1.512416189,0.3970268341796519,10.0,10.78029411277194,0.2045148385263329,15.0,0.003158860673418753
1.06,1.512416189,0.39697891712456623,10.0,10.779976519660272,0.20445437368306332,15.0,0.003193654302854807
1.07,1.512416189,0.3969304722964124,10.0,10.779655428384107,0.2043932469731638,15.0,0.0032288311706715595
1.08,1.512416189,0.39688149388230487,10.0,10.779330800412538,0.20433145082316118,15.0,0.0032643954980916545
1.09,1.512416189,0.3968319760053391,10.0,10.779002596790251,0.20426897759698387,15.0,0.0033003515528328723
1.1,1.512416189,0.39678191272388613,10.0,10.778670778132856,0.20420581959377607,15.0,0.003336703649620254
1.11,1.512416189,0.39673129803088014,10.0,10.778335304622159,0.2041419690457962,15.0,0.0033734561507038708
1.12,1.512416189,0.39668012585309775,10.0,10.777996136001384,0.2040774181163928,15.0,0.003410613466382291
1.13,1.512416189,0.3966283900504296,10.0,10.777653231570346,0.20401215889805116,15.0,0.0034481800555318178
1.14,1.512416189,0.39657608441514364,10.0,10.777306550180558,0.20394618341050522,15.0,0.0034861604261415546
1.15,1.512416189,0.3965232026711406,10.0,10.776956050230305,0.20387948359890873,15.0,0.0035245591358543608
1.16,1.512416189,0.39646973847320116,10.0,10.77660168965964,0.20381205133206082,15.0,0.003563380792513771
1.17,1.512416189,0.39641568540622474,10.0,10.776243425945347,0.2037438784006811,15.0,0.0036026300547169353
1.18,1.512416189,0.3963610369844601,10.0,10.775881216095833,0.2036749565157299,15.0,0.0036423116323736513
1.19,1.512416189,0.3963057866507273,10.0,10.775515016645965,0.20360527730676947,15.0,0.0036824302872715525
1.2,1.512416189,0.396249927775631,10.0,10.775144783651866,0.20353483232036232,15.0,0.0037229908336475223
1.21,1.512416189,0.39619345365676556,10.0,10.77477047268563,0.20346361301850305,15.0,0.0037639981387654034
1.22,1.512416189,0.3961363575179108,10.0,10.774392038829996,0.2033916107770806,15.0,0.003805457123500068
1.23,1.512416189,0.39607863250821945,10.0,10.774009436672959,0.20331881688436743,15.0,0.003847372762927924
1.24,1.512416189,0.3960202717013951,10.0,10.773622620302318,0.2032452225395332,15.0,0.0038897500869239216
1.25,1.512416189,0.39596126809486165,10.0,10.773231543300167,0.20317081885117982,15.0,0.003932594180765141
1.26,1.512416189,0.3959016146089232,10.0,10.772836158737325,0.20309559683589573,15.0,0.003975910185741023
1.27,1.512416189,0.39584130408591495,10.0,10.772436419167708,0.2030195474168269,15.0,0.004019703299770325
1.28,1.512416189,0.3957803292893446,10.0,10.772032276622626,0.2029426614222624,15.0,0.004063978778024871
1.29,1.512416189,0.3957186829030244,10.0,10.77162368260504,0.20286492958423255,15.0,0.004108741933560171
1.3,1.512416189,0.3956563575301936,10.0,10.771210588083735,0.2027863425371178,15.0,0.0041539981379529875
1.31,1.512416189,0.3955933456926312,10.0,10.770792943487429,0.20270689081626647,15.0,0.0041997528219459256
1.32,1.512416189,0.39552963982975897,10.0,10.77037069869884,0.20262656485661976,15.0,0.004246011476099121
1.33,1.512416189,0.39546523229773467,10.0,10.769943803048664,0.20254535499134252,15.0,0.004292779651449108
1.34,1.512416189,0.3954001153685352,10.0,10.76951220530949,0.20246325145045835,15.0,0.004340062960174942
1.35,1.512416189,0.3953342812290297,10.0,10.76907585368966,0.20238024435948762,15.0,0.004387867076271661
1.36,1.512416189,0.3952677219800423,10.0,10.768634695827055,0.20229632373808717,15.0,0.004436197736231167
1.37,1.512416189,0.39520042963540486,10.0,10.768188678782805,0.2022114794986906,15.0,0.004485060739730603
1.38,1.512416189,0.395132396120999,10.0,10.76773774903494,0.20212570144514785,15.0,0.004534461950328311
1.39,1.512416189,0.39506361327378764,10.0,10.767281852471966,0.20203897927136336,15.0,0.004584407296167468
1.4,1.512416189,0.39499407284083615,10.0,10.766820934386374,0.20195130255993138,15.0,0.004634902770687451
1.41,1.512416189,0.3949237664783223,10.0,10.766354939468075,0.20186266078076806,15.0,0.0046859544333430585
1.42,1.512416189,0.39485268575053545,10.0,10.76588381179776,0.2017730432897389,15.0,0.004737568410331641
1.43,1.512416189,0.39478082212886517,10.0,10.765407494840192,0.20168243932728125,15.0,0.0047897508953282444
1.44,1.512416189,0.39470816699077793,10.0,10.76492593143742,0.20159083801702063,15.0,0.0048425081502288525
1.45,1.512416189,0.3946347116187832,10.0,10.764439063801921,0.20149822836438067,15.0,0.004895846505901812
1.46,1.512416189,0.3945604471993879,10.0,10.763946833509669,0.20140459925518547,15.0,0.004949772362947539
1.47,1.512416189,0.3944853648220391,10.0,10.763449181493117,0.20130993945425413,15.0,0.005004292192466588
1.48,1.512416189,0.3944094554780559,10.0,10.762946048034115,0.20121423760398655,15.0,0.005059412536836186
1.49,1.512416189,0.3943327100595484,10.0,10.762437372756741,0.20111748222294015,15.0,0.005115140010495315
1.5,1.512416189,0.39425511935832575,10.0,10.761923094620059,0.20101966170439692,15.0,0.005171481300738449
1.51,1.512416189,0.39417667406479173,10.0,10.761403151910788,0.20092076431492,15.0,0.0052284431685180235
1.52,1.512416189,0.3940973647668282,10.0,10.760877482235902,0.20082077819289984,15.0,0.005286032449255753
1.53,1.512416189,0.3940171819486663,10.0,10.76034602251514,0.20071969134708878,15.0,0.005344256053662879
1.54,1.512416189,0.3939361159897453,10.0,10.759808708973441,0.20061749165512427,15.0,0.005403120968569459
1.55,1.512416189,0.3938541571635589,10.0,10.759265477133283,0.2005141668620398,15.0,0.00546263425776278
1.56,1.512416189,0.3937712956364886,10.0,10.758716261806953,0.2004097045787633,15.0,0.005522803062835018
1.57,1.512416189,0.39368752146662445,10.0,10.758160997088721,0.20030409228060278,15.0,0.005583634604040227
1.58,1.512416189,0.39360282460257284,10.0,10.757599616346932,0.20019731730571844,15.0,0.005645136181160767
1.59,1.512416189,0.3935171948822512,10.0,10.75703205221601,0.20008936685358117,15.0,0.0057073151743832805
1.6,1.512416189,0.39343062203166895,10.0,10.756458236588378,0.19998022798341716,15.0,0.005770179045184313
1.61,1.512416189,0.3933430956636959,10.0,10.755878100606276,0.19986988761263788,15.0,0.005833735337225691
1.62,1.512416189,0.3932546052768164,10.0,10.755291574653508,0.19975833251525546,15.0,0.00589799167725976
1.63,1.512416189,0.3931651402538698,10.0,10.754698588347082,0.199645549320283,15.0,0.005962955776044595
1.64,1.512416189,0.39307468986077765,10.0,10.754099070528767,0.19953152451011952,15.0,0.006028635429269291
1.65,1.512416189,0.3929832432452563,10.0,10.753492949256552,0.19941624441891914,15.0,0.0060950385184894455
1.66,1.512416189,0.3928907894355154,10.0,10.752880151796015,0.1992996952309444,15.0,0.006162173012072944
1.67,1.512416189,0.3927973173389425,10.0,10.752260604611594,0.19918186297890322,15.0,0.006230046966156166
1.68,1.512416189,0.39270281574077265,10.0,10.751634233357764,0.1990627335422693,15.0,0.006298668525610718
1.69,1.512416189,0.3926072733027437,10.0,10.751000962870112,0.19894229264558566,15.0,0.00636804592502082
1.7,1.512416189,0.3925106785617366,10.0,10.75036071715632,0.19882052585675103,15.0,0.006438187489671454
1.71,1.512416189,0.3924130199284011,10.0,10.749713419387048,0.1986974185852889,15.0,0.0065091016365474005
1.72,1.512416189,0.39231428568576576,10.0,10.74905899188671,0.19857295608059872,15.0,0.006580796875343272
1.73,1.512416189,0.3922144639878331,10.0,10.748397356124155,0.19844712343018947,15.0,0.006653281809484678
1.74,1.512416189,0.3921135428581593,10.0,10.747728432703246,0.19831990555789464,15.0,0.006726565137160637
1.75,1.512416189,0.3920115101884179,10.0,10.747052141353329,0.1981912872220689,15.0,0.006800655652367359
1.76,1.512416189,0.39190835373694816,10.0,10.7463684009196,0.1980612530137662,15.0,0.006875562245963521
1.77,1.512416189,0.3918040611272871,10.0,10.74567712935337,0.19792978735489852,15.0,0.006951293906737173
1.78,1.512416189,0.39169861984668564,10.0,10.744978243702217,0.19779687449637576,15.0,0.007027859722484392
1.79,1.512416189,0.39159201724460807,10.0,10.744271660100033,0.19766249851622575,15.0,0.007105268881099814
1.8,1.512416189,0.3914842405312155,10.0,10.743557293756957,0.1975266433176949,15.0,0.007183530671679187
1.81,1.512416189,0.3913752767758323,10.0,10.742835058949206,0.19738929262732852,15.0,0.007262654485634055
1.82,1.512416189,0.3912651129053955,10.0,10.74210486900878,0.197250429993031,15.0,0.007342649817818733
1.83,1.512416189,0.3911537357028878,10.0,10.741366636313073,0.19711003878210553,15.0,0.007423526267669684
1.84,1.512416189,0.39104113180575256,10.0,10.740620272274345,0.19696810217927305,15.0,0.007505293540357456
1.85,1.512416189,0.3909272877042918,10.0,10.739865687329106,0.19682460318467013,15.0,0.0075879614479513
1.86,1.512416189,0.3908121897400465,10.0,10.739102790927355,0.19667952461182564,15.0,0.007671539910596614
1.87,1.512416189,0.39069582410415904,10.0,10.738331491521723,0.1965328490856159,15.0,0.007756038957705367
1.88,1.512416189,0.39057817683571777,10.0,10.737551696556485,0.19638455904019816,15.0,0.00784146872915962
1.89,1.512416189,0.3904592338200831,10.0,10.736763312456453,0.1962346367169219,15.0,0.007927839476528325
1.9,1.512416189,0.3903389807871953,10.0,10.735966244615746,0.196083064162218,15.0,0.008015161564297494
1.91,1.512416189,0.39021740330986404,10.0,10.735160397386437,0.1959298232254654,15.0,0.00810344547111395
1.92,1.512416189,0.39009448680203834,10.0,10.73434567406708,0.195774895556835,15.0,0.008192701791042764
1.93,1.512416189,0.3899702165170583,10.0,10.733521976891105,0.19561826260511042,15.0,0.008282941234838534
1.94,1.512416189,0.3898445775458871,10.0,10.732689207015074,0.19545990561548568,15.0,0.008374174631230684
1.95,1.512416189,0.38971755481532366,10.0,10.73184726450684,0.1952998056273392,15.0,0.008466412928222904
1.96,1.512416189,0.3895891330861959,10.0,10.730996048333541,0.19513794347198415,15.0,0.008559667194406918
1.97,1.512416189,0.38945929695153375,10.0,10.730135456349478,0.19497429977039463,15.0,0.008653948620290706
1.98,1.512416189,0.3893280308347221,10.0,10.729265385283863,0.19480885493090763,15.0,0.00874926851964137
1.99,1.512416189,0.38919531898763393,10.0,10.728385730728423,0.19464158914690044,15.0,0.008845638330842783
2.0,1.512416189,0.38906114548874227,10.0,10.72749638712487,0.1944724823944432,15.0,0.008943069618268197
2.01,1.512416189,0.3889254942412118,10.0,10.726597247752236,0.19430151442992638,15.0,0.009041574073667962
2.02,1.512416189,0.3887883489709693,10.0,10.725688204714068,0.19412866478766294,15.0,0.00914116351757255
2.03,1.512416189,0.38864969322475296,10.0,10.724769148925475,0.1939539127774648,15.0,0.009241849900710988
2.04,1.512416189,0.38850951036814013,10.0,10.723839970100045,0.19377723748219347,15.0,0.009343645305444988
2.05,1.512416189,0.3883677835835536,10.0,10.722900556736606,0.19359861775528467,15.0,0.009446561947218785
2.06,1.512416189,0.3882244958682458,10.0,10.72195079610585,0.1934180322182462,15.0,0.00955061217602503
2.07,1.512416189,0.38807963003226065,10.0,10.720990574236799,0.1932354592581294,15.0,0.00965580847788675
2.08,1.512416189,0.38793316869637345,10.0,10.720019775903134,0.19305087702497362,15.0,0.00976216347635571
2.09,1.512416189,0.3877850942900078,10.0,10.719038284609368,0.19286426342922325,15.0,0.009869689934027199
2.1,1.512416189,0.3876353890491296,10.0,10.718045982576866,0.1926755961391174,15.0,0.009978400754071581
2.11,1.512416189,0.38748403501411816,10.0,10.717042750729707,0.1924848525780517,15.0,0.010088308981782635
2.12,1.512416189,0.3873310140276136,10.0,10.716028468680403,0.1922920099219121,15.0,0.010199427806143028
2.13,1.512416189,0.3871763077323408,10.0,10.715003014715446,0.1920970450963802,15.0,0.010311770561406952
2.14,1.512416189,0.38701989756890925,10.0,10.713966265780707,0.19189993477420997,15.0,0.010425350728700279
2.15,1.512416189,0.386861764773589,10.0,10.712918097466668,0.19170065537247558,15.0,0.01054018193763825
2.16,1.512416189,0.38670189037606184,10.0,10.71185838399349,0.19149918304978988,15.0,0.010656277967961068
2.17,1.512416189,0.3865402551971479,10.0,10.710786998195928,0.1912954937034936,15.0,0.010773652751187433
2.18,1.512416189,0.3863768398465073,10.0,10.709703811508062,0.1910895629668144,15.0,0.010892320372286357
2.19,1.512416189,0.3862116247203164,10.0,10.708608693947872,0.19088136620599616,15.0,0.01101229507136732
2.2,1.512416189,0.3860445899989189,10.0,10.707501514101644,0.19067087851739767,15.0,0.011133591245389129
2.21,1.512416189,0.38587571564445045,10.0,10.706382139108197,0.19045807472456072,15.0,0.011256223449887501
2.22,1.512416189,0.3857049813984378,10.0,10.70525043464294,0.19024292937524714,15.0,0.01138020640072178
2.23,1.512416189,0.38553236677937114,10.0,10.704106264901755,0.1900254167384447,15.0,0.01150555497584079
2.24,1.512416189,0.3853578510802501,10.0,10.7029494925847,0.18980551080134114,15.0,0.011632284217068231
2.25,1.512416189,0.38518141336610245,10.0,10.701779978879532,0.18958318526626666,15.0,0.011760409331907657
2.26,1.512416189,0.38500303247147577,10.0,10.700597583445052,0.18935841354760394,15.0,0.011889945695367412
2.27,1.512416189,0.3848226869979014,10.0,10.699402164394263,0.1891311687686658,15.0,0.012020908851805616
2.28,1.512416189,0.3846403553113307,10.0,10.698193578277339,0.18890142375854016,15.0,0.012153314516795466
2.29,1.512416189,0.3844560155395429,10.0,10.696971680064422,0.18866915104890153,15.0,0.01228717857901115
2.3,1.512416189,0.3842696455695248,10.0,10.69573632312821,0.1884343228707895,15.0,0.012422517102134437
2.31,1.512416189,0.3840812230448214,10.0,10.694487359226365,0.1881969111513533,15.0,0.012559346326782366
2.32,1.512416189,0.3838907253628574,10.0,10.693224638483722,0.1879568875105623,15.0,0.012697682672456068
2.33,1.512416189,0.38369812967222955,10.0,10.691948009374308,0.18771422325788223,15.0,0.012837542739511165
2.34,1.512416189,0.38350341286996903,10.0,10.690657318703154,0.1874688893889168,15.0,0.012978943311149746
2.35,1.512416189,0.38330655159877386,10.0,10.689352411587919,0.18722085658201415,15.0,0.013121901355434418
2.36,1.512416189,0.38310752224421085,10.0,10.688033131440296,0.18697009519483831,15.0,0.01326643402732441
2.37,1.512416189,0.38290630093188677,10.0,10.686699319947229,0.18671657526090474,15.0,0.013412558670734223
2.38,1.512416189,0.38270286352458865,10.0,10.68535081705191,0.1864602664860802,15.0,0.013560292820614845
2.39,1.512416189,0.3824971856193924,10.0,10.683987460934578,0.1862011382450463,15.0,0.013709654205058002
2.4,1.512416189,0.38228924254473995,10.0,10.682609087993095,0.18593915957772658,15.0,0.013860660747423469
2.41,1.512416189,0.382079009357484,10.0,10.681215532823318,0.1856742991856766,15.0,0.014013330568489931
2.42,1.512416189,0.3818664608399007,10.0,10.67980662819925,0.18540652542843702,15.0,0.014167681988629418
2.43,1.512416189,0.38165157149666906,10.0,10.678382205052971,0.1851358063198491,15.0,0.014323733530005803
2.44,1.512416189,0.38143431555181756,10.0,10.676942092454356,0.18486210952433252,15.0,0.01448150391879741
2.45,1.512416189,0.3812146669456371,10.0,10.675486117590554,0.18458540235312482,15.0,0.014641012087444207
2.46,1.512416189,0.3809925993315601,10.0,10.674014105745261,0.1843056517604829,15.0,0.014802277176919643
2.47,1.512416189,0.3807680860730051,10.0,10.672525880277748,0.18402282433984538,15.0,0.01496531853902762
2.48,1.512416189,0.3805411002401873,10.0,10.671021262601666,0.18373688631995605,15.0,0.01513015573872465
2.49,1.512416189,0.3803116146068932,10.0,10.669500072163618,0.18344780356094806,15.0,0.015296808556467712
2.5,1.512416189,0.38007960164722093,10.0,10.66796212642149,0.18315554155038846,15.0,0.015465296990587843
2.51,1.512416189,0.37984503353228366,10.0,10.666407240822544,0.1828600653992827,15.0,0.015635641259689987
2.52,1.512416189,0.3796078821268778,10.0,10.66483522878128,0.18256133983803896,15.0,0.01580786180507921
2.53,1.512416189,0.379368118986114,10.0,10.663245901657042,0.18225932921239196,15.0,0.015981979293213627
2.54,1.512416189,0.3791257153520114,10.0,10.661639068731377,0.1819539974792858,15.0,0.016158014618184436
2.55,1.512416189,0.3788806421500547,10.0,10.660014537185155,0.181645308202716,15.0,0.01633598890422314
2.56,1.512416189,0.3786328699857129,10.0,10.658372112075432,0.18133322454952958,15.0,0.01651592350823652
2.57,1.512416189,0.3783823691409206,10.0,10.65671159631205,0.18101770928518415,15.0,0.0166978400223694
2.58,1.512416189,0.37812910957052004,10.0,10.655032790633994,0.1806987247694644,15.0,0.016881760276595766
2.59,1.512416189,0.37787306089866435,10.0,10.653335493585478,0.18037623295215677,15.0,0.017067706341338296
