time	[A]	[C]	[D]	[dummy_S]	[fba__A]	[fba__B1]	[fba__B2]	[fba__C]	EX_A	EX_C	R4	fba__R1	fba__R2	fba__R3	update__update_A	update__update_C	bounds__k1	bounds__lb_default	dt	fba__ub_default	fba__zero	k_R4	lb_EX_A	lb_EX_C	pEX_A	pEX_C	ub_EX_A	ub_EX_C	ub_R1
15.0	5.0	6.0	1.0	0.0	0.0	0.0	0.0	0.0	-1.0	1.0	0.6000000000000001	1.0	1.0	1.0	1.0	-1.0	-0.2	-1000.0	0.1	1000.0	0.0	0.1	-50.0	-60.0	-1.0	1.0	1000.0	1000.0	1.0
16.0	5.0	7.0	1.0	0.0	0.0	0.0	0.0	0.0	-1.0	1.0	0.7000000000000001	1.0	1.0	1.0	1.0	-1.0	-0.2	-1000.0	0.1	1000.0	0.0	0.1	-50.0	-70.0	-1.0	1.0	1000.0	1000.0	1.0
17.0	4.0	7.0	1.0	0.0	0.0	0.0	0.0	0.0	-1.0	1.0	0.7000000000000001	1.0	1.0	1.0	1.0	-1.0	-0.2	-1000.0	0.1	1000.0	0.0	0.1	-40.0	-70.0	-1.0	1.0	1000.0	1000.0	1.0
18.0	4.0	8.0	1.0	0.0	0.0	0.0	0.0	0.0	-1.0	1.0	0.8	1.0	1.0	1.0	1.0	-1.0	-0.2	-1000.0	0.1	1000.0	0.0	0.1	-40.0	-80.0	-1.0	1.0	1000.0	1000.0	1.0
19.0	4.0	7.0	2.0	0.0	0.0	0.0	0.0	0.0	-1.0	1.0	0.7000000000000001	1.0	1.0	1.0	1.0	-1.0	-0.2	-1000.0	0.1	1000.0	0.0	0.1	-40.0	-70.0	-1.0	1.0	1000.0	1000.0	1.0
20.0	4.0	7.0	2.0	0.0	0.0	0.0	0.0	0.0	-1.0	1.0	0.7000000000000001	1.0	1.0	1.0	1.0	-1.0	-0.2	-1000.0	0.1	1000.0	0.0	0.1	-40.0	-70.0	-1.0	1.0	1000.0	1000.0	1.0
21.0	3.0	7.0	2.0	0.0	0.0	0.0	0.0	0.0	-1.0	1.0	0.7000000000000001	1.0	1.0	1.0	1.0	-1.0	-0.2	-1000.0	0.1	1000.0	0.0	0.1	-30.0	-70.0	-1.0	1.0	1000.0	1000.0	1.0
22.0	2.0	7.0	2.0	0.0	0.0	0.0	0.0	0.0	-1.0	1.0	0.7000000000000001	1.0	1.0	1.0	1.0	-1.0	-0.2	-1000.0	0.1	1000.0	0.0	0.1	-20.0	-70.0	-1.0	1.0	1000.0	1000.0	1.0
23.0	2.0	8.0	2.0	0.0	0.0	0.0	0.0	0.0	-1.0	1.0	0.8	1.0	1.0	1.0	1.0	-1.0	-0.2	-1000.0	0.1	1000.0	0.0	0.1	-20.0	-80.0	-1.0	1.0	1000.0	1000.0	1.0
24.0	2.0	8.0	2.0	0.0	0.0	0.0	0.0	0.0	-1.0	1.0	0.8	1.0	1.0	1.0	1.0	-1.0	-0.2	-1000.0	0.1	1000.0	0.0	0.1	-20.0	-80.0	-1.0	1.0	1000.0	1000.0	1.0
25.0	2.0	7.0	3.0	0.0	0.0	0.0	0.0	0.0	-1.0	1.0	0.7000000000000001	1.0	1.0	1.0	1.0	-1.0	-0.2	-1000.0	0.1	1000.0	0.0	0.1	-20.0	-70.0	-1.0	1.0	1000.0	1000.0	1.0
26.0	2.0	8.0	3.0	0.0	0.0	0.0	0.0	0.0	-1.0	1.0	0.8	1.0	1.0	1.0	1.0	-1.0	-0.2	-1000.0	0.1	1000.0	0.0	0.1	-20.0	-80.0	-1.0	1.0	1000.0	1000.0	1.0
27.0	2.0	7.0	4.0	0.0	0.0	0.0	0.0	0.0	-1.0	1.0	0.7000000000000001	1.0	1.0	1.0	1.0	-1.0	-0.2	-1000.0	0.1	1000.0	0.0	0.1	-20.0	-70.0	-1.0	1.0	1000.0	1000.0	1.0
28.0	1.0	7.0	4.0	0.0	0.0	0.0	0.0	0.0	-1.0	1.0	0.7000000000000001	1.0	1.0	1.0	1.0	-1.0	-0.2	-1000.0	0.1	1000.0	0.0	0.1	-10.0	-70.0	-1.0	1.0	1000.0	1000.0	1.0
29.0	1.0	8.0	4.0	0.0	0.0	0.0	0.0	0.0	-1.0	1.0	0.8	1.0	1.0	1.0	1.0	-1.0	-0.2	-1000.0	0.1	1000.0	0.0	0.1	-10.0	-80.0	-1.0	1.0	1000.0	1000.0	1.0
30.0	0.0	8.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8	0.0	0.0	0.0	0.0	0.0	-0.2	-1000.0	0.1	1000.0	0.0	0.1	0.0	-80.0	0.0	0.0	1000.0	1000.0	1.0
31.0	0.0	8.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8	0.0	0.0	0.0	0.0	0.0	-0.2	-1000.0	0.1	1000.0	0.0	0.1	0.0	-80.0	0.0	0.0	1000.0	1000.0	1.0
32.0	0.0	8.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8	0.0	0.0	0.0	0.0	0.0	-0.2	-1000.0	0.1	1000.0	0.0	0.1	0.0	-80.0	0.0	0.0	1000.0	1000.0	1.0
33.0	0.0	8.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8	0.0	0.0	0.0	0.0	0.0	-0.2	-1000.0	0.1	1000.0	0.0	0.1	0.0	-80.0	0.0	0.0	1000.0	1000.0	1.0
34.0	0.0	8.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8	0.0	0.0	0.0	0.0	0.0	-0.2	-1000.0	0.1	1000.0	0.0	0.1	0.0	-80.0	0.0	0.0	1000.0	1000.0	1.0
35.0	0.0	7.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7000000000000001	0.0	0.0	0.0	0.0	0.0	-0.2	-1000.0	0.1	1000.0	0.0	0.1	0.0	-70.0	0.0	0.0	1000.0	1000.0	1.0
36.0	0.0	6.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6000000000000001	0.0	0.0	0.0	0.0	0.0	-0.2	-1000.0	0.1	1000.0	0.0	0.1	0.0	-60.0	0.0	0.0	1000.0	1000.0	1.0
37.0	0.0	5.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	-0.2	-1000.0	0.1	1000.0	0.0	0.1	0.0	-50.0	0.0	0.0	1000.0	1000.0	1.0
38.0	0.0	4.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4	0.0	0.0	0.0	0.0	0.0	-0.2	-1000.0	0.1	1000.0	0.0	0.1	0.0	-40.0	0.0	0.0	1000.0	1000.0	1.0
39.0	0.0	3.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.30000000000000004	0.0	0.0	0.0	0.0	0.0	-0.2	-1000.0	0.1	1000.0	0.0	0.1	0.0	-30.0	0.0	0.0	1000.0	1000.0	1.0
40.0	0.0	3.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.30000000000000004	0.0	0.0	0.0	0.0	0.0	-0.2	-1000.0	0.1	1000.0	0.0	0.1	0.0	-30.0	0.0	0.0	1000.0	1000.0	1.0
41.0	0.0	3.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.30000000000000004	0.0	0.0	0.0	0.0	0.0	-0.2	-1000.0	0.1	1000.0	0.0	0.1	0.0	-30.0	0.0	0.0	1000.0	1000.0	1.0
42.0	0.0	3.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.30000000000000004	0.0	0.0	0.0	0.0	0.0	-0.2	-1000.0	0.1	1000.0	0.0	0.1	0.0	-30.0	0.0	0.0	1000.0	1000.0	1.0
43.0	0.0	3.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.30000000000000004	0.0	0.0	0.0	0.0	0.0	-0.2	-1000.0	0.1	1000.0	0.0	0.1	0.0	-30.0	0.0	0.0	1000.0	1000.0	1.0
44.0	0.0	3.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.30000000000000004	0.0	0.0	0.0	0.0	0.0	-0.2	-1000.0	0.1	1000.0	0.0	0.1	0.0	-30.0	0.0	0.0	1000.0	1000.0	1.0
45.0	0.0	3.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.30000000000000004	0.0	0.0	0.0	0.0	0.0	-0.2	-1000.0	0.1	1000.0	0.0	0.1	0.0	-30.0	0.0	0.0	1000.0	1000.0	1.0
46.0	0.0	3.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.30000000000000004	0.0	0.0	0.0	0.0	0.0	-0.2	-1000.0	0.1	1000.0	0.0	0.1	0.0	-30.0	0.0	0.0	1000.0	1000.0	1.0
47.0	0.0	2.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.0	0.0	0.0	0.0	-0.2	-1000.0	0.1	1000.0	0.0	0.1	0.0	-20.0	0.0	0.0	1000.0	1000.0	1.0
48.0	0.0	1.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	-0.2	-1000.0	0.1	1000.0	0.0	0.1	0.0	-10.0	0.0	0.0	1000.0	1000.0	1.0
49.0	0.0	1.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	-0.2	-1000.0	0.1	1000.0	0.0	0.1	0.0	-10.0	0.0	0.0	1000.0	1000.0	1.0
50.0	0.0	1.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	-0.2	-1000.0	0.1	1000.0	0.0	0.1	0.0	-10.0	0.0	0.0	1000.0	1000.0	1.0
