time	[A]	[C]	[D]	[dummy_S]	[fba__A]	[fba__B1]	[fba__B2]	[fba__C]	R4	dummy_EX_A	dummy_EX_C	fba__R1	fba__R2	fba__R3	update__update_A	update__update_C	EX_A	EX_C	bounds__k1	bounds__lb_default	dt	fba__ub_default	fba__zero	k_R4	lb_EX_A	lb_EX_C	ub_EX_A	ub_EX_C	ub_R1
1.0	9.08456016649	0.869716285794	0.0457235477198	0.0	0.0	0.0	0.0	0.0	0.0869716285794	0.0	0.0	0.835270702924	0.835270702924	0.835270702924	0.835270702924	-0.835270702924	-0.835270702924	0.835270702924	-0.2	-1000.0	0.1	1000.0	0.0	0.1	-90.8456016649	-8.69716285794	1000.0	1000.0	0.818731736736
1.1	9.00268699282	0.942525803353	0.0547872038342	0.0	0.0	0.0	0.0	0.0	0.0942525803353	0.0	0.0	0.818731736736	0.818731736736	0.818731736736	0.818731736736	-0.818731736736	-0.818731736736	0.818731736736	-0.2	-1000.0	0.1	1000.0	0.0	0.1	-90.0268699282	-9.42525803353	1000.0	1000.0	0.802520469875
1.2	8.92243494583	1.01299729691	0.0645677572655	0.0	0.0	0.0	0.0	0.0	0.101299729691	0.0	0.0	0.802520469875	0.802520469875	0.802520469875	0.802520469875	-0.802520469875	-0.802520469875	0.802520469875	-0.2	-1000.0	0.1	1000.0	0.0	0.1	-89.2243494583	-10.1299729691	1000.0	1000.0	0.786630504772
1.3	8.84377189536	1.08118609991	0.0750420047371	0.0	0.0	0.0	0.0	0.0	0.108118609991	0.0	0.0	0.786630504772	0.786630504772	0.786630504772	0.786630504772	-0.786630504772	-0.786630504772	0.786630504772	-0.2	-1000.0	0.1	1000.0	0.0	0.1	-88.4377189536	-10.8118609991	1000.0	1000.0	0.771055372057
1.4	8.76666635815	1.14714621658	0.0861874252792	0.0	0.0	0.0	0.0	0.0	0.114714621658	0.0	0.0	0.771055372057	0.771055372057	0.771055372057	0.771055372057	-0.771055372057	-0.771055372057	0.771055372057	-0.2	-1000.0	0.1	1000.0	0.0	0.1	-87.6666635815	-11.4714621658	1000.0	1000.0	0.755788866101
1.5	8.69108747154	1.21093049914	0.097982029324	0.0	0.0	0.0	0.0	0.0	0.121093049914	0.0	0.0	0.755788866101	0.755788866101	0.755788866101	0.755788866101	-0.755788866101	-0.755788866101	0.755788866101	-0.2	-1000.0	0.1	1000.0	0.0	0.1	-86.9108747154	-12.1093049914	1000.0	1000.0	0.740824903212
1.6	8.61700498122	1.27259067152	0.110404347272	0.0	0.0	0.0	0.0	0.0	0.127259067152	0.0	0.0	0.740824903212	0.740824903212	0.740824903212	0.740824903212	-0.740824903212	-0.740824903212	0.740824903212	-0.2	-1000.0	0.1	1000.0	0.0	0.1	-86.1700498122	-12.7259067152	1000.0	1000.0	0.726157519197
1.7	8.5443892293	1.33217886221	0.123431908502	0.0	0.0	0.0	0.0	0.0	0.133217886221	0.0	0.0	0.726157519197	0.726157519197	0.726157519197	0.726157519197	-0.726157519197	-0.726157519197	0.726157519197	-0.2	-1000.0	0.1	1000.0	0.0	0.1	-85.443892293	-13.3217886221	1000.0	1000.0	0.711780112764
1.8	8.47321121802	1.38974318035	0.13704560163	0.0	0.0	0.0	0.0	0.0	0.138974318035	0.0	0.0	0.711780112764	0.711780112764	0.711780112764	0.711780112764	-0.711780112764	-0.711780112764	0.711780112764	-0.2	-1000.0	0.1	1000.0	0.0	0.1	-84.7321121802	-13.8974318035	1000.0	1000.0	0.697687619928
1.9	8.40344245603	1.44533209713	0.151225446848	0.0	0.0	0.0	0.0	0.0	0.144533209713	0.0	0.0	0.697687619928	0.697687619928	0.697687619928	0.697687619928	-0.697687619928	-0.697687619928	0.697687619928	-0.2	-1000.0	0.1	1000.0	0.0	0.1	-84.0344245603	-14.4533209713	1000.0	1000.0	0.683874416934
2.0	8.33505501434	1.49899306154	0.165951924136	0.0	0.0	0.0	0.0	0.0	0.149899306154	0.0	0.0	0.683874416934	0.683874416934	0.683874416934	0.683874416934	-0.683874416934	-0.683874416934	0.683874416934	-0.2	-1000.0	0.1	1000.0	0.0	0.1	-83.3505501434	-14.9899306154	1000.0	1000.0	0.670334958512
2.1	8.26802151849	1.5507724876	0.181205993922	0.0	0.0	0.0	0.0	0.0	0.15507724876	0.0	0.0	0.670334958512	0.670334958512	0.670334958512	0.670334958512	-0.670334958512	-0.670334958512	0.670334958512	-0.2	-1000.0	0.1	1000.0	0.0	0.1	-82.6802151849	-15.507724876	1000.0	1000.0	0.65706383791
2.2	8.20231513469	1.60071579128	0.196969074036	0.0	0.0	0.0	0.0	0.0	0.160071579128	0.0	0.0	0.65706383791	0.65706383791	0.65706383791	0.65706383791	-0.65706383791	-0.65706383791	0.65706383791	-0.2	-1000.0	0.1	1000.0	0.0	0.1	-82.0231513469	-16.0071579128	1000.0	1000.0	0.644055754984
2.3	8.1379095592	1.64886741115	0.213223029664	0.0	0.0	0.0	0.0	0.0	0.164886741115	0.0	0.0	0.644055754984	0.644055754984	0.644055754984	0.644055754984	-0.644055754984	-0.644055754984	0.644055754984	-0.2	-1000.0	0.1	1000.0	0.0	0.1	-81.379095592	-16.4886741115	1000.0	1000.0	0.631305513989
2.4	8.0747790078	1.69527082871	0.229950163497	0.0	0.0	0.0	0.0	0.0	0.169527082871	0.0	0.0	0.631305513989	0.631305513989	0.631305513989	0.631305513989	-0.631305513989	-0.631305513989	0.631305513989	-0.2	-1000.0	0.1	1000.0	0.0	0.1	-80.747790078	-16.9527082871	1000.0	1000.0	0.618808021388
2.5	8.01289820566	1.73996858831	0.247133206042	0.0	0.0	0.0	0.0	0.0	0.173996858831	0.0	0.0	0.618808021388	0.618808021388	0.618808021388	0.618808021388	-0.618808021388	-0.618808021388	0.618808021388	-0.2	-1000.0	0.1	1000.0	0.0	0.1	-80.1289820566	-17.3996858831	1000.0	1000.0	0.606558283687
2.6	7.95224237729	1.78300231385	0.264755308868	0.0	0.0	0.0	0.0	0.0	0.178300231385	0.0	0.0	0.606558283687	0.606558283687	0.606558283687	0.606558283687	-0.606558283687	-0.606558283687	0.606558283687	-0.2	-1000.0	0.1	1000.0	0.0	0.1	-79.5224237729	-17.8300231385	1000.0	1000.0	0.594551405867
2.7	7.8927872367	1.82441271112	0.282800052182	0.0	0.0	0.0	0.0	0.0	0.182441271112	0.0	0.0	0.594551405867	0.594551405867	0.594551405867	0.594551405867	-0.594551405867	-0.594551405867	0.594551405867	-0.2	-1000.0	0.1	1000.0	0.0	0.1	-78.927872367	-18.2441271112	1000.0	1000.0	0.582782592082
2.8	7.83450897749	1.86423963486	0.301251387648	0.0	0.0	0.0	0.0	0.0	0.186423963486	0.0	0.0	0.582782592082	0.582782592082	0.582782592082	0.582782592082	-0.582782592082	-0.582782592082	0.582782592082	-0.2	-1000.0	0.1	1000.0	0.0	0.1	-78.3450897749	-18.6423963486	1000.0	1000.0	0.571247133607
2.9	7.77738426413	1.90252207744	0.320093658429	0.0	0.0	0.0	0.0	0.0	0.190252207744	0.0	0.0	0.571247133607	0.571247133607	0.571247133607	0.571247133607	-0.571247133607	-0.571247133607	0.571247133607	-0.2	-1000.0	0.1	1000.0	0.0	0.1	-77.7738426413	-19.0252207744	1000.0	1000.0	0.559940413667
3.0	7.72139022277	1.93929818684	0.339311590396	0.0	0.0	0.0	0.0	0.0	0.193929818684	0.0	0.0	0.559940413667	0.559940413667	0.559940413667	0.559940413667	-0.559940413667	-0.559940413667	0.559940413667	-0.2	-1000.0	0.1	1000.0	0.0	0.1	-77.2139022277	-19.3929818684	1000.0	1000.0	0.54885790537
3.1	7.66650443223	1.97460528425	0.358890283524	0.0	0.0	0.0	0.0	0.0	0.197460528425	0.0	0.0	0.54885790537	0.54885790537	0.54885790537	0.54885790537	-0.54885790537	-0.54885790537	0.54885790537	-0.2	-1000.0	0.1	1000.0	0.0	0.1	-76.6650443223	-19.7460528425	1000.0	1000.0	0.53799516967
3.2	7.61270491526	2.00847986214	0.378815222604	0.0	0.0	0.0	0.0	0.0	0.200847986214	0.0	0.0	0.53799516967	0.53799516967	0.53799516967	0.53799516967	-0.53799516967	-0.53799516967	0.53799516967	-0.2	-1000.0	0.1	1000.0	0.0	0.1	-76.1270491526	-20.0847986214	1000.0	1000.0	0.527347863839
3.3	7.55997012888	2.04095762412	0.399072247013	0.0	0.0	0.0	0.0	0.0	0.204095762412	0.0	0.0	0.527347863839	0.527347863839	0.527347863839	0.527347863839	-0.527347863839	-0.527347863839	0.527347863839	-0.2	-1000.0	0.1	1000.0	0.0	0.1	-75.5997012888	-20.4095762412	1000.0	1000.0	0.516911727759
3.4	7.5082789561	2.07207352621	0.419647517695	0.0	0.0	0.0	0.0	0.0	0.207207352621	0.0	0.0	0.516911727759	0.516911727759	0.516911727759	0.516911727759	-0.516911727759	-0.516911727759	0.516911727759	-0.2	-1000.0	0.1	1000.0	0.0	0.1	-75.082789561	-20.7207352621	1000.0	1000.0	0.506682567784
3.5	7.45761069932	2.1018617615	0.44052753918	0.0	0.0	0.0	0.0	0.0	0.21018617615	0.0	0.0	0.506682567784	0.506682567784	0.506682567784	0.506682567784	-0.506682567784	-0.506682567784	0.506682567784	-0.2	-1000.0	0.1	1000.0	0.0	0.1	-74.5761069932	-21.018617615	1000.0	1000.0	0.496656271141
3.6	7.40794507221	2.13035577555	0.461699152243	0.0	0.0	0.0	0.0	0.0	0.213035577555	0.0	0.0	0.496656271141	0.496656271141	0.496656271141	0.496656271141	-0.496656271141	-0.496656271141	0.496656271141	-0.2	-1000.0	0.1	1000.0	0.0	0.1	-74.0794507221	-21.3035577555	1000.0	1000.0	0.48682880425
3.7	7.35926219179	2.15758828137	0.483149526849	0.0	0.0	0.0	0.0	0.0	0.215758828137	0.0	0.0	0.48682880425	0.48682880425	0.48682880425	0.48682880425	-0.48682880425	-0.48682880425	0.48682880425	-0.2	-1000.0	0.1	1000.0	0.0	0.1	-73.5926219179	-21.5758828137	1000.0	1000.0	0.477196211155
3.8	7.31154257067	2.18359127397	0.504866155365	0.0	0.0	0.0	0.0	0.0	0.218359127397	0.0	0.0	0.477196211155	0.477196211155	0.477196211155	0.477196211155	-0.477196211155	-0.477196211155	0.477196211155	-0.2	-1000.0	0.1	1000.0	0.0	0.1	-73.1154257067	-21.8359127397	1000.0	1000.0	0.467754612068
3.9	7.26476710946	2.20839604605	0.526836844492	0.0	0.0	0.0	0.0	0.0	0.220839604605	0.0	0.0	0.467754612068	0.467754612068	0.467754612068	0.467754612068	-0.467754612068	-0.467754612068	0.467754612068	-0.2	-1000.0	0.1	1000.0	0.0	0.1	-72.6476710946	-22.0839604605	1000.0	1000.0	0.458500200894
4.0	7.21891708937	2.23203328643	0.549049624199	0.0	0.0	0.0	0.0	0.0	0.223203328643	0.0	0.0	0.458500200894	0.458500200894	0.458500200894	0.458500200894	-0.458500200894	-0.458500200894	0.458500200894	-0.2	-1000.0	0.1	1000.0	0.0	0.1	-72.1891708937	-22.3203328643	1000.0	1000.0	0.449429179315
4.1	7.17397417144	2.25453290351	0.57149292505	0.0	0.0	0.0	0.0	0.0	0.225453290351	0.0	0.0	0.449429179315	0.449429179315	0.449429179315	0.449429179315	-0.449429179315	-0.449429179315	0.449429179315	-0.2	-1000.0	0.1	1000.0	0.0	0.1	-71.7397417144	-22.5453290351	1000.0	1000.0	0.440537892332
4.2	7.12992038221	2.27592414189	0.594155475906	0.0	0.0	0.0	0.0	0.0	0.227592414189	0.0	0.0	0.440537892332	0.440537892332	0.440537892332	0.440537892332	-0.440537892332	-0.440537892332	0.440537892332	-0.2	-1000.0	0.1	1000.0	0.0	0.1	-71.2992038221	-22.7592414189	1000.0	1000.0	0.431822757278
4.3	7.08673810648	2.29623559572	0.617026297809	0.0	0.0	0.0	0.0	0.0	0.229623559572	0.0	0.0	0.431822757278	0.431822757278	0.431822757278	0.431822757278	-0.431822757278	-0.431822757278	0.431822757278	-0.2	-1000.0	0.1	1000.0	0.0	0.1	-70.8673810648	-22.9623559572	1000.0	1000.0	0.423280262727
4.4	7.04441008021	2.31549522187	0.640094697928	0.0	0.0	0.0	0.0	0.0	0.231549522187	0.0	0.0	0.423280262727	0.423280262727	0.423280262727	0.423280262727	-0.423280262727	-0.423280262727	0.423280262727	-0.2	-1000.0	0.1	1000.0	0.0	0.1	-70.4441008021	-23.1549522187	1000.0	1000.0	0.414906967416
4.5	7.00291938347	2.33373034583	0.663350270708	0.0	0.0	0.0	0.0	0.0	0.233373034583	0.0	0.0	0.414906967416	0.414906967416	0.414906967416	0.414906967416	-0.414906967416	-0.414906967416	0.414906967416	-0.2	-1000.0	0.1	1000.0	0.0	0.1	-70.0291938347	-23.3373034583	1000.0	1000.0	0.406699505299
4.6	6.96224943294	2.35096766676	0.686782900306	0.0	0.0	0.0	0.0	0.0	0.235096766676	0.0	0.0	0.406699505299	0.406699505299	0.406699505299	0.406699505299	-0.406699505299	-0.406699505299	0.406699505299	-0.2	-1000.0	0.1	1000.0	0.0	0.1	-69.6224943294	-23.5096766676	1000.0	1000.0	0.398654592747
4.7	6.92238397366	2.36723331752	0.710382708821	0.0	0.0	0.0	0.0	0.0	0.236723331752	0.0	0.0	0.398654592747	0.398654592747	0.398654592747	0.398654592747	-0.398654592747	-0.398654592747	0.398654592747	-0.2	-1000.0	0.1	1000.0	0.0	0.1	-69.2238397366	-23.6723331752	1000.0	1000.0	0.390768987341
4.8	6.88330707493	2.38255284326	0.734140081821	0.0	0.0	0.0	0.0	0.0	0.238255284326	0.0	0.0	0.390768987341	0.390768987341	0.390768987341	0.390768987341	-0.390768987341	-0.390768987341	0.390768987341	-0.2	-1000.0	0.1	1000.0	0.0	0.1	-68.8330707493	-23.8255284326	1000.0	1000.0	0.383039513074
4.9	6.84500312362	2.39695121413	0.758045662257	0.0	0.0	0.0	0.0	0.0	0.239695121413	0.0	0.0	0.383039513074	0.383039513074	0.383039513074	0.383039513074	-0.383039513074	-0.383039513074	0.383039513074	-0.2	-1000.0	0.1	1000.0	0.0	0.1	-68.4500312362	-23.9695121413	1000.0	1000.0	0.375463059074
5.0	6.80745681771	2.41045283786	0.782090344432	0.0	0.0	0.0	0.0	0.0	0.241045283786	0.0	0.0	0.375463059074	0.375463059074	0.375463059074	0.375463059074	-0.375463059074	-0.375463059074	0.375463059074	-0.2	-1000.0	0.1	1000.0	0.0	0.1	-68.0745681771	-24.1045283786	1000.0	1000.0	0.368036578297
5.1	6.77065315988	2.42308157207	0.806265268054	0.0	0.0	0.0	0.0	0.0	0.242308157207	0.0	0.0	0.368036578297	0.368036578297	0.368036578297	0.368036578297	-0.368036578297	-0.368036578297	0.368036578297	-0.2	-1000.0	0.1	1000.0	0.0	0.1	-67.7065315988	-24.2308157207	1000.0	1000.0	0.360757086197
5.2	6.73457745126	2.43486073637	0.830561812372	0.0	0.0	0.0	0.0	0.0	0.243486073637	0.0	0.0	0.360757086197	0.360757086197	0.360757086197	0.360757086197	-0.360757086197	-0.360757086197	0.360757086197	-0.2	-1000.0	0.1	1000.0	0.0	0.1	-67.3457745126	-24.3486073637	1000.0	1000.0	0.353621659381
5.3	6.69921528533	2.44581312425	0.854971590433	0.0	0.0	0.0	0.0	0.0	0.244581312425	0.0	0.0	0.353621659381	0.353621659381	0.353621659381	0.353621659381	-0.353621659381	-0.353621659381	0.353621659381	-0.2	-1000.0	0.1	1000.0	0.0	0.1	-66.9921528533	-24.4581312425	1000.0	1000.0	0.346627434262
5.4	6.6645525419	2.45596101464	0.879486443463	0.0	0.0	0.0	0.0	0.0	0.245596101464	0.0	0.0	0.346627434262	0.346627434262	0.346627434262	0.346627434262	-0.346627434262	-0.346627434262	0.346627434262	-0.2	-1000.0	0.1	1000.0	0.0	0.1	-66.645525419	-24.5596101464	1000.0	1000.0	0.339771605721
5.5	6.63057538133	2.4653261833	0.90409843538	0.0	0.0	0.0	0.0	0.0	0.24653261833	0.0	0.0	0.339771605721	0.339771605721	0.339771605721	0.339771605721	-0.339771605721	-0.339771605721	0.339771605721	-0.2	-1000.0	0.1	1000.0	0.0	0.1	-66.3057538133	-24.653261833	1000.0	1000.0	0.333051425786
5.6	6.59727023875	2.47392991381	0.928799847444	0.0	0.0	0.0	0.0	0.0	0.247392991381	0.0	0.0	0.333051425786	0.333051425786	0.333051425786	0.333051425786	-0.333051425786	-0.333051425786	0.333051425786	-0.2	-1000.0	0.1	1000.0	0.0	0.1	-65.9727023875	-24.7392991381	1000.0	1000.0	0.326464202332
5.7	6.56462381852	2.48179300843	0.953583173056	0.0	0.0	0.0	0.0	0.0	0.248179300843	0.0	0.0	0.326464202332	0.326464202332	0.326464202332	0.326464202332	-0.326464202332	-0.326464202332	0.326464202332	-0.2	-1000.0	0.1	1000.0	0.0	0.1	-65.6462381852	-24.8179300843	1000.0	1000.0	0.320007297809
5.8	6.53262308874	2.48893579858	0.978441112692	0.0	0.0	0.0	0.0	0.0	0.248893579858	0.0	0.0	0.320007297809	0.320007297809	0.320007297809	0.320007297809	-0.320007297809	-0.320007297809	0.320007297809	-0.2	-1000.0	0.1	1000.0	0.0	0.1	-65.3262308874	-24.8893579858	1000.0	1000.0	0.313678128013
5.9	6.50125527593	2.49537815509	1.00336656898	0.0	0.0	0.0	0.0	0.0	0.249537815509	0.0	0.0	0.313678128013	0.313678128013	0.313678128013	0.313678128013	-0.313678128013	-0.313678128013	0.313678128013	-0.2	-1000.0	0.1	1000.0	0.0	0.1	-65.0125527593	-24.9537815509	1000.0	1000.0	0.307474160875
6.0	6.47050785985	2.50113949823	1.02835264193	0.0	0.0	0.0	0.0	0.0	0.250113949823	0.0	0.0	0.307474160875	0.307474160875	0.307474160875	0.307474160875	-0.307474160875	-0.307474160875	0.307474160875	-0.2	-1000.0	0.1	1000.0	0.0	0.1	-64.7050785985	-25.0113949823	1000.0	1000.0	0.301392915303
6.1	6.44036856832	2.50623880745	1.05339262424	0.0	0.0	0.0	0.0	0.0	0.250623880745	0.0	0.0	0.301392915303	0.301392915303	0.301392915303	0.301392915303	-0.301392915303	-0.301392915303	0.301392915303	-0.2	-1000.0	0.1	1000.0	0.0	0.1	-64.4036856832	-25.0623880745	1000.0	1000.0	0.295431960049
6.2	6.41082537231	2.51069463089	1.0784799968	0.0	0.0	0.0	0.0	0.0	0.251069463089	0.0	0.0	0.295431960049	0.295431960049	0.295431960049	0.295431960049	-0.295431960049	-0.295431960049	0.295431960049	-0.2	-1000.0	0.1	1000.0	0.0	0.1	-64.1082537231	-25.1069463089	1000.0	1000.0	0.289588912614
6.3	6.38186648105	2.51452509467	1.10360842429	0.0	0.0	0.0	0.0	0.0	0.251452509467	0.0	0.0	0.289588912614	0.289588912614	0.289588912614	0.289588912614	-0.289588912614	-0.289588912614	0.289588912614	-0.2	-1000.0	0.1	1000.0	0.0	0.1	-63.8186648105	-25.1452509467	1000.0	1000.0	0.28386143819
6.4	6.35348033723	2.51774791195	1.12877175083	0.0	0.0	0.0	0.0	0.0	0.251774791195	0.0	0.0	0.28386143819	0.28386143819	0.28386143819	0.28386143819	-0.28386143819	-0.28386143819	0.28386143819	-0.2	-1000.0	0.1	1000.0	0.0	0.1	-63.5348033723	-25.1774791195	1000.0	1000.0	0.278247248633
6.5	6.32565561237	2.52038039178	1.15396399586	0.0	0.0	0.0	0.0	0.0	0.252038039178	0.0	0.0	0.278247248633	0.278247248633	0.278247248633	0.278247248633	-0.278247248633	-0.278247248633	0.278247248633	-0.2	-1000.0	0.1	1000.0	0.0	0.1	-63.2565561237	-25.2038039178	1000.0	1000.0	0.272744101464
6.6	6.29838120222	2.52243944774	1.17917935005	0.0	0.0	0.0	0.0	0.0	0.252243944774	0.0	0.0	0.272744101464	0.272744101464	0.272744101464	0.272744101464	-0.272744101464	-0.272744101464	0.272744101464	-0.2	-1000.0	0.1	1000.0	0.0	0.1	-62.9838120222	-25.2243944774	1000.0	1000.0	0.267349798905
6.7	6.27164622233	2.52394160641	1.20441217126	0.0	0.0	0.0	0.0	0.0	0.252394160641	0.0	0.0	0.267349798905	0.267349798905	0.267349798905	0.267349798905	-0.267349798905	-0.267349798905	0.267349798905	-0.2	-1000.0	0.1	1000.0	0.0	0.1	-62.7164622233	-25.2394160641	1000.0	1000.0	0.26206218694
6.8	6.24544000364	2.52490301562	1.22965698075	0.0	0.0	0.0	0.0	0.0	0.252490301562	0.0	0.0	0.26206218694	0.26206218694	0.26206218694	0.26206218694	-0.26206218694	-0.26206218694	0.26206218694	-0.2	-1000.0	0.1	1000.0	0.0	0.1	-62.4544000364	-25.2490301562	1000.0	1000.0	0.256879154401
6.9	6.2197520882	2.52533945249	1.25490845932	0.0	0.0	0.0	0.0	0.0	0.252533945249	0.0	0.0	0.256879154401	0.256879154401	0.256879154401	0.256879154401	-0.256879154401	-0.256879154401	0.256879154401	-0.2	-1000.0	0.1	1000.0	0.0	0.1	-62.197520882	-25.2533945249	1000.0	1000.0	0.251798632083
7.0	6.19457222499	2.52526633139	1.28016144363	0.0	0.0	0.0	0.0	0.0	0.252526633139	0.0	0.0	0.251798632083	0.251798632083	0.251798632083	0.251798632083	-0.251798632083	-0.251798632083	0.251798632083	-0.2	-1000.0	0.1	1000.0	0.0	0.1	-61.9457222499	-25.2526633139	1000.0	1000.0	0.24681859188
7.1	6.1698903658	2.5246987116	1.30541092261	0.0	0.0	0.0	0.0	0.0	0.25246987116	0.0	0.0	0.24681859188	0.24681859188	0.24681859188	0.24681859188	-0.24681859188	-0.24681859188	0.24681859188	-0.2	-1000.0	0.1	1000.0	0.0	0.1	-61.698903658	-25.246987116	1000.0	1000.0	0.241937045939
7.2	6.14569666121	2.52365130494	1.33065203386	0.0	0.0	0.0	0.0	0.0	0.252365130494	0.0	0.0	0.241937045939	0.241937045939	0.241937045939	0.241937045939	-0.241937045939	-0.241937045939	0.241937045939	-0.2	-1000.0	0.1	1000.0	0.0	0.1	-61.4569666121	-25.2365130494	1000.0	1000.0	0.237152045845
7.3	6.12198145662	2.5221384831	1.35588006028	0.0	0.0	0.0	0.0	0.0	0.25221384831	0.0	0.0	0.237152045845	0.237152045845	0.237152045845	0.237152045845	-0.237152045845	-0.237152045845	0.237152045845	-0.2	-1000.0	0.1	1000.0	0.0	0.1	-61.2198145662	-25.221384831	1000.0	1000.0	0.232461681818
7.4	6.09873528844	2.52017428493	1.38109042664	0.0	0.0	0.0	0.0	0.0	0.252017428493	0.0	0.0	0.232461681818	0.232461681818	0.232461681818	0.232461681818	-0.232461681818	-0.232461681818	0.232461681818	-0.2	-1000.0	0.1	1000.0	0.0	0.1	-60.9873528844	-25.2017428493	1000.0	1000.0	0.22786408193
7.5	6.07594888025	2.51777242348	1.40627869628	0.0	0.0	0.0	0.0	0.0	0.251777242348	0.0	0.0	0.22786408193	0.22786408193	0.22786408193	0.22786408193	-0.22786408193	-0.22786408193	0.22786408193	-0.2	-1000.0	0.1	1000.0	0.0	0.1	-60.7594888025	-25.1777242348	1000.0	1000.0	0.223357411344
7.6	6.05361313911	2.514946293	1.4314405679	0.0	0.0	0.0	0.0	0.0	0.2514946293	0.0	0.0	0.223357411344	0.223357411344	0.223357411344	0.223357411344	-0.223357411344	-0.223357411344	0.223357411344	-0.2	-1000.0	0.1	1000.0	0.0	0.1	-60.5361313911	-25.14946293	1000.0	1000.0	0.218939871566
7.7	6.03171915196	2.51170897566	1.45657187239	0.0	0.0	0.0	0.0	0.0	0.251170897566	0.0	0.0	0.218939871566	0.218939871566	0.218939871566	0.218939871566	-0.218939871566	-0.218939871566	0.218939871566	-0.2	-1000.0	0.1	1000.0	0.0	0.1	-60.3171915196	-25.1170897566	1000.0	1000.0	0.214609699717
7.8	6.01025818198	2.50807324826	1.48166856976	0.0	0.0	0.0	0.0	0.0	0.250807324826	0.0	0.0	0.214609699717	0.214609699717	0.214609699717	0.214609699717	-0.214609699717	-0.214609699717	0.214609699717	-0.2	-1000.0	0.1	1000.0	0.0	0.1	-60.1025818198	-25.0807324826	1000.0	1000.0	0.21036516782
