time	[adp]	[atp]	[dummy_S]	[fba__adp]	[fba__atp]	[fba__fru16bp]	[fba__glc]	[fba__pg2]	[fba__pyr]	[glc]	[pyr]	EX_adp	EX_atp	EX_glc	EX_pyr	fba__R1	fba__R2	fba__R3	update__update_adp	update__update_atp	update__update_glc	update__update_pyr	bounds__fbalb_EX_adp	bounds__fbalb_EX_atp	bounds__fbalb_EX_glc	bounds__fbalb_EX_pyr	dt	fba__ub_R3	fba__ub_default	fba__zero	lb_EX_adp	lb_EX_atp	lb_EX_glc	lb_EX_pyr	pEX_adp	pEX_atp	pEX_glc	pEX_pyr	ub_EX_adp	ub_EX_atp	ub_EX_glc	ub_EX_pyr
1160.0	5.273559366969494e-16	2.9999999999999982	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.5	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-5.2735593669694936e-15	-29.999999999999982	-45.0	-10.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1180.0	5.273559366969494e-16	2.9999999999999982	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.5	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-5.2735593669694936e-15	-29.999999999999982	-45.0	-10.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1200.0	5.273559366969494e-16	2.9999999999999982	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.5	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-5.2735593669694936e-15	-29.999999999999982	-45.0	-10.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1220.0	5.273559366969494e-16	2.9999999999999982	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.5	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-5.2735593669694936e-15	-29.999999999999982	-45.0	-10.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1240.0	5.273559366969494e-16	2.9999999999999982	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.5	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-5.2735593669694936e-15	-29.999999999999982	-45.0	-10.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1260.0	5.273559366969494e-16	2.9999999999999982	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.5	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-5.2735593669694936e-15	-29.999999999999982	-45.0	-10.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1280.0	5.273559366969494e-16	2.9999999999999982	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.5	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-5.2735593669694936e-15	-29.999999999999982	-45.0	-10.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1300.0	5.273559366969494e-16	2.9999999999999982	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.5	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-5.2735593669694936e-15	-29.999999999999982	-45.0	-10.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1320.0	5.273559366969494e-16	2.9999999999999982	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.5	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-5.2735593669694936e-15	-29.999999999999982	-45.0	-10.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1340.0	5.273559366969494e-16	2.9999999999999982	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.5	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-5.2735593669694936e-15	-29.999999999999982	-45.0	-10.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1360.0	5.273559366969494e-16	2.9999999999999982	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.5	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-5.2735593669694936e-15	-29.999999999999982	-45.0	-10.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1380.0	5.273559366969494e-16	2.9999999999999982	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.5	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-5.2735593669694936e-15	-29.999999999999982	-45.0	-10.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1400.0	5.273559366969494e-16	2.9999999999999982	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.5	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-5.2735593669694936e-15	-29.999999999999982	-45.0	-10.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1420.0	5.273559366969494e-16	2.9999999999999982	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.5	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-5.2735593669694936e-15	-29.999999999999982	-45.0	-10.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1440.0	5.273559366969494e-16	2.9999999999999982	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.5	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-5.2735593669694936e-15	-29.999999999999982	-45.0	-10.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1460.0	5.273559366969494e-16	2.9999999999999982	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.5	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-5.2735593669694936e-15	-29.999999999999982	-45.0	-10.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1480.0	5.273559366969494e-16	2.9999999999999982	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.5	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-5.2735593669694936e-15	-29.999999999999982	-45.0	-10.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1500.0	5.273559366969494e-16	2.9999999999999982	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.5	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-5.2735593669694936e-15	-29.999999999999982	-45.0	-10.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1520.0	5.273559366969494e-16	2.9999999999999982	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.5	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-5.2735593669694936e-15	-29.999999999999982	-45.0	-10.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1540.0	5.273559366969494e-16	2.9999999999999982	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.5	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-5.2735593669694936e-15	-29.999999999999982	-45.0	-10.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1560.0	5.273559366969494e-16	2.9999999999999982	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.5	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-5.2735593669694936e-15	-29.999999999999982	-45.0	-10.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1580.0	5.273559366969494e-16	2.9999999999999982	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.5	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-5.2735593669694936e-15	-29.999999999999982	-45.0	-10.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1600.0	5.273559366969494e-16	2.9999999999999982	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.5	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-5.2735593669694936e-15	-29.999999999999982	-45.0	-10.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1620.0	5.273559366969494e-16	2.9999999999999982	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.5	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-5.2735593669694936e-15	-29.999999999999982	-45.0	-10.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1640.0	5.273559366969494e-16	2.9999999999999982	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.5	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-5.2735593669694936e-15	-29.999999999999982	-45.0	-10.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1660.0	5.273559366969494e-16	2.9999999999999982	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.5	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-5.2735593669694936e-15	-29.999999999999982	-45.0	-10.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1680.0	5.273559366969494e-16	2.9999999999999982	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.5	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-5.2735593669694936e-15	-29.999999999999982	-45.0	-10.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1700.0	5.273559366969494e-16	2.9999999999999982	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.5	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-5.2735593669694936e-15	-29.999999999999982	-45.0	-10.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1720.0	5.273559366969494e-16	2.9999999999999982	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.5	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-5.2735593669694936e-15	-29.999999999999982	-45.0	-10.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1740.0	5.273559366969494e-16	2.9999999999999982	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.5	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-5.2735593669694936e-15	-29.999999999999982	-45.0	-10.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1760.0	5.273559366969494e-16	2.9999999999999982	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.5	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-5.2735593669694936e-15	-29.999999999999982	-45.0	-10.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1780.0	5.273559366969494e-16	2.9999999999999982	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.5	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-5.2735593669694936e-15	-29.999999999999982	-45.0	-10.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1800.0	5.273559366969494e-16	2.9999999999999982	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.5	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-5.2735593669694936e-15	-29.999999999999982	-45.0	-10.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1820.0	5.273559366969494e-16	2.9999999999999982	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.5	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-5.2735593669694936e-15	-29.999999999999982	-45.0	-10.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1840.0	5.273559366969494e-16	2.9999999999999982	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.5	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-5.2735593669694936e-15	-29.999999999999982	-45.0	-10.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1860.0	5.273559366969494e-16	2.9999999999999982	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.5	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-5.2735593669694936e-15	-29.999999999999982	-45.0	-10.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1880.0	5.273559366969494e-16	2.9999999999999982	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.5	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-5.2735593669694936e-15	-29.999999999999982	-45.0	-10.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1900.0	5.273559366969494e-16	2.9999999999999982	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.5	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-5.2735593669694936e-15	-29.999999999999982	-45.0	-10.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1920.0	5.273559366969494e-16	2.9999999999999982	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.5	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-5.2735593669694936e-15	-29.999999999999982	-45.0	-10.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1940.0	5.273559366969494e-16	2.9999999999999982	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.5	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-5.2735593669694936e-15	-29.999999999999982	-45.0	-10.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1960.0	5.273559366969494e-16	2.9999999999999982	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.5	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-5.2735593669694936e-15	-29.999999999999982	-45.0	-10.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
1980.0	5.273559366969494e-16	2.9999999999999982	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.5	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-5.2735593669694936e-15	-29.999999999999982	-45.0	-10.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
2000.0	5.273559366969494e-16	2.9999999999999982	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.5	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-5.2735593669694936e-15	-29.999999999999982	-45.0	-10.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
2020.0	5.273559366969494e-16	2.9999999999999982	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.5	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-5.2735593669694936e-15	-29.999999999999982	-45.0	-10.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
2040.0	5.273559366969494e-16	2.9999999999999982	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.5	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-5.2735593669694936e-15	-29.999999999999982	-45.0	-10.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
2060.0	5.273559366969494e-16	2.9999999999999982	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.5	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-5.2735593669694936e-15	-29.999999999999982	-45.0	-10.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
2080.0	5.273559366969494e-16	2.9999999999999982	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.5	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-5.2735593669694936e-15	-29.999999999999982	-45.0	-10.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
2100.0	5.273559366969494e-16	2.9999999999999982	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.5	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-5.2735593669694936e-15	-29.999999999999982	-45.0	-10.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
2120.0	5.273559366969494e-16	2.9999999999999982	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.5	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-5.2735593669694936e-15	-29.999999999999982	-45.0	-10.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
2140.0	5.273559366969494e-16	2.9999999999999982	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.5	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-5.2735593669694936e-15	-29.999999999999982	-45.0	-10.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
2160.0	5.273559366969494e-16	2.9999999999999982	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.5	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-5.2735593669694936e-15	-29.999999999999982	-45.0	-10.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
2180.0	5.273559366969494e-16	2.9999999999999982	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.5	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-5.2735593669694936e-15	-29.999999999999982	-45.0	-10.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
2200.0	5.273559366969494e-16	2.9999999999999982	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.5	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-5.2735593669694936e-15	-29.999999999999982	-45.0	-10.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
2220.0	5.273559366969494e-16	2.9999999999999982	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.5	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-5.2735593669694936e-15	-29.999999999999982	-45.0	-10.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
2240.0	5.273559366969494e-16	2.9999999999999982	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.5	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-5.2735593669694936e-15	-29.999999999999982	-45.0	-10.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
2260.0	5.273559366969494e-16	2.9999999999999982	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.5	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-5.2735593669694936e-15	-29.999999999999982	-45.0	-10.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
2280.0	5.273559366969494e-16	2.9999999999999982	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.5	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-5.2735593669694936e-15	-29.999999999999982	-45.0	-10.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
2300.0	5.273559366969494e-16	2.9999999999999982	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.5	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-5.2735593669694936e-15	-29.999999999999982	-45.0	-10.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
2320.0	5.273559366969494e-16	2.9999999999999982	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.5	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-5.2735593669694936e-15	-29.999999999999982	-45.0	-10.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
2340.0	5.273559366969494e-16	2.9999999999999982	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.5	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-5.2735593669694936e-15	-29.999999999999982	-45.0	-10.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
2360.0	5.273559366969494e-16	2.9999999999999982	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.5	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-5.2735593669694936e-15	-29.999999999999982	-45.0	-10.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
2380.0	5.273559366969494e-16	2.9999999999999982	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.5	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-5.2735593669694936e-15	-29.999999999999982	-45.0	-10.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
2400.0	5.273559366969494e-16	2.9999999999999982	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.5	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-5.2735593669694936e-15	-29.999999999999982	-45.0	-10.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
