time	MKKK	MKKK_P	MKK	MKK_P	MKK_PP	MAPK	MAPK_P	MAPK_PP
990.0	95.0	5.0	160.0	65.0	75.0	0.0	5.0	295.0
1005.0	96.0	4.0	169.0	61.0	70.0	1.0	4.0	295.0
1020.0	94.0	6.0	174.0	60.0	66.0	2.0	4.0	294.0
1035.0	96.0	4.0	182.0	59.0	59.0	2.0	3.0	295.0
1050.0	95.0	5.0	194.0	54.0	52.0	0.0	1.0	299.0
1065.0	96.0	4.0	201.0	54.0	45.0	1.0	6.0	293.0
1080.0	94.0	6.0	213.0	53.0	34.0	2.0	10.0	288.0
1095.0	93.0	7.0	225.0	41.0	34.0	2.0	10.0	288.0
1110.0	94.0	6.0	230.0	38.0	32.0	2.0	13.0	285.0
1125.0	94.0	6.0	235.0	35.0	30.0	7.0	13.0	280.0
1140.0	96.0	4.0	244.0	35.0	21.0	13.0	12.0	275.0
1155.0	97.0	3.0	250.0	36.0	14.0	15.0	22.0	263.0
1170.0	95.0	5.0	252.0	41.0	7.0	19.0	24.0	257.0
1185.0	92.0	8.0	262.0	30.0	8.0	24.0	24.0	252.0
1200.0	91.0	9.0	268.0	28.0	4.0	26.0	30.0	244.0
1215.0	92.0	8.0	279.0	19.0	2.0	27.0	32.0	241.0
1230.0	91.0	9.0	284.0	15.0	1.0	29.0	39.0	232.0
1245.0	91.0	9.0	288.0	9.0	3.0	35.0	44.0	221.0
1260.0	90.0	10.0	287.0	11.0	2.0	37.0	44.0	219.0
1275.0	91.0	9.0	290.0	8.0	2.0	43.0	41.0	216.0
1290.0	89.0	11.0	287.0	12.0	1.0	46.0	45.0	209.0
1305.0	89.0	11.0	291.0	7.0	2.0	51.0	48.0	201.0
1320.0	91.0	9.0	289.0	9.0	2.0	51.0	57.0	192.0
1335.0	94.0	6.0	290.0	7.0	3.0	60.0	58.0	182.0
1350.0	97.0	3.0	295.0	4.0	1.0	65.0	58.0	177.0
1365.0	94.0	6.0	296.0	3.0	1.0	71.0	61.0	168.0
1380.0	92.0	8.0	299.0	1.0	0.0	82.0	59.0	159.0
1395.0	91.0	9.0	299.0	1.0	0.0	86.0	63.0	151.0
1410.0	92.0	8.0	300.0	0.0	0.0	87.0	70.0	143.0
1425.0	89.0	11.0	298.0	2.0	0.0	90.0	73.0	137.0
1440.0	91.0	9.0	294.0	5.0	1.0	93.0	77.0	130.0
1455.0	89.0	11.0	289.0	10.0	1.0	98.0	80.0	122.0
1470.0	89.0	11.0	290.0	8.0	2.0	105.0	78.0	117.0
1485.0	87.0	13.0	288.0	11.0	1.0	110.0	81.0	109.0
1500.0	88.0	12.0	284.0	15.0	1.0	110.0	87.0	103.0
1515.0	91.0	9.0	285.0	14.0	1.0	116.0	83.0	101.0
1530.0	92.0	8.0	289.0	9.0	2.0	114.0	90.0	96.0
1545.0	90.0	10.0	290.0	8.0	2.0	116.0	95.0	89.0
1560.0	93.0	7.0	293.0	6.0	1.0	123.0	97.0	80.0
1575.0	85.0	15.0	291.0	9.0	0.0	129.0	99.0	72.0
1590.0	85.0	15.0	290.0	9.0	1.0	133.0	102.0	65.0
1605.0	84.0	16.0	289.0	10.0	1.0	138.0	104.0	58.0
1620.0	79.0	21.0	287.0	8.0	5.0	140.0	110.0	50.0
1635.0	77.0	23.0	281.0	15.0	4.0	143.0	108.0	49.0
1650.0	75.0	25.0	281.0	13.0	6.0	149.0	101.0	50.0
1665.0	74.0	26.0	271.0	25.0	4.0	157.0	93.0	50.0
1680.0	74.0	26.0	273.0	23.0	4.0	169.0	85.0	46.0
1695.0	69.0	31.0	268.0	25.0	7.0	175.0	82.0	43.0
1710.0	65.0	35.0	269.0	23.0	8.0	181.0	81.0	38.0
1725.0	67.0	33.0	260.0	32.0	8.0	185.0	78.0	37.0
1740.0	67.0	33.0	253.0	30.0	17.0	190.0	73.0	37.0
1755.0	59.0	41.0	246.0	36.0	18.0	184.0	80.0	36.0
1770.0	55.0	45.0	242.0	42.0	16.0	191.0	76.0	33.0
1785.0	52.0	48.0	238.0	34.0	28.0	188.0	74.0	38.0
1800.0	44.0	56.0	234.0	39.0	27.0	188.0	71.0	41.0
1815.0	42.0	58.0	216.0	51.0	33.0	185.0	74.0	41.0
1830.0	41.0	59.0	202.0	48.0	50.0	181.0	77.0	42.0
1845.0	40.0	60.0	182.0	59.0	59.0	167.0	76.0	57.0
1860.0	40.0	60.0	167.0	69.0	64.0	154.0	80.0	66.0
1875.0	40.0	60.0	158.0	62.0	80.0	141.0	76.0	83.0
1890.0	37.0	63.0	149.0	68.0	83.0	111.0	84.0	105.0
1905.0	35.0	65.0	144.0	56.0	100.0	85.0	95.0	120.0
1920.0	35.0	65.0	138.0	57.0	105.0	57.0	100.0	143.0
1935.0	36.0	64.0	123.0	69.0	108.0	25.0	108.0	167.0
1950.0	39.0	61.0	112.0	67.0	121.0	8.0	91.0	201.0
1965.0	38.0	62.0	101.0	74.0	125.0	4.0	63.0	233.0
1980.0	34.0	66.0	89.0	79.0	132.0	4.0	43.0	253.0
1995.0	38.0	62.0	79.0	83.0	138.0	0.0	15.0	285.0
2010.0	41.0	59.0	71.0	87.0	142.0	1.0	0.0	299.0
2025.0	42.0	58.0	64.0	89.0	147.0	1.0	3.0	296.0
2040.0	46.0	54.0	51.0	89.0	160.0	0.0	1.0	299.0
2055.0	45.0	55.0	49.0	81.0	170.0	0.0	3.0	297.0
2070.0	48.0	52.0	49.0	74.0	177.0	0.0	1.0	299.0
2085.0	54.0	46.0	42.0	73.0	185.0	0.0	1.0	299.0
2100.0	55.0	45.0	43.0	75.0	182.0	0.0	1.0	299.0
2115.0	57.0	43.0	51.0	53.0	196.0	0.0	1.0	299.0
2130.0	59.0	41.0	50.0	45.0	205.0	0.0	3.0	297.0
2145.0	65.0	35.0	48.0	42.0	210.0	0.0	1.0	299.0
2160.0	66.0	34.0	50.0	40.0	210.0	0.0	1.0	299.0
2175.0	69.0	31.0	47.0	43.0	210.0	0.0	3.0	297.0
2190.0	71.0	29.0	43.0	54.0	203.0	0.0	2.0	298.0
2205.0	75.0	25.0	46.0	55.0	199.0	0.0	0.0	300.0
2220.0	77.0	23.0	44.0	60.0	196.0	0.0	2.0	298.0
2235.0	81.0	19.0	51.0	61.0	188.0	0.0	1.0	299.0
2250.0	82.0	18.0	51.0	64.0	185.0	0.0	1.0	299.0
2265.0	85.0	15.0	56.0	64.0	180.0	0.0	2.0	298.0
2280.0	88.0	12.0	56.0	71.0	173.0	0.0	1.0	299.0
2295.0	88.0	12.0	66.0	75.0	159.0	0.0	1.0	299.0
2310.0	88.0	12.0	74.0	71.0	155.0	0.0	1.0	299.0
2325.0	89.0	11.0	82.0	65.0	153.0	0.0	5.0	295.0
2340.0	88.0	12.0	93.0	56.0	151.0	1.0	1.0	298.0
2355.0	89.0	11.0	101.0	55.0	144.0	1.0	1.0	298.0
2370.0	90.0	10.0	108.0	49.0	143.0	0.0	1.0	299.0
2385.0	90.0	10.0	113.0	55.0	132.0	1.0	1.0	298.0
2400.0	92.0	8.0	125.0	54.0	121.0	1.0	4.0	295.0
2415.0	93.0	7.0	130.0	58.0	112.0	1.0	6.0	293.0
2430.0	92.0	8.0	143.0	53.0	104.0	1.0	5.0	294.0
2445.0	92.0	8.0	148.0	55.0	97.0	0.0	1.0	299.0
2460.0	91.0	9.0	154.0	53.0	93.0	0.0	2.0	298.0
2475.0	92.0	8.0	161.0	52.0	87.0	0.0	6.0	294.0
2490.0	94.0	6.0	165.0	57.0	78.0	1.0	3.0	296.0
2505.0	94.0	6.0	172.0	52.0	76.0	1.0	3.0	296.0
2520.0	94.0	6.0	182.0	54.0	64.0	0.0	2.0	298.0
2535.0	97.0	3.0	185.0	59.0	56.0	3.0	6.0	291.0
2550.0	96.0	4.0	191.0	56.0	53.0	1.0	8.0	291.0
2565.0	97.0	3.0	197.0	59.0	44.0	1.0	9.0	290.0
2580.0	95.0	5.0	197.0	67.0	36.0	2.0	7.0	291.0
2595.0	95.0	5.0	203.0	67.0	30.0	2.0	5.0	293.0
2610.0	96.0	4.0	215.0	63.0	22.0	2.0	8.0	290.0
2625.0	94.0	6.0	226.0	55.0	19.0	3.0	11.0	286.0
2640.0	93.0	7.0	237.0	45.0	18.0	4.0	18.0	278.0
2655.0	95.0	5.0	246.0	40.0	14.0	5.0	19.0	276.0
2670.0	95.0	5.0	252.0	37.0	11.0	5.0	28.0	267.0
2685.0	92.0	8.0	261.0	29.0	10.0	12.0	25.0	263.0
2700.0	93.0	7.0	263.0	31.0	6.0	14.0	27.0	259.0
2715.0	93.0	7.0	265.0	31.0	4.0	18.0	33.0	249.0
2730.0	97.0	3.0	273.0	23.0	4.0	21.0	35.0	244.0
2745.0	99.0	1.0	281.0	15.0	4.0	24.0	43.0	233.0
2760.0	99.0	1.0	287.0	9.0	4.0	28.0	50.0	222.0
2775.0	98.0	2.0	289.0	9.0	2.0	29.0	49.0	222.0
2790.0	100.0	0.0	295.0	3.0	2.0	33.0	50.0	217.0
2805.0	99.0	1.0	299.0	1.0	0.0	38.0	54.0	208.0
2820.0	99.0	1.0	299.0	1.0	0.0	45.0	54.0	201.0
2835.0	99.0	1.0	300.0	0.0	0.0	50.0	58.0	192.0
2850.0	99.0	1.0	299.0	1.0	0.0	54.0	64.0	182.0
2865.0	99.0	1.0	299.0	1.0	0.0	62.0	60.0	178.0
2880.0	97.0	3.0	297.0	3.0	0.0	65.0	66.0	169.0
2895.0	97.0	3.0	297.0	3.0	0.0	69.0	73.0	158.0
2910.0	95.0	5.0	297.0	3.0	0.0	74.0	73.0	153.0
2925.0	94.0	6.0	297.0	3.0	0.0	81.0	70.0	149.0
2940.0	93.0	7.0	295.0	5.0	0.0	86.0	68.0	146.0
2955.0	90.0	10.0	296.0	4.0	0.0	93.0	68.0	139.0
2970.0	92.0	8.0	298.0	1.0	1.0	101.0	65.0	134.0
2985.0	91.0	9.0	298.0	1.0	1.0	105.0	67.0	128.0
3000.0	90.0	10.0	298.0	1.0	1.0	111.0	67.0	122.0
